Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
LNT,24.3,40.24,4.92,,5.1,6,6.3,5.9,19.3,3.1,5,43.39,4.44,24.28,37.71,1.12,,0.36,0.08,59.62,0.86,54.26,89.95,34.91,6.06,1.53,,0.69,3.24,24.56,14.18,21.57,19.05,12.09,5.58,6.3,4.07,0.31,29.19,7.62,3.24,18.46,8.1,4.19,3.47,54.06,44.62,1.84,,,16.66,,21.38,2.18,22.97,21.46,5.5,3.83,,1.74,1.14,,13.13,1.1,1.45,1.25,,,13.13,,,1.27,2.18,0.72,3.06,5.8,5.21,9.7,,4.63,,,22.05,,,10,13085794739.0,Electric Utilities,Utilities
LNW,14.21,30.12,,1.8,,,83.7,,2.1,,20.4,15.34,,,22.93,2.27,,0.51,0.09,86.12,1.88,70.58,85.18,60.99,3.89,4.55,,,,16.92,11.05,35.47,12.42,8.68,3.29,3.51,5.91,0.15,9.9,4.13,,15.96,19.11,37.76,7.38,92.33,70.43,2.51,,,9.33,,23.94,8.9,26.71,21.03,52.58,2.49,,,,,25.26,0.93,,2.09,,,13.22,22.5,1.26,3.21,,1.61,5.24,118.71,13.23,35.09,,13.93,,3.38,183.67,,,3,7138625370.0,Casinos/Gaming,Consumer Services
LNZA,,60.4,,,,,,,,,55.9,83.19,,,70.36,,,1.85,0.96,1.6,2.91,60.23,42.91,68.84,,6.66,,,,,,,,,2.35,3.54,,0.06,,,,,,23.84,33.95,0.0,44.17,,,,,,,19.43,,,,4.62,,,,,,,,,,,,,,,19.43,2.91,,,,,,,,,,,,,1614314621.0000002,Engineering & Construction,Industrial Services
LOGI,,51.29,,2.9,1.1,8.6,,,,,,52.22,2.55,,51.43,8.94,,1.13,14.33,83.03,2.21,68.52,74.13,51.01,0.12,0.05,,0.28,1.66,16.9,15.14,11.71,15.73,13.72,2.12,2.55,5.92,0.58,21.78,7.66,1.66,17.8,11.87,4.93,4.86,68.84,42.85,,,,15.65,,15.08,6.21,18.68,17.3,1.33,2.92,,0.37,0.31,,13.45,1.21,2.51,1.2,,11.66,12.78,14.93,2.7,1.27,8.13,1.78,19.28,271.92,27.22,31.98,,50.06,,6.09,30.01,,,10,12000990235.092283,Computer Peripherals,Electronic Technology
LOMA,51.66,51.57,22.86,0.7,64,80,38.7,72.3,88.6,3.36,52.2,32.65,,52.99,44.79,2.33,,0.07,0.07,11.85,1.29,284.96,120.13,61.54,1.16,0.26,,,,15.07,11.02,,8.73,5.29,1.66,8.85,6.64,0.55,41.89,,,11.71,22.12,,63.75,1.31,25.31,1.44,,,25.09,,12.84,2.27,19.9,13.33,0.19,7.98,,,,,,9.05,1.15,,,,41.49,17.87,0.53,1.9,2.27,0.43,5.69,16.29,16.05,10.94,,1.63,,,133.8,,,10,1300834983.0206995,Construction Materials,Non-Energy Minerals
LOPE,16.67,46.76,15.34,13.7,,,7.5,7.7,3.6,1.83,21.2,34.42,,22.78,40.55,18,,2.47,2.46,162.94,3.69,,18.43,31.59,0.33,0.14,,,,15.74,14,19.52,,,4.12,4.45,6.35,0.77,22.81,4.95,,18.35,11.28,,,145.91,52.66,27317.1,,,22.09,,26.82,6.17,21.18,21.18,3.11,4.66,,1.1,0.79,,20.57,1.12,3.21,1.1,136.92,28.99,17.65,20.78,2.82,1.21,10.67,3.69,23.37,103.1,33.95,30.82,,32.85,,2.23,27.56,,,10,3364750932.0,Miscellaneous Commercial Services,Commercial Services
LOW,18.69,30.79,0.91,7.7,,23.7,19.6,13.9,,,7.4,21.27,4.55,15.79,25.04,3.71,,0.17,0.08,250.22,1.13,113.66,66.97,,3.2,,,0.36,1.82,16.84,14.19,22.54,16.69,14.14,2.1,2.11,5.94,,9.34,5.6,1.86,20,23.62,,,213.73,33.22,6.97,,,8.19,,12.33,,20.63,19.9,0.73,1.69,,0.64,0.83,,18.05,1.17,,1.32,,,14.38,19.27,1.05,2.41,,0.23,15.62,43.88,40.24,,,25.47,,3.68,30.14,,,10,126976896333.00002,Home Improvement Chains,Retail Trade
LPG,,44.34,,0.7,3.4,,38.5,60,39.6,332.35,29.8,64.2,16.6,,52.02,2.05,,3.45,0.48,24.35,4.22,4.7,19.63,0.91,2.16,0.69,,0.67,16.61,5,3.95,4.84,10.98,7.14,4.16,2.75,20,0.59,58.88,28.63,16.61,7.79,38.16,,,27.46,61.41,7.37,,,47.87,,53.33,0.95,4.08,4.03,0.09,1.99,,0.13,0.11,,3.39,0.89,0.42,0.79,,,3.09,4.24,0.16,0.31,0.95,4.2,13.02,19.46,15.87,23.34,,17.16,,7.76,10.88,,,7,1101901442.0000002,Marine Shipping,Transportation
LPL,,55.26,,,,,,,,,,81.28,,,65.31,0.55,,0.12,0.12,3.42,0.65,48.38,67.43,42.43,8.04,2.13,,,,,10.4,,89.44,3.97,0.78,0.74,,0.21,,,,,,,6.74,3.83,9.7,,,,,,,0.69,,,,0.16,,,,,,0.89,,0.62,,,3.26,,,,0.9,0.43,,,,,,,,,,,,5,3706494802.134649,Electronic Production Equipment,Electronic Technology
LPLA,44.78,62.35,48.02,2.1,19,6.3,31.3,38.9,,21.33,21.1,57.15,0.42,16.88,58.39,3.94,,0.49,0.34,334.93,2.06,,121.38,20.73,2.34,1.69,,0.08,0.36,17.38,13.85,288.85,16.69,13.22,2.08,2.4,5.75,0.23,0.83,0.38,0.36,17.26,22.3,12.73,16.46,315.2,27.82,6.46,,,8.73,,13.82,9.04,25.18,21.25,1.1,2.16,,0.68,10.29,,261.04,1.06,13.98,1.63,,,41.96,,0.93,2.35,206.75,2.06,9.25,144.83,21.33,42.87,,17.56,,,46.07,,,10,18851560200.0,Investment Banks/Brokers,Finance
LPX,63.64,33.93,8.85,12.1,22.9,18.3,,,,,12.9,19.44,2.01,34.9,26.16,7.78,,1.14,0.93,105.09,2.91,66.36,41.48,18.24,0.56,0.22,,0.18,1,13.55,11.02,15.49,13.82,11.87,2.43,2.52,7.38,0.65,16.28,6.51,1,19.06,25.97,22.33,7.78,65.79,28.41,34.38,,,14.29,,18.85,4.38,17.92,18.73,0.55,2.56,,0.61,1.37,,15.69,1.6,1.95,1.77,,,11.29,18.1,0.76,0.87,4.45,1.69,16.8,29.41,24.57,26.06,,21.44,,3.88,20.66,,,7,4227604543.999999,Forest Products,Non-Energy Minerals
LRCX,,47,,2.9,15.7,15.4,3.4,2.7,13.1,,3.9,45.2,2.25,,45.96,9.1,,1.14,1.22,73.83,2.53,195.44,25.65,61.7,0.96,0.59,,0.26,1.17,18.96,17.63,18.86,17.45,16.28,5.31,5.86,5.27,0.43,31.04,5.1,1.25,20.58,20.64,18.65,12.83,60.09,47.47,24.46,,,26.02,,29,11.26,23.85,23.03,1.24,6.22,,0.74,0.64,,20.03,1.23,3.81,1.62,,39.27,18.39,20.76,1.34,1.7,14.19,1.74,21.61,91.76,33.78,49.11,,33.32,,4.37,34.09,,,10,82569365621.0,Industrial Machinery,Producer Manufacturing
LRN,74.06,51.37,22.64,,12,,22.2,40,36.6,143.31,8.5,34.11,,49.18,43.52,6.3,,2.26,0.93,105.48,5.6,6.79,13.1,99.09,1.29,0.46,,,,14.21,10.61,21.74,,,2.02,2.18,7.04,0.62,10.04,4.64,,16.07,21.89,18.96,10.21,50.67,38.21,32.28,,,11.38,,13.91,3.76,19.05,19.05,0.67,2.17,,,,,21.61,2.08,2.24,2.53,,8.62,16.83,30.8,0.77,2.19,5.85,5.5,12.87,49.79,20.16,21.9,,16.98,,0.25,60.91,,,10,1908451964.0,Other Consumer Services,Consumer Services
LSCC,,56.04,3.63,,21.3,,45.8,76.3,50,106.37,22.2,52.07,,,54.25,34.88,,1.35,7,60.89,3.98,210.39,71.56,65.42,0.12,0.03,,,,77.61,53.77,59.78,,43.3,15.6,14,1.29,0.82,23.42,1.59,,56.64,21.74,,,54.69,68.9,,,,25.48,,18.04,11.79,58.37,56.5,1.34,14.81,,,,,63.35,1.11,7.61,2.35,,38.78,49.81,99.04,2.29,3.23,22.52,2.84,17.4,45.3,13.84,21.06,,23.87,,1.9,310.5,,,6,12053836380.000002,Semiconductors,Electronic Technology
LSPD,,41.31,30.06,,4,,26.2,,3.4,,44.6,40.35,,29.3,38.63,8.93,,4.55,30.01,15.67,6.08,11.22,22.68,13.28,,0.01,,,,,,,,2511.67,1.39,1.79,,0.94,,,,26.93,,62.84,21.67,23.35,41.81,,,,,,,1.09,,361.14,,2.57,,,,,,0.67,7.36,,5.09,3.51,,,,3.81,3.23,5.94,,,,,,,,1.63,,,,,2339085228.51802,Packaged Software,Technology Services
LSTR,,37.46,,2.4,15.2,16.8,12.1,10.7,30,,11.3,28.99,1.65,,32.9,11.04,,0.9,4.31,176.26,2.21,,35.71,56.07,0.4,0.12,,0.24,0.79,22.62,18.4,20.26,18.42,15.27,1.11,1.18,4.42,0.58,5.83,4.55,0.79,25.82,13.34,,,137.28,13.19,,,,4.32,,5.22,6.07,29.93,31.59,2.9,1.29,,1.42,0.95,,22.17,1.28,3.01,1.23,,10.93,19.74,22.68,3.85,1.34,6.33,2.21,11.65,49.36,21.75,20.52,,22.9,,2.57,24.2,,,10,6701860359.0,Trucking,Transportation
LSXMA,,44.59,2.32,1.2,8.5,,77,15.5,,26.06,2.9,22.97,,,38.2,0.68,,0.06,0.02,22.29,0.38,,107.6,26.96,4.17,1.01,,,,9.07,6.9,16.86,10.45,7.98,2,2.01,11.03,0.35,11.93,14.58,,10.26,38.92,,0.98,26.44,48.98,3.71,,,10.99,,21.65,0.68,8.78,8.38,0.73,0.89,,,,,7.34,0.84,,,,,4.55,7.96,0.36,0.37,,0.38,3.22,157.2,7.37,9.72,,5.02,,27.37,12.21,,,9,7217329999.999999,Movies/Entertainment,Consumer Services
LSXMB,,41.01,3.61,1.2,8.5,,77,15.5,,26.06,2.9,17.31,,,33.63,0.68,,0.06,0.02,22.51,0.38,,107.6,26.96,4.17,1.01,,,,9.07,6.9,16.86,10.45,7.98,2,2.01,11.03,0.35,11.93,14.58,,6.39,38.92,,0.98,26.7,48.98,3.71,,,10.99,,21.65,0.68,8.78,8.38,0.73,0.89,,,,,7.34,0.84,,,,,4.55,7.96,0.36,0.37,,0.38,3.22,157.2,7.37,9.72,,5.02,,27.37,12.21,,,9,7318570000.0,Movies/Entertainment,Consumer Services
LSXMK,,44.65,2.64,1.2,8.5,,77,15.5,,26.06,2.9,23.23,,,38.29,0.68,,0.06,0.02,22.29,0.38,,107.6,26.96,4.17,1.01,,,,9.07,6.9,16.86,10.45,7.98,2,2.01,11.03,0.35,11.93,14.58,,17.28,38.92,,0.98,26.44,48.98,3.71,,,10.99,,21.65,0.68,8.78,8.38,0.73,0.89,,,,,7.34,0.84,,,,,4.55,7.96,0.36,0.37,,0.38,3.22,157.2,7.37,9.72,,5.02,,27.37,12.21,,,9,7357760000.0,Movies/Entertainment,Consumer Services
LTC,19.45,26.74,5.74,,1.6,,0.5,1.9,,8.41,5.5,16.36,6.62,14.66,20.54,1.8,,0.12,0.05,34.73,3.11,200.01,,33.83,4.25,0.83,,1.16,6.61,16.39,13.15,20.72,20.17,13.92,15.92,11.72,6.1,0.51,56.57,7.52,6.61,17.68,8.7,,1.83,35.54,93.57,2.86,,,48.77,,61.29,1.64,14.8,17.47,,7.18,,,,12.8,12.73,0.98,1.14,0.72,,,12.73,12.59,,0.85,1.64,3.09,5.44,48.05,9.37,11.42,,7.07,,2.55,12.52,,,10,1319695030.0,Real Estate Investment Trusts,Finance
LTH,61.09,34.39,,,3.9,,,,23.1,45.98,18.5,25.57,,33.42,29.91,0.98,,0.26,0.03,22.18,0.59,14.65,20.49,3.4,6.89,1.61,,,,26.18,14.4,,,11.27,2.95,3.42,3.82,0.36,,,,22.5,,25.71,12.01,21.58,46.88,2.26,,,5.67,,13.08,1.77,32.29,25.84,,1.81,,,,,,1.03,2.15,,,,8.33,58.36,,,3.93,0.46,2.02,6.11,5,6.1,,3.65,,,,,,3,2945473978.0,Other Consumer Services,Consumer Services
LTHM,,42.58,111.6,,39.4,,352.2,,43.9,18.47,28.9,43.79,,62.77,40.17,1.39,,0.19,0.18,5.26,1.18,181.29,83.95,40.09,2.95,0.12,,,,37.37,25.3,,24.42,15.15,5.19,7.44,2.68,0.63,,,,34.51,,,15.67,5.49,34.2,127,,,17.22,,21.15,0.85,29.76,20.12,0.77,4.99,,,,,,0.96,1.04,,,,,,,1.85,1.08,0.65,2.2,3.56,2.7,3.48,,2.13,,,,,,7,3626656687.0,Chemicals: Specialty,Process Industries
LULU,,63.29,22.06,1.1,19.5,,37,39.9,43.4,62.91,31.1,56.63,,1.7,61,12.66,,0.66,0.79,385.69,2,131.77,28.27,4.5,0.54,0.38,,,,19.57,16.66,29.18,18.37,15.7,4.16,4.57,5.11,0.56,15.66,3.41,,25.29,21.72,9.06,8.09,478.85,58.85,,,,17.05,,23.35,11.75,27.71,27.71,1.02,4.72,,0.81,0.89,,30.29,0.81,3.91,0.83,,92.94,21.38,26.23,1.11,3.28,12.3,1,25.7,70.67,45.66,43.4,,37.77,,2.23,63.2,,,10,51337121333.00001,Internet Retail,Retail Trade
LUMN,355.49,35.94,8.24,2.8,,,,,,15.39,,31.36,,636.45,32.68,,,0.67,0.14,5.82,1.2,10.69,56.49,35.32,9.41,55.03,,,,,11.09,17.17,45.31,6.55,1.8,1.67,,0.01,9.72,21.8,,,45.14,,,3.38,49.35,0.23,,,,,2.26,17.33,,,,0.43,,,,,4.47,1.72,,0.68,,,1.3,648.89,,0.27,,1.16,,,,,,0.92,,20.19,,,,5,1552298625.0,Major Telecommunications,Communications
LUV,8.37,60.42,7.9,,5.5,58.7,,,41.6,43.21,34.4,70.96,2.16,12.73,62.77,1.9,,0.7,1.03,34.35,0.88,12.38,4.97,1.12,4.86,0.87,,0.96,2.13,94.58,10.5,,15.46,7.18,0.69,0.72,1.06,0.3,,,2.13,20.8,8.57,,5.25,38.71,14.47,,,,,,,1.95,,45.15,,0.77,,,,,,0.89,2.14,0.56,,,52.99,,,1.73,2.22,0.83,,1.01,0.9,,,,,3.2,13.66,,,9,17684365702.999996,Airlines,Transportation
LVS,2.37,46.98,18.87,0.5,12,,,,,267.13,52.2,39.15,1.55,9.08,43.4,2.42,,0.79,0.3,51.89,0.9,2.42,9.7,13.82,3.35,4.09,,0.35,1.55,16.94,11.46,24.75,14.54,10.47,3.78,4.23,5.9,0.16,17.11,5.17,1.55,18.8,,18.15,8.05,102.22,49.41,3.5,,,13.29,,22.8,10.93,25.57,22.36,,3.41,,,,,19.98,0.51,3.62,0.84,,,11.71,20.11,,6.7,13.08,0.89,6.99,20.69,16.42,37.97,,12.55,,8.72,23.28,,,8,37259155059.99999,Casinos/Gaming,Consumer Services
LVWR,,29.46,4.15,,366.3,,,,,,7.3,13.66,,,23.1,12.75,,2.46,88.18,4.88,3.54,280.47,21.71,42.34,,0.01,,,,,,,,,,31.05,,0.77,,,,,,22.92,74.04,0.0,,,,,,,,7.19,,,,31.97,,,,,,,,,20.33,11.35,,,,,7.76,2.62,,,,,,,,0.22,,,,,2025436401.0,Recreational Products,Consumer Durables
LW,,31.51,18.52,0.6,55.9,11.2,27.9,33,,14.43,21.2,24.62,3.51,,28.12,2.65,,0.05,0.02,63.69,1.35,88.87,57.91,42.26,4.27,2.5,,0.45,2.25,19.32,12.34,,25.33,14.11,2.1,2.04,5.18,0.22,,,2.32,16.9,16.14,,2.36,110.92,22.54,4.51,,,5.8,,11.73,5.58,25.26,20.09,1.76,1.48,,1.39,,,,0.57,4.01,,,,11.95,35.35,1.36,2.42,18.1,0.53,5.01,14.79,11.82,21.13,,8.32,,,18.41,,,10,14520043974.0,Food: Specialty/Candy,Consumer Non-Durables
LXP,,24.98,,,2.5,6.1,,,,,,17.34,5.27,4.5,20.47,0.58,,0.39,0.04,8.3,1.82,,88.09,4.52,14.77,0.7,,8.67,6.28,40.23,40.23,21.99,,,,11.67,2.49,0.55,53.07,7.41,6.34,551.83,,,4.75,10.1,26.93,0.81,,,7.67,,15.4,1.22,138,,,7.09,,,,82.8,13.35,0.82,,1,,,12.18,360,,0.71,1.43,1.82,0.65,540.73,2.56,1.2,,1.38,,,11.78,,,10,2842474638.0,Real Estate Investment Trusts,Finance
LYFT,9.38,35.52,32,,,,54.3,45.9,48.5,401.19,14.7,24.83,,24.83,29.03,,,0.5,1.68,13.91,0.75,,10.45,,9.69,1.75,,,,,40.87,7.57,,43.45,0.74,0.89,,0.13,11.74,11.28,,13.22,,,19.16,16.18,41.27,,,,,,,8.68,,,,0.99,,,,,8.76,0.86,,,,,7.56,14.01,,,16.13,0.75,,,,,,,,,,,,,4356764249.0,Other Transportation,Transportation
LYV,53.44,48.72,34.04,,67.5,,,,,43.37,124,33.58,,50.91,41.31,2.3,,0.57,0.67,133.32,1.01,0.94,44.8,37.6,4.63,28.44,,,,28.65,19.86,52.99,21.69,16.21,1.25,1.51,3.49,0.02,2.84,2.17,,50.77,14.5,38.81,9.07,104.9,24.78,2.8,,,2.04,,4.11,106.08,157.74,164.8,,1.35,,,,,43.03,1.27,,1.29,,,23.08,55.51,,4.11,,1.01,2.42,32.6,13.01,712.31,,4.92,,0.21,,,,5,19291276016.0,Movies/Entertainment,Consumer Services
LZ,,46.15,18.28,1,,,,47.4,,,,34.01,,,40.92,0.46,,0.41,13.98,7.83,0.61,,48.42,7.39,0.11,0.13,,,,29.76,16.13,15.84,10.55,7.64,1.78,1.82,3.36,0.17,11.52,5.82,,13.85,,12.64,3.33,12.36,64.26,58.77,,,3.61,,4.32,22.56,59.77,35.32,,2.16,,,,,18.69,0.63,,,,,12.65,42.1,,2.42,,0.61,6,68.86,30.6,20.24,,4.83,,12.12,,,,4,1962089557.0,Miscellaneous Commercial Services,Commercial Services
M,,56.13,7.59,4.1,22.4,20.5,,,24,,13.8,61.69,1.53,,57.32,2.23,,0.05,0.05,16.82,1.26,135.76,127.68,3.94,4.72,1.41,,0.21,4.17,28.96,8.11,44.73,10.67,5.46,0.47,0.43,3.45,0.24,0.96,4.85,4.17,7.15,15.04,,,17.49,40.86,9.85,,,0.72,,5.1,1.11,28.22,5.06,,0.2,,,,,19.09,0.96,0.61,0.72,,,4.1,,,0.56,1.6,0.17,1.01,3.97,2.92,4.04,,7.95,,7.91,9.06,,,9,3048285264.0000005,Department Stores,Retail Trade
MA,22.82,54.17,4.77,2.1,4.9,12.5,22.3,24,21.1,45.25,20.4,55.36,1.08,14.51,53.62,11.18,,0.66,0.62,535.71,1.29,,44.14,54.76,1.14,2.47,,0.18,0.5,32.15,30.41,38.22,26.48,24.96,15.63,18.06,3.11,0.16,47.25,2.65,0.57,32.86,17.44,15.33,12.07,504.75,75.95,25.89,,,45.26,,58,65.39,40.01,37.86,2.56,18.1,,1.53,1.62,,38.27,1.06,,1.14,,,34.98,45.1,2.46,3.56,,1.29,28.75,732.89,57.19,174.33,,43.59,,2.21,63.7,,,10,390217001311.0,Miscellaneous Commercial Services,Commercial Services
MAA,20.9,40.94,,,0.6,11.9,10.1,29.3,,39.64,7.9,41.2,5.66,14.17,38.89,2.01,,0.04,0.01,154.76,0.07,,23.7,,3.82,0.82,,1.31,3.83,32.72,17.96,37.61,33.56,17.78,10.17,10.51,3.06,0.51,27.93,3.4,3.95,38.39,11.08,,2.67,163.49,33.38,4.12,,,23.88,,30.74,3,34.61,34.61,3.93,8.2,,2.11,2.57,16.57,29.36,0.95,2.17,1.07,,,15.93,24.79,4.53,1.58,3,0.07,4.52,,6.62,8.59,,5.66,,2.25,36.77,,,10,16101422058.0,Real Estate Investment Trusts,Finance
MAC,27.97,45.05,12.24,,,,,14.6,17.1,,,31.18,0.55,34.42,38.7,0.23,,0.2,0.03,20.23,0.62,,62.21,61.76,12.55,1.76,,1.89,3.39,164.74,26.95,34.13,53.43,20.63,11.64,10.74,0.61,0.33,31.47,5.49,3.39,44.75,,,,12.04,54.08,0.87,,,8.98,,18.83,1.8,55.72,,,4.92,,,,11.62,15.65,1.68,,1.13,,,15.65,,,0.93,1.9,0.62,1.05,1.17,0.82,3.25,,2.34,,3,10.04,,,7,2632579808.0,Real Estate Investment Trusts,Finance
MAG,44.23,34.54,8.47,,15.6,,,,,,,24.64,,29.41,29.73,,,31.5,,,32.54,,2111.86,,,,,,,,,,,,23.35,,,,,,,17.27,,17.62,,,,,,,,,,2.65,20.34,20.32,,,,,,,,,1.55,,15.49,14.99,,19.52,,3.94,2.65,32.54,13.76,,,14.13,,,,0.01,,,,3,1226059249.8522868,Precious Metals,Non-Energy Minerals
MAN,,27.87,,4.5,1.5,9.2,17.4,31.4,,25.54,6.7,11.51,7.9,,21.11,3.21,,0.09,0.31,56.98,1.15,,64.1,93.15,4.01,0.61,,0.62,5.42,14.88,10.86,31.91,9.54,7.76,0.2,0.2,6.72,0.26,0.62,4.21,5.42,11.08,12.46,29.05,,76.43,17.38,2.91,,,0.21,,1.4,1.23,71.92,11.63,,0.15,,,,,25.06,0.75,4.08,0.57,,,15.98,117.64,,0.42,32.1,1.15,0.44,30.8,6.03,1.71,,1.78,,9,8.3,,,10,3719578282.999999,Personnel Services,Commercial Services
MANU,,47.8,9.03,,,,,26.6,,248.4,6.2,38.68,,8.29,44.89,0.55,,0.19,0.21,17.17,0.36,,,25.15,4.34,4.88,,,,,16.36,,,,,4.35,,0.09,,,,,,,3.54,16.38,,,,,,,,14.71,,,,3.43,,,,,,1.05,,0.89,,,29.72,,,,,0.35,,,,,,,,0.01,,,,3,3112855102.9999995,Movies/Entertainment,Consumer Services
MAR,27.7,50.45,17.64,3.6,,59.8,114.9,,24.8,237.05,34.1,45.82,0.86,16.74,47.1,3.72,,0.05,0.03,286.39,0.42,,14.31,41.06,3.54,,,0.22,0.85,24.46,22.74,35.22,19.4,18.64,3.51,3.75,4.09,,10.66,3.35,0.89,27.02,22.09,5.72,5.96,260.52,20.47,5.64,,,11.18,,15.21,,29.67,27.12,1.61,3.32,,2.37,2.37,,31.1,1.1,,1.44,,,25.8,37.04,1.1,4.39,,0.42,10.76,153.03,21.54,,,12.58,,3.83,53.74,,,9,60590356909.0,Hotels/Resorts/Cruise lines,Consumer Services
MARA,,39.57,61.98,,20.5,,,,,,234.2,20.42,,35.5,32.12,5.81,,2.75,0.26,20.15,4,,10.64,6.08,1.27,0.22,,,,50.35,14.37,,,7.53,6.81,12.11,1.99,0.8,,,,45.62,,,42.47,18.93,,,,,27.48,,,2.05,21.39,,,9.07,,,,,,1.06,,1.17,,,,,,,2.09,4,6.31,11.2,5.66,7.75,,,,,,,,1,1713024511.0000002,Data Processing Services,Technology Services
MAT,,35.43,,,52.1,,9.6,19.7,60.8,,5.1,16.44,,4.88,28.32,3.13,,0.56,0.27,17.94,2.45,97.12,55.44,76.94,2.99,1.14,,,,11.11,8.98,11.51,10.43,8.21,1.44,1.48,9,0.36,12.85,11.46,,11.28,25.21,38.13,1.49,20.13,50.22,5.6,,,10.24,,12.63,2.6,11.14,11,0.16,1.15,,,,,9.26,0.89,2.33,0.91,,,7.12,10.68,0.49,1.35,10.93,1.88,8.8,42.57,14.2,26.12,,13.45,,6.66,63.1,,,7,7461719069.0,Recreational Products,Consumer Durables
MATW,,44.34,33.56,0.9,,3.7,,188.9,,4.37,3.6,16.21,4.15,23.41,34.18,1.91,,0.09,0.05,27.82,1.45,72.54,31.18,41.28,11.09,1.92,,0.55,3.54,,21.7,48.18,,,,0.91,,0.24,1.9,4.07,3.65,15.46,9.54,,,33.07,29.5,0.09,,,,,0.25,1.92,,15.82,4.39,0.47,,,,,25.23,0.84,,0.63,,,10.77,,,0.72,,0.91,,,,,,0.22,,3.22,80.55,,,6,1202863313.9999998,Miscellaneous Manufacturing,Producer Manufacturing
MATX,37.64,35.24,11.12,7.3,46.4,11.9,19.8,23.3,8.6,7.09,16.5,30.2,1.59,22.04,30.35,3.34,,0.47,0.41,139.28,1.13,,39.66,33.12,0.8,0.26,,0.11,0.95,9.24,6.01,10.77,,,,1.49,10.82,0.58,13.8,9.96,0.98,13.93,28.85,,,96.73,22.97,54.88,,,12.37,,14.05,1.8,11.53,11.53,0.27,1.44,,0.37,0.71,,10.32,1.44,1.07,1.76,,,6.74,9.25,0.46,0.58,2.23,1.13,9.54,22.29,14.28,16.95,,9.15,,8.62,14.34,,,10,3047565765.0,Marine Shipping,Transportation
MBC,14.68,21.4,,0.3,,,11.5,6.4,24.6,,2.9,4.69,,15.29,13.21,2.61,,0.29,0.1,14.26,1.82,53.81,33.97,29.38,3.41,0.88,,,,10.95,8.61,16.33,,,,1.06,9.13,0.44,6.48,9.74,,8.65,,6.82,,0.0,33.1,3.9,,,5.46,,10.09,1.4,12.44,9.58,,0.69,,,,,10.53,,,,,,7.51,,,,,1.02,5.9,39.66,12.14,12.08,,9.9,,4.27,,,,5,1536025430.0,Home Furnishings,Consumer Durables
MBLY,,57.75,45.62,,,,27.8,50.4,17.6,,28.6,59.4,,,57.73,15.43,,3.57,,18.94,5.8,163.47,72.69,48.03,,,,,,,70.2,60.36,40.22,34.84,7.48,7.17,,0.96,11.88,1.43,,44.18,,,,0.0,46.86,,,,,,,1.24,,46.28,,8.24,,,,,70.38,,3.87,,19.94,9.76,49.14,,,,6.96,4.54,,,,,,,,,,,,,30365403221.0,Packaged Software,Technology Services
MC,32.57,50.77,7.08,,,19.6,,,,,,54.28,4.47,42.52,50.61,3.81,,0.27,0.69,74.84,0.43,,15.24,17.75,5.04,0.58,,4.29,3.23,165.31,126.31,27.17,,37.08,4.01,5.46,0.6,0.32,20.23,3.75,3.23,30.9,,,23.38,43.52,22.58,,,,4.22,,3.31,14.37,140.15,132.64,,5.73,,,,,28.09,1.72,9.24,2.46,,,26.09,148.79,,1.65,14.37,0.43,3.71,13.66,5.38,11.32,,3,,3.19,31.34,,,8,3528009606.9999995,Investment Banks/Brokers,Finance
