Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
IONS,18.2,46.07,,,,,2.8,,,1.7,37.35,,6.19,43.08,1.57,6.79,1.44,46.89,7.61,874.5,492.14,,,5.47,,,,,,,,,7.51,7.88,,0.1,,,,,,,,39.1,98.58,,,,,,25.91,,,,8.34,,,,,,,0.77,,,,,,42.63,25.91,7.51,,,,,,,,,,,,3,6150127323.0,Pharmaceuticals: Major,Health Technology
IOSP,13.32,35.74,,6.3,10.7,31.5,33.5,3.5,80.02,17.4,20.94,2.11,,31.54,5.98,0.72,4.99,106.62,2.63,88.92,43.28,61.45,0.22,0.04,,0.24,1.36,13.78,11.22,16.95,,10.13,1.32,1.33,7.26,0.7,7.82,5.57,1.39,15.68,12.21,,,111.86,30.39,,,7.9,,9.62,2.23,17.85,17.5,4.86,1.44,,1.4,1.44,,18.03,1.67,1,,7.2,12.4,15.66,2.06,1.38,3.58,1.69,8.94,29.21,13.82,13.03,,12.68,,1.42,22.92,,,10,2656681839.0,Chemicals: Major Diversified,Process Industries
IPAR,,37.84,,8.8,96.4,50.5,56,,31.29,34,22.17,7.05,,31.85,7.87,0.23,0.42,118.47,2.58,286.35,72.75,73.08,0.69,0.26,,0.62,2.3,16.45,15.15,201.76,,15.92,2.92,2.95,6.08,0.53,1.46,0.52,2.51,20.7,20.57,10.82,10.12,142.23,63.9,20.87,,10.38,,17.53,5.3,26.97,26.77,1.17,2.82,,1.04,15.21,,190.17,3.22,1.03,,18.03,52.44,,1.07,3.92,8.73,1.27,10.36,41.24,23.65,20.31,,19.12,,2.46,46.53,,,10,4429269926.0,Household/Personal Care,Consumer Non-Durables
IPG,,46.76,1.1,12,6.7,31.8,12.8,,,7,22.61,6.14,,38.87,1.9,0.19,0.36,31.09,1.06,,282.35,227.5,2.25,1.13,,0.47,4.22,8.79,7.6,15.69,9.57,8.11,1.51,1.34,11.38,0.23,8.53,7.97,4.29,10.54,20.78,,,32.22,17,6.18,,9.46,,13.63,3.06,11.51,11.32,0.98,1.1,,0.53,0.89,,12.78,,0.99,,,10.78,13.87,0.95,0.81,,1.06,5.88,92.79,18.91,27.2,,11.58,,7.24,14.95,,,10,11832892356.000002,Advertising/Marketing Services,Commercial Services
IPGP,,28.08,4.6,2.4,,1.6,10.3,2.2,,6.8,13.31,,,23.34,10.18,5.59,61.08,62.84,9.02,246.3,16.59,68.4,0.1,0.01,,,,16.41,10.37,9.43,,,1.73,1.67,6.09,0.9,17.7,7.07,,26.68,,,,84.44,39.71,,,12.67,,10.17,1.23,20.81,21.04,,2.65,,,,,14.91,1.09,0.48,3.38,1.88,9.73,20.31,,0.79,1.27,6.91,5.34,10,4.66,5.96,,6.51,,11.49,11.62,,,10,4739545016.0,Semiconductors,Electronic Technology
IQ,,22.59,,,,2.1,,,868.63,,13.47,,,18.68,,0.29,0.43,1.96,0.53,,94.18,29.17,5.63,1.28,,,,7.89,7.89,8.37,1.9,0.4,0.72,0.74,12.67,0.27,9.05,20.7,,7.54,,,,4.04,27.05,2.47,,5.37,,9.04,1.05,8.07,1.6,0.16,0.47,,,,,5.03,,,,,5.03,,,3.5,,0.53,3.69,189.75,12.71,13.95,,6.12,,36.73,,,,1,4544296010.0,Internet Software/Services,Technology Services
IQV,8.43,50.33,1.7,2.4,,18,81.7,5.3,44.44,11.4,27.3,,,43.88,2.46,0.25,0.13,243.07,0.85,,101.06,33.5,4.03,2,,,,26.04,17.09,31.2,20.45,16.13,3.47,3.76,3.84,0.25,12.06,4.12,,19.49,18.59,11.17,5.62,240.84,35.1,3.04,,9.39,,13.84,6.6,31.57,23.13,1.56,3,,1.24,0.97,,24.98,,1.14,,,18.71,27.79,1.52,1.7,,0.85,5.4,273.83,11.06,23.16,,8.27,,,56.14,,,10,38768813501.0,Services to the Health Industry,Health Services
IR,25.91,40.4,1.2,3.6,,47.7,124.1,10.9,,17.4,31.71,0.09,,37.17,3.64,0.6,0.22,86.84,2.18,99.1,65.66,64.5,2.79,0.48,,0.02,0.09,31.23,22.74,30,22.83,18.46,5.05,5.56,3.2,0.56,18.52,3.72,0.09,24.02,22.3,10.34,6.71,73.91,43.49,8.33,,11.73,,19.48,3.52,42.99,26.8,2.2,5.08,,,,,27.51,,,,,24.8,27.36,1.07,2.2,,1.52,5.22,75.96,8.87,8.5,,8.15,,,228.53,,,6,26649926026.000004,Industrial Machinery,Producer Manufacturing
IRDM,,53.78,2.9,,,11.3,,6.3,70.54,12.5,61.13,1.9,,56.58,1.44,0.54,0.04,27.36,2.25,129.43,34.46,43.38,4.12,2.1,,0.74,1.9,28.57,12.16,19.02,,14.03,5.69,6.11,3.5,0.29,32.14,7.91,1.99,27.83,20.75,113.34,3.44,55.83,71.96,1.71,,11.08,,21.06,4.12,38.03,38.03,3.52,4.31,,,,,13.43,3.04,0.88,,,11.03,16.14,2.61,1.38,5.48,1.52,3.25,7.47,6.56,9.92,,6.86,,9.15,114.08,,,6,5946159110.999999,Specialty Telecommunications,Communications
IRM,66.28,52.72,,,0.8,2.7,15.2,,6.24,9.1,30.76,2.47,32.33,44.22,1.21,0.07,0.01,109.48,0.79,,73.01,77.17,8.53,,,1.41,2.35,50.11,26.18,,33.8,19.84,7.21,8.12,2,,,,2.61,51.11,5.04,9.18,9.88,65.62,56.65,1.77,,3.94,,20.1,,140.36,59.5,16.53,5.56,,,,29.74,,,2.26,,,27.37,106.32,,24.88,,0.79,1.32,10.62,6.17,147.78,,5.96,,,92.78,,,10,18342923963.0,Real Estate Investment Trusts,Finance
IRT,20.59,48.14,,30,4.7,3.1,30.2,9.1,2.12,9.6,26.87,2.58,24.56,40.6,1.04,0.02,0.01,19.71,0.14,,146.85,,7.67,0.66,,2.75,3.3,90.59,22.97,51.65,,,10.22,10.31,1.1,0.57,19.96,2.94,3.3,62.57,5.13,15.27,1.84,18.53,58.31,1.66,,,,21.24,1.31,,84.59,21.69,6.9,,,,16.75,34.57,2.21,1.4,,,17.2,39.4,,1.3,1.31,0.14,,43.72,1.4,,,2.02,,7.89,50.54,,,8,3648958263.0,Real Estate Investment Trusts,Finance
IRTC,,39.16,,,,,,,,19.1,42.84,,,41.26,1.31,5.74,0.76,67.18,6.92,29.99,17.3,45.92,,7.43,,,,,,,,,3.19,4.12,,0.11,,,,,,38.64,18.06,139.76,67.19,,,,,,21.13,,,,3.74,,,,,,,,,,,,,,21.33,6.76,,,,,,,,,,,,,2768182882.0,Medical Specialties,Health Technology
IRWD,,37.68,0.9,,,,,4.3,10.07,5.5,27.11,,,35.63,,2.32,0.17,4.51,3.92,,,91.63,5.27,,,,,10.7,10.52,8.74,,,,3.19,9.35,,36.54,20.32,,10.37,,,,10.99,,3.79,,2.3,,31.56,,112.75,41,,1.89,,,,,5.06,,0.36,,,5.04,6.75,,0.7,,3.92,1.89,181.12,46.94,,,2.36,,,,,,4,1301283468.9999998,Pharmaceuticals: Major,Health Technology
IT,34.94,53.31,4.1,,,36,42.2,13.2,901.25,17.6,48.44,,0.87,51.57,5.55,0.36,0.42,483.68,0.9,,11.8,84.09,2.13,4.53,,,,32.99,28.26,38.73,28.42,24.02,5.8,6.42,3.03,0.09,16.59,2.7,,37.05,22.37,15.43,7.78,413.51,67.78,9.54,,13.67,,18.9,58,46.06,42.08,1.42,6.28,,1.29,1.13,,37.94,,1.67,,,34.26,45.66,1.68,2.83,,0.9,11.03,188.44,29.45,129.55,,12.77,,2.73,89.74,,,10,27599863055.000004,Internet Software/Services,Technology Services
ITCI,36.04,46.06,,,,20.3,23.3,26.5,78.24,147,53.73,,18.39,46.25,25.59,6.32,55.93,73.52,7.81,235.53,104.61,76.38,,0.02,,,,,,,88.28,268.01,6.98,11.81,,0.87,,,,101.86,,,42.39,141.23,92.71,,,,,,6.78,,,,12.72,,,,,,,,9.17,7.14,,,,,6.78,7.69,,,,,,,,0.05,,,,,5287918449.999999,Pharmaceuticals: Major,Health Technology
ITGR,39.29,63.09,,5.7,,7.4,27.3,,8.09,13.4,62.41,,,64.94,2.93,0.17,0.03,129.0,3.29,73.73,34.11,51.56,4.33,0.78,,,,31.29,19.72,84.28,,,2.92,3.31,3.2,0.5,3.93,1.52,,21.23,2.86,13.45,8.06,99.71,26.67,4.03,,6.31,,12.19,2.78,42.16,27.68,,2.69,,,,,67.19,,1.41,,,23.58,63.61,,2.18,,1.96,3.54,21.78,6.37,7.02,,6.18,,,48.5,,,9,2708612955.0000005,Medical Specialties,Health Technology
ITRI,49.5,43.1,,12.6,,25.7,22,10.8,,,32.12,,2.59,39.66,2.56,1.72,0.73,96.74,3.16,66.17,50.22,44.92,4.23,1.02,,,,19.42,15.94,32.63,,14.63,1.89,2.03,5.15,0.38,6.23,3.36,,20.26,,14.67,5.54,73.44,34.01,28.03,,7.98,,10.14,3.51,23.89,20.76,,1.93,,,,,30.56,5.62,1.59,,,25.49,51.8,,2.42,34.3,2.61,6.91,71.04,11.38,14.75,,9.67,,,967.4,,,5,2879450846.0,Electronic Equipment/Instruments,Electronic Technology
ITT,27.9,39.29,1.7,7.8,19.7,15.9,17.6,6.8,,11.8,20.7,2.15,1.32,32.65,5.84,0.34,0.67,129.05,1.55,92.52,68.4,70.97,0.92,0.25,,0.22,0.93,18.9,15.61,24.6,16.43,13.53,2.98,3.14,5.29,0.58,12.78,4.2,0.96,19.88,13.16,11.22,6.02,112.26,34.1,29.24,,12.47,,16.44,4.09,24.63,22.96,3.06,3.12,,1.41,1.71,,24.01,3.17,1.61,,114.2,19.16,24.55,2.1,2.33,9.82,1.1,10.58,49.3,19.57,17.39,,14.23,,2.18,33.87,,,10,8159918798.0,Industrial Machinery,Producer Manufacturing
ITW,,47.42,1.9,0.1,7,12.1,14.1,7.9,81.5,10.3,33.93,3.38,,43.31,8.01,0.18,0.1,243.6,1.3,73.27,23.62,72.89,1.81,2.86,,0.55,2.28,18.55,17,28.37,18.2,16.55,4.83,4.98,5.39,0.19,17.67,3.91,2.47,22.63,10.67,5.36,2.19,245.82,43.56,14.98,,19.15,,26.47,24.43,23.88,24.09,5.02,4.59,,1.42,1.71,,25.91,,1.19,,,22.21,24.14,3.25,2.52,,0.92,19.71,94.25,38.77,101.63,,26.96,,3.9,28.19,,,10,72062636379.0,Industrial Machinery,Producer Manufacturing
IVT,13.59,69.85,2,,65.5,20,,10.2,8.92,11.6,67.03,3.05,10.1,70.19,,0.68,0.05,29.14,1.24,,187.35,44.9,5.07,0.53,,13.6,3.05,61.57,17.28,27.09,,16.97,,10.53,1.62,0.62,38.88,5.17,3.12,257.88,8,50.34,4.43,26.66,70.59,0.98,,2.46,,14.31,1.29,323.78,448.31,,7.65,,,,17.02,19.59,5.26,1.24,,,15.67,19.58,,0.94,1.39,1.24,0.26,,1.84,0.41,,1.58,,2.23,22.59,,,8,1655193010.0,Real Estate Investment Trusts,Finance
IVZ,,38.29,0.7,1.5,0.6,,,1.1,16.16,,14.66,2.98,,29.32,1,1.13,0.2,15.74,1.88,,103.68,59.02,5.82,0.52,,0.51,5.1,,13.39,12.64,15.87,13.85,2.71,2.99,,0.54,23.67,19.42,5.16,8.72,15.07,10.69,,14.8,35,,,,,,0.67,,9.96,,1.25,,,,,5.25,,0.74,,,4.8,,,0.35,,1.88,,,,,,,,3.79,7.39,,,9,6985021740.0,Investment Managers,Finance
J,6.44,37.07,1,5.1,0.9,28.5,25.8,8.3,15.6,7.9,14.21,0.98,,27.68,3.24,0.27,0.34,141.91,1.14,,31.54,32.9,2.61,0.54,,0.22,0.79,19.25,14.88,21.16,13.74,12.11,1.39,1.19,5.19,0.44,5.64,5.42,0.81,15.88,23,20.4,,137.03,21.14,5.78,,3.72,,6.04,2.66,28.05,27.94,1.18,1.08,,,,,18.72,,1.08,,,16.61,20.91,1.15,1.66,,1.14,4.23,137.14,9.5,9.55,,6.92,,5.53,34.2,,,10,16648818500.000002,Data Processing Services,Technology Services
JAMF,,50.25,,,,,,,,22,44.46,,,48.38,1.33,0.49,0.55,17.52,0.91,,54.64,62.01,,0.53,,,,,,56.14,,,3.48,4.1,,0.45,7.31,1.91,,19.86,,,13.23,24.96,77.35,,,,,,3.3,,,,3.8,,,,,51.64,,,,,47.41,,,,,0.91,,,,,,,,,,,,,2158295807.0,Packaged Software,Technology Services
JAZZ,,38.24,,,,13.8,,16.5,3.41,8.4,16.96,,,30.15,1.37,1.27,0.34,107.2,2.37,525.51,86.08,62.53,4.77,1.54,,,,18.52,8.64,10.33,8.06,6.36,2.43,2.69,5.4,0.33,26,15.37,,4.96,10.89,49.16,5.63,144.55,89.39,2.18,,10.1,,15.05,1.76,18.41,7.07,,1.89,,,,,7.25,,0.45,,,6.85,18.37,,0.61,,2.02,3.49,54.58,5.75,10.84,,8.88,,0.28,21.78,,,8,8364731509.0,Pharmaceuticals: Major,Health Technology
JBGS,2.62,60.59,10.6,,,8.5,13.8,,,8.4,58.87,4.33,,60.77,0.21,1.11,0.06,17.16,2.9,,164.85,134.5,18.91,1.33,,,4.33,,28.34,,,,,6.96,,0.38,,,4.04,,,,,21.69,50.96,0.24,,,,4.12,0.74,,,,2.84,,,,11.69,,,,,,10.65,,,5.12,0.76,2.9,,,,,,0.45,,12.5,190.67,,,6,1570209077.0,Real Estate Investment Trusts,Finance
JBHT,,46.05,0.8,17.3,15.9,12.7,13.7,,9.56,10.8,25.56,1.82,,39.89,5.43,0.03,0.04,167.77,1.21,1.5,26.86,38.54,0.93,0.36,,0.29,1,21.93,11.67,91.12,20.36,9.96,1.43,1.52,4.56,0.48,1.66,1.2,1.01,22.48,14.07,10.41,3.13,167.59,16.95,11.67,,4.9,,6.85,4.2,28.88,28.88,2.24,1.44,,1.61,6.78,,84.67,2.4,0.93,,,11.86,68.61,2.29,2.72,4.48,1.21,7.19,14.18,12.71,14.9,,9.69,,2.02,25.81,,,10,20086058875.0,Trucking,Transportation
JBI,27.45,33.84,,50.7,,26.9,32.8,24.4,29.22,21.7,25.13,,,31.45,3.07,0.76,0.18,10.41,2.82,32.47,35.69,60.83,2.18,1.08,,,,8.58,7.29,12.65,8.96,7.46,1.93,1.91,11.66,0.42,15.12,10.46,,12.29,,,,11.21,43.27,4.2,,12.51,,22.69,2.72,11.7,11.19,,1.46,,,,,9.66,,,,,8.6,,,,,2.47,9.89,115.79,20.03,25.84,,15.77,,6.56,,,,4,1484421495.0,Building Products,Producer Manufacturing
JBL,,37.58,4.4,21.9,,30.5,43.8,43.2,62.09,13.3,20.76,0.31,,32.07,3.14,0.22,0.75,101.04,1.13,67.91,74.47,40.78,1.17,1.43,,,0.31,6.06,4.47,12,7.61,5.22,0.44,0.41,16.5,0.13,3.41,9.05,0.31,11.17,23.51,7.28,,78.32,9.15,8.26,,4.63,,5,5.27,9.19,0.75,0.04,0.44,,0.02,0.37,,12.56,0.52,1.63,,,6.98,7.08,0.03,2.29,8.18,0.74,7.57,56.59,31.85,53.74,,15.57,,18.42,27.46,,,10,13881281886.0,Electronic Components,Electronic Technology
JBLU,,53.22,,,,,57,22.9,76.22,39.8,73.22,,,60.92,0.56,0.38,0.25,5.31,0.54,5.04,31.36,13.1,,2.23,,,,,,,7.56,4.13,0.65,0.68,,0.19,,,,,,,3.14,7.33,16.6,,,,,,0.68,,,,0.2,,,,,,,0.23,,,,,,,0.8,0.5,,,,,,,,,18.93,,,6,1656253947.0,Airlines,Transportation
JBSS,,44.53,,9.6,7.2,2.7,,,,7.1,52.24,1.31,,45.46,6.93,,0.01,95.25,2.34,81.53,22.47,25.94,0.49,0.16,,0.16,0.9,14.02,10.6,15.77,,,,1.08,7.13,0.63,6.88,6.64,0.9,,12.52,,,103.54,20.07,31.49,,5.65,,7.52,3.43,18.46,18.98,2.6,1.04,,1.1,1.21,,15.18,1.75,1.09,,10.94,10.97,13.94,2.89,1.19,3.62,0.77,12.86,24.61,23.01,19.67,,16.04,,0.4,20.01,,,10,1177988203.0,Food: Specialty/Candy,Consumer Non-Durables
JD,,45.64,,3.8,,,18.3,5.6,6.89,9.3,36.93,2.93,2.17,43.4,2.46,0.72,2.34,26.07,1.15,26.11,62.44,6.62,1.96,0.39,,0.21,2.93,5.46,5.18,4.04,3.59,3.3,0.15,0.21,18.32,0.34,5.17,20.75,2.93,6.26,,13.09,5.02,44.78,15.19,12.57,,2.81,,3.33,1.25,9.5,7.26,0.17,0.27,,,,,5.15,0.76,0.18,,,4.01,,,0.46,1.8,0.9,4.99,41.42,11.6,13.74,,8.33,,4.7,40.73,,,5,43365217973.847,Internet Retail,Retail Trade
JEF,46.93,46.89,5.5,7.5,26,22,,,,9.5,29.83,8.7,28.42,40.44,1.17,0.84,0.54,56.12,3.07,,796.41,189.78,4.95,2.04,,0.59,2.22,5.4,5.2,,,,2.69,2.34,18.52,0.16,,,2.46,12.95,20.39,66.7,5.34,40.42,60.87,1.26,,4.99,,45.89,1.21,31.01,27.78,1.25,1.42,,,,,,1.35,1.28,,,,,1.45,1.43,1.48,3.07,0.78,26.43,8.43,4.64,,7.47,,,21.75,,,10,8542865583.999999,Investment Banks/Brokers,Finance
JELD,6.4,38.13,5.4,,,3,15.6,2.3,22.01,6.4,22.6,,,33.05,2.16,0.31,0.16,13.34,2.03,56.47,34.11,49.05,6.69,1.77,,,,34.93,11.23,24.29,7.89,5.92,0.56,0.57,2.86,0.27,2.33,8.34,,7.95,8.81,11.44,,14.94,19.24,1.36,,,,2.09,1.46,,9.2,8.36,0.29,,0.74,0.98,,12.24,1.28,,,,4.9,8.93,,0.6,3.98,1.33,,4.63,2.8,,,,,47.56,74.11,,,9,1162816528.0,Forest Products,Non-Energy Minerals
JHG,25.46,52.02,3.3,2,2.7,33.4,,,20.76,0.8,40.27,4.9,5.49,48.9,3.45,3.15,6.1,35.62,4.05,,92.96,42.47,0.46,0.07,,0.52,4.37,6.69,6.47,7.23,6.25,6.02,1.67,1.91,14.95,0.7,26.43,10.39,4.37,10.6,22.36,9.8,7.07,30.41,69.18,43.22,,21.29,,24.62,1.27,12.22,11.79,,2.56,,,,,9.49,1.98,,,12.95,9.37,10.3,0.92,0.61,7.45,4.05,7.45,1456.58,11,10.61,,10.36,,6.41,12.37,,,10,4555592613.0,Investment Managers,Finance
JHX,15.44,52.05,0.8,28.3,,25,22.5,,26.63,17.3,33.15,,,47.82,5.11,0.48,0.3,35.5,1.94,50.36,59.97,31.24,1.21,0.62,,,,21.11,17.03,41.86,18.2,14.77,4.17,4.21,4.74,0.39,9.9,2.57,,23.99,22.18,9.67,6.68,32.71,40.56,29.03,,12.77,,23.67,7.85,30.6,21.78,1.11,3.84,,0.75,2.92,,38.99,3.01,1.07,,,18.1,36.24,0.96,2.59,9.52,1.44,10.81,34.31,19.98,27.7,,16.36,,1.18,43.83,,,10,12440835257.11767,Construction Materials,Non-Energy Minerals
JJSF,3.43,43.78,,3.3,7.2,32.3,63,24.7,15.87,14.5,28.57,2.71,17.73,38.72,6.92,0.32,0.37,165.5,2.27,59.32,32.02,44.43,0.9,0.18,,0.6,1.74,27.44,17.55,31.05,,,1.65,2.12,3.64,0.68,6.81,3.37,1.85,26.9,8.94,16.63,3.13,169.28,31.18,46.9,,5.49,,7.61,3.42,36.78,33.84,,2.06,,,,,29.66,2.91,0.87,,174.21,16.63,25.89,4.45,2.62,5.65,1.39,6.63,16.88,10.79,9.57,,7.86,,0.85,37.11,,,10,3314758944.0,Food: Specialty/Candy,Consumer Non-Durables
JKHY,8.33,51.32,0.5,12.3,6.3,8.8,8.8,4.5,10.71,9.3,38.69,1.74,,48.67,9.81,0.06,0.26,169.64,1,,6.2,51.28,0.21,0.08,,0.41,1.25,24.75,17.82,37.93,23.69,16.94,5.37,5.75,4.04,0.63,15.15,2.71,1.28,29.13,11.02,8.69,6.88,191.94,41.35,29.87,,17.23,,22.09,6.71,32.5,32.5,3.74,5.62,,2.03,2.96,,36.94,6.99,0.86,,,21.82,35.42,3.76,2.43,33.79,1,13.68,169.54,22.27,22.16,,14.66,,1.84,35.49,,,10,11267749388.999998,Packaged Software,Technology Services
JKS,,42,,18.4,,66.9,35.4,25.5,9.01,34.8,41.62,17.04,,41.86,1.11,0.21,0.29,17.63,1.08,73.82,53.46,71.12,7.82,2.31,,0.33,17.04,8.6,8.6,,16.7,3.36,0.33,0.47,11.63,0.16,,,17.04,6.5,,,12.49,77.77,13.97,3.07,,1.66,,3.87,0.28,5.77,3.86,0.1,0.06,,0.31,,,,0.23,0.29,,,0.5,2.5,0.15,,0.31,0.79,1.41,9.77,10.84,9.14,,3.47,,38.94,6.55,,,10,1542988905.0,Semiconductors,Electronic Technology
JLL,37.41,50.14,2.4,7,,2.2,,,5.71,10.7,30.18,,25.02,43.97,2.85,0.08,0.11,245.0,1.2,,,31.2,3.8,0.59,,,,20.42,15.37,32.17,15.77,12.27,0.6,0.7,4.9,0.4,2.17,4.05,,15.28,4.16,35.4,,197.24,,5.27,,1.76,,3.41,1.82,30.93,23.18,28.98,0.56,,,,,25.11,3.42,1.19,,,18.16,53.55,,1.26,11.34,1.2,2.43,55.11,7.31,6.16,,5.07,,4.02,20.94,,,10,7354497707.999999,Real Estate Development,Finance
JNJ,0.61,58.57,2.9,5.9,5.7,0.5,7.3,,,2.5,45.83,3.91,,55.46,3.05,0.47,0.61,164.38,1.07,160.31,123.88,65.08,1.51,0.58,,0.46,2.95,20.38,15,20.83,13.89,12.13,4.54,4.77,4.91,0.4,22.91,5.01,3.01,15.34,5.05,4.49,3.44,178.71,69.06,30.9,,43.91,,27.42,5.53,10.85,15.69,39.23,4.69,,1.14,1.64,,20.43,,0.98,,,16.45,10.11,,1.68,,0.85,21.64,102.73,16.07,53.29,,15.37,,5.92,22.46,,,10,388773878809.0,Pharmaceuticals: Major,Health Technology
JNPR,30.32,48.26,0.8,0.4,3.2,5,27.6,12.8,,8.8,19.38,2.76,1.82,36.82,2.04,0.55,0.65,38.4,1.69,163.63,52.13,65.6,3.59,0.38,,0.49,2.29,43.93,27.65,25.6,15.64,13.49,2.53,2.61,2.28,0.48,10.19,4.11,2.29,20.06,3.14,,,31.36,58.56,4.5,,4.58,,7.24,2.77,53.48,21.22,,2.46,,,,,23.81,4.09,1.2,,,19.03,96.22,,1.57,17.78,1.23,2.48,26.92,4.15,5.27,,5.47,,2.92,35.89,,,9,9136268819.999998,Information Technology Services,Technology Services
JOBY,,40.34,,,,,,,,,32.15,,,37.62,9.32,19.12,27.41,4.77,19.87,,50842.07,,,0.03,,,,,,,,,94.61,2455.33,,0.83,,,,,,,546.28,0.0,97.24,,,,,,3.85,,,,2415,,,,,,,,5.3,5.07,,,,,3.91,19.87,,,,,,,,,,,,,4537447902.000001,Aerospace & Defense,Electronic Technology
K,31.82,80.66,0.3,1,0.9,,,,12.85,,48.14,2.98,36.19,75.86,3.14,0.06,0.04,80.09,0.73,68.01,120.78,46.4,3.9,1.97,,0.6,2.81,26.13,20.27,30.57,17.85,14.09,2.53,2.96,3.83,0.22,9.68,4.01,2.84,20.53,,7.99,,59.01,34.43,4.7,,7.94,,12.63,8.29,30.34,20.91,,2.42,,,,,24.95,,1.48,,,15.84,38.89,,2.16,,0.48,5.46,32.11,11.83,25.71,,7.28,,4.27,23.28,,,10,20527106601.0,Food: Specialty/Candy,Consumer Non-Durables
KAI,37.86,41.65,,15.5,6,20.7,26.5,15.6,30.98,14.1,28.4,0.51,,36.93,5.41,0.37,0.21,301.11,2.25,108.19,31.64,51.41,1.64,0.43,,0.12,0.4,22.54,18.21,30.1,21.8,,3.51,3.8,4.44,0.56,12.64,3.6,0.42,28.16,19.4,,,247.15,43.77,12.34,,11.35,,16.74,4.38,30.98,29.26,1.95,3.52,,1.06,1.2,,27.82,10.73,1.78,,,22.56,27.91,1.79,1.76,88.56,1.4,8.99,58.5,16.06,15.01,,11.24,,,45.9,,,10,2585598870.0,Industrial Machinery,Producer Manufacturing
KALU,,36.85,,,4.7,16.6,10.3,,2.08,37.5,24.98,6.46,,34.32,2.15,0.18,0.07,68.37,2.55,65.89,35.62,42.97,5.13,1.63,,1.17,4.52,22.19,10.11,17.79,19.71,10.16,0.79,0.71,4.51,0.29,4.01,10.89,4.52,9.69,9,,,71.49,11.34,2.16,,1.37,,3.3,1.66,27.25,25.98,,0.39,,,,,9.23,1.46,0.35,,,4.35,8.93,4.94,0.91,1.85,1.42,1.78,6.02,5.01,6.25,,4.29,,6.13,75.7,,,7,1238137876.0,Aluminum,Non-Energy Minerals
KAR,9.34,35.99,5.9,,,,,,,13.7,16.4,,7.75,28.9,1.11,0.02,0.18,16.48,1.08,,263.04,71.85,0.97,0.25,,,,8.41,6,11.7,,,1.17,1.27,11.89,0.29,10.84,10.03,,17.64,,21.38,5.79,17.3,46.81,1.6,,3.39,,15.05,1.35,216.84,22.89,,1.1,,,,,10.15,,1.06,,,7.91,22.21,,0.59,,1.08,1.18,112.99,11.35,4.24,,3.76,,8.73,13.18,,,9,1703117975.0,Miscellaneous Commercial Services,Commercial Services
KBH,60.52,45.92,6.1,20,18.6,35.1,31,61.2,27.52,20,30.35,7.26,17.32,40.13,4.38,0.78,0.38,79.35,7.69,375.83,27.74,3.85,2.24,0.43,,0.11,1.14,9.59,9.12,13.29,7.78,6.93,0.99,1.09,10.43,0.59,8.19,8.83,1.27,8.95,25.3,11.57,5.56,53.16,21.48,,,9.43,,11.35,1.49,10.5,10.5,0.36,0.97,,0.31,0.35,,12.12,0.84,1.66,,1.67,11.33,12.13,0.42,0.77,1.49,1.26,9.15,15.85,12.5,15.75,,10.58,,13.44,14.8,,,10,3852347992.0,Homebuilding,Consumer Durables
