Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
PODD,30.53,64.59,,4.7,,38,201.8,,19.78,18.9,57.21,,28.48,63,7.31,1.78,0.65,266.58,3.68,254.56,34.82,61.62,3.37,1.25,,,,55.94,45.42,86.49,54.84,38.33,7.81,9.51,1.79,0.37,11,1.17,,68.76,19.91,21.07,18.78,376.63,69.36,7.52,,21.22,,15.42,16.72,45.65,86.55,2.71,10.22,,,,,90.76,8.63,0.99,,,60.96,67.41,3.46,40.09,19.35,2.8,15.49,29.67,14.98,49.55,,25.56,,,512.65,,,6,11847246042.0,Medical Specialties,Health Technology
POOL,6.11,49.41,1.6,29.1,23.4,18.7,16.1,32.2,13.1,13.8,52.72,3.34,0.58,49.56,7.18,0.13,0.07,360.98,2.39,128.52,53.83,8.79,1.82,0.87,,0.4,1.3,23.51,22,26.52,,,2.75,2.81,4.25,0.43,10.58,4.1,1.32,29.99,23.39,,,349.65,29.64,12.25,,8.42,,11.94,9.6,31.07,31.69,1.18,2.61,,1.01,0.79,,24.56,6.64,1.12,,,22.12,24.92,1.58,1.78,31.28,0.77,12.72,48.02,23.59,32.34,,17.67,,4.73,35.22,,,10,13672095438.0,Wholesale Distributors,Distribution Services
POR,18.57,48.03,,4,5.8,3.6,15.6,,3.07,7.6,54.08,5.49,7.75,49.19,1,0.04,0.01,46.88,0.98,23.4,59.03,44.44,4.4,1.31,,0.52,4.16,16.33,8.95,,14.8,8.21,3.23,2.89,6.12,0.31,,,4.26,14.46,,11.36,5.59,49.58,46.96,2.66,,10.27,,16.07,1.36,13.99,12.61,4.85,1.44,,,,,,0.87,0.77,,,6.92,,,,1.36,0.86,3.02,6.08,5.64,9.98,,4.33,,,16.74,,,10,4492640016.0,Electric Utilities,Utilities
POST,33.7,49.29,2.5,17.2,,10.6,78.1,7.3,113,15.8,61.2,,9.84,53.26,1.58,0.83,0.11,110.39,2.36,51.54,25.98,24.12,5.58,1.73,,,,16.13,10.05,25.33,20.3,11.99,1.76,1.61,6.2,0.32,6.34,7.78,,17.52,23.15,10.21,4.44,109.81,29.09,2.51,,4.63,,10.02,1.58,19.57,18,1.22,0.93,,,,,14.68,,1.15,,,7.89,12.37,1,0.97,,1.56,3.01,28.06,6.97,9.26,,5.42,,,32.47,,,8,5354788788.0,Food: Specialty/Candy,Consumer Non-Durables
PPC,73.58,60.99,0.9,10.1,,17.9,18.3,,20.92,14.2,56.31,,19.1,59.39,3.94,0.73,0.55,52.21,1.95,43.15,28.94,20.94,1.81,0.82,,,,9.47,7.31,9.36,10.32,7.77,0.76,0.77,10.56,0.39,8.27,12.04,,12.04,17.65,28.33,1.91,30.05,11.54,8.14,,5.46,,8.16,2.94,12.61,11.68,1.36,0.69,,,,,8.32,1.78,1.34,,,6.41,8.12,0.8,1.6,6.1,1.27,9.8,35.43,19.43,27.64,,15.96,,1.67,23.2,,,10,5862918399.0,Agricultural Commodities/Milling,Process Industries
PPG,,35.29,0.2,11.5,6.5,8.4,7.8,0.8,7.78,9.8,28.3,3.04,,32.06,3.98,0.26,0.18,121.29,1.58,79.08,125.58,71.15,2.57,0.93,,0.33,2.21,14.96,12.03,26.57,13.3,11.08,2.07,1.89,6.68,0.36,7.1,4.55,2.21,13.7,9.81,8.4,,134.66,42.47,9.59,,8.24,,12.82,3.61,19.22,15.12,8.4,1.57,,1.31,1.93,,22.29,,0.84,,,14.51,19.18,2.99,1.37,,1.13,6.84,36.47,13.66,19.01,,10.76,,5.87,19.82,,,10,31511640184.0,Industrial Specialties,Process Industries
PPL,24.8,64.31,1.4,2.8,,4.5,10.7,,,16.5,76.65,1.55,10.3,68.77,1.04,0.24,0.03,34.27,1.29,37.13,75.85,43.09,5.32,1.17,,0.58,2.99,23.54,13.27,,17.92,10.98,4.64,4.97,4.25,0.35,,,3.04,18.73,6.43,19.6,1.76,31.07,40.91,2.43,,9.95,,21.17,1.79,30.6,19.7,,3.03,,,,,,1.39,1,,,13.08,66.95,3.12,2.39,2.19,1.07,2.08,5.49,4.74,5.87,,3.71,,,19.25,,,9,18913692389.0,Electric Utilities,Utilities
PRCT,108.75,58.07,,,,,,,,135.7,56.73,,0.36,57.05,20.8,3.67,2.44,92.7,6.02,187.12,53.33,97.55,,0.33,,,,,,,,,29.31,24.75,,0.65,,,,,,28.69,44.43,83.07,57.39,,,,,,20.02,,,,23.17,,,,,,,,75.98,25.47,,,,,20.11,5.07,,,,,,,,,,,,,1631190568.0,Medical Specialties,Health Technology
PRDO,24.5,65.92,2.2,17.4,,10.8,10.4,,,2.8,59.97,1.73,,65.05,8.26,5.11,32.39,26.43,5.48,12.46,40.35,20.07,0.12,0.02,,0.22,1.73,5.71,5.34,6.79,5.68,5.25,1.52,1.59,17.51,0.84,23.37,8.78,1.97,11.2,22.49,,,14.0,82.25,293.17,,20.42,,28.97,1.86,13.28,12.83,0.66,2.7,,,,,11.58,1.22,2.09,3.22,2.93,11.27,17.02,0.87,0.74,2.63,5.45,12.62,476.27,19.65,15.25,,34.66,,2.63,23.81,,,7,1077965060.0,Other Consumer Services,Consumer Services
PRG,69.64,50.11,13.6,,,94.3,3.8,,400.69,12.3,39.73,1.02,35.78,48.53,5.65,1.73,0.37,46.98,8.04,,,9.49,0.27,0.96,,0.08,1.02,12.51,1.03,18.48,47.73,,1.11,0.96,7.99,0.44,5.21,6.46,1.02,12.11,29.32,,4.88,35.15,,12.04,,6.55,,17.86,3.09,13.01,10.55,0.21,0.85,,,,,16.2,1.89,1.14,,9.02,15.21,,0.42,0.71,7.59,3.72,10.77,35.27,14.32,26.49,,41.42,,7.62,18.07,,,9,1535867051.0,Finance/Rental/Leasing,Finance
PRGO,,59.77,,,6.7,0.9,39.5,,176.16,4.9,69.13,5.91,,63.32,0.69,1.01,0.31,27.15,2.56,147.19,59.65,62.65,15.15,1.04,,0.44,4.08,,22.33,46.19,23.05,11.14,1.51,1.6,,0.41,3.45,4.1,4.09,8.78,,10.57,,33.06,36.07,1.27,,,,5.42,0.81,,10.9,,0.85,,,,,24.22,,0.49,,,14.26,,,0.63,,1.77,,,,,,1.91,,3.88,,,,5,4541206910.000001,Pharmaceuticals: Major,Health Technology
PRGS,22.92,49.81,0.3,10.3,1.5,15.3,30.1,7.3,3.28,16.8,30.59,1.26,27.63,43.74,2.27,0.74,0.29,67.11,1.23,,28.82,49.43,3.56,1.91,,0.15,1.04,27.18,14.91,15.45,,,3.47,4.76,3.68,0.26,30.79,7.65,1.04,11.94,25.86,11.66,11.03,64.36,82.16,4.82,,11.55,,19.56,6.77,35.89,14.53,0.77,4.13,,0.46,0.79,,13.53,,1.04,,,13.21,18.31,0.73,1.06,,1.23,5.19,409.49,9.87,18.83,,8.01,,4.17,57.85,,,8,2460585462.0,Packaged Software,Technology Services
PRME,,33.78,,246,,,,,,,15.2,,,26.43,,4.63,4.26,2.99,6.5,,,,,0.22,,,,,,,,,664.04,351.88,,0.57,,,,,,12.71,,0.0,,,,,,,2.19,,,,396.25,,,,,,,,11.96,3.83,,,,,2.06,6.5,,,,,,,,,,,,,1200685913.0,Biotechnology,Health Technology
PRMW,71.94,34.17,0.2,4.1,11.8,40,,57.1,,,17.3,1.92,26.45,25.83,2.11,1.57,0.46,24.21,2.34,32.49,51.38,36.15,3.83,0.97,,0.4,1.45,26.82,12.66,23.89,7.62,5.24,0.81,2.52,3.73,0.42,10.56,5.02,1.49,22.35,20.78,31.07,7.45,18.41,64.86,3.91,,13.54,,10.5,2.68,15.48,28.12,4.61,2.12,,,,,20.07,,1.77,,,11.31,11.27,1.66,1.6,,2.23,7.22,24.3,5.77,17.97,,4.54,,8.06,65.02,,,6,2350923717.0,Beverages: Non-Alcoholic,Consumer Non-Durables
PRO,,57.37,,,,10.4,,,17.97,4.1,46.43,,,54.64,,0.88,0.47,22.52,1.28,,14.37,54.07,,,,,,,,75.11,,,3.35,3.74,,,4.98,1.51,,44.14,,141.2,9.86,32.8,64.48,,,,,,,,,,3.27,,,,,65.51,,0.64,,,61.11,,,,,1.28,,,,,,,,1.07,,,,,1517757674.0,Information Technology Services,Technology Services
PROK,11.93,47.95,31.5,,,,,,,,44.99,,,47.39,,16.16,,,17.09,,,,,,,,,1.25,1.3,1.28,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.09,,,,,,,,,,,,,1507975899.0,Biotechnology,Health Technology
PRTA,,34.28,,31.4,,,0.2,,,334,26.04,,,31.05,5.43,11.19,45.18,14.4,11.52,,,9.89,,0.02,,,,,,,,,3.31,1.86,,0.9,,,,,,,24.57,34.62,,,,,,,1.45,,,,5.8,,,,,,,0.02,1.69,1.63,,,,,1.45,11.52,,,,,,,,,,,,1,2808461852.0,Biotechnology,Health Technology
PRVA,,58.4,,49.8,,,28.2,19.9,,18.7,48.01,,10.81,56.22,4.88,0.88,68.32,20.79,1.78,,1.77,75.11,0.3,0.01,,,,160.97,103.99,21.48,84.34,20.13,1.12,1.23,0.62,0.54,5.74,3.89,,82.17,,,28.09,39.43,9.78,,,0.75,,0.77,4.12,211.1,29.32,,1.54,,,,,26.79,2.93,,,7.73,26.79,60.31,,,6.71,1.78,1.22,160.3,2.09,2.22,,1.15,,0.12,,,,3,2854273294.0,Life/Health Insurance,Finance
PSMT,37.45,45.49,0.1,7.2,18.3,11.1,13,41.4,21.89,11.2,42.92,2.21,8.69,44.29,5.29,0.33,0.9,87.7,1.22,45.75,44.16,1.37,0.84,0.22,,0.25,1.33,12.71,9.17,69.77,,,,0.55,7.87,0.56,0.79,1.45,1.33,18.22,12.93,,8.45,89.7,17.24,17.22,,2.83,,4.54,2.39,19.15,19.02,1.67,0.53,,,,,67.33,1.45,0.78,,,12.73,28.8,1.8,1.59,2.49,0.45,6.86,21.24,16.02,12.62,,12.22,,4.79,24.03,,,10,2405367972.0,Specialty Stores,Retail Trade
PSN,71.94,27.23,,6.8,,5.6,13.5,8.2,16.44,6.9,10.37,,39.85,19.73,3.57,0.34,0.4,95.3,1.55,,19.1,36.09,4.46,0.61,,,,52.41,34.65,19.86,4.44,4.38,1.28,1.67,1.91,0.43,8.4,5.41,,24.44,6.13,43.04,12.97,77.16,21.56,9.88,,1.21,,7.31,4.38,144.39,34.84,,1.61,,,,,19.69,14.62,,,,18.3,186.13,,2.3,138.12,1.55,1.55,84.19,5.73,3.53,,10.8,,,,,,7,5817989817.0,Information Technology Services,Technology Services
PSNY,,33.87,0.1,,,,,,,57.6,14.5,,16.36,27.11,,0.22,0.19,1.04,0.61,132.24,109.39,42.11,,,,,,,,,,,0.77,2.4,,,,,,,,32.8,64.09,0.0,,,,,,,,,,,1.04,,,,,,,,,,,,,,,0.61,,,,,,,,,,,,,5935710790.0,Motor Vehicles,Consumer Durables
PSNYW,,28.13,0.1,,,,,,,57.6,18.3,,75.92,23.09,,0.22,0.19,0.14,0.61,132.24,109.39,42.11,,,,,,,,,,,0.77,2.4,,,,,,,,32.8,64.09,0.0,,,,,,,,,,,1.04,,,,,,,,,,,,,,,0.61,,,,,,,,,,,,,5935710790.0,Motor Vehicles,Consumer Durables
PSO,12.95,64.6,2.6,1.4,3.9,3,26.2,18,110.29,4.4,54.28,2.38,11.18,61.57,2.9,0.23,0.21,15.04,1.78,20.12,164.6,97.19,1.49,0.43,,0.39,1.95,17.03,8.46,19.85,12.63,9.39,2.06,2.58,5.87,0.57,13.1,5.91,1.95,17.49,12.26,8.54,2.19,11.69,50.58,7.36,,9.83,,14.31,2.09,23.91,20.6,2.15,2.35,,,,,18.21,3.13,1.44,,,14.4,12.6,2.15,1.62,10.59,1.72,5.15,46.33,9.88,8.77,,6.76,,7.2,53.71,,,9,7944754887.501199,Publishing: Books/Magazines,Consumer Services
PSTG,53.74,44.1,,13.8,,,,61.3,38.29,10.6,44.07,,,42.84,5.02,1.42,6.5,49.78,1.99,18.88,34.72,64.6,0.91,0.19,,,,84.64,47.88,22.67,26.14,20.07,4.28,4.92,1.18,0.38,21.71,4.01,,26.87,,86.28,11.5,37.45,71.67,18.03,,4.54,,4.9,11.21,124.45,28.28,,5.8,,,,,26.89,4.39,,,72.14,20.58,49.06,,3.82,15.32,1.96,3.89,35.93,7.79,10.95,,5.4,,1.77,,,,2,11308405876.000002,Computer Peripherals,Electronic Technology
PSX,12.27,56.33,0.5,17.8,5.3,,,,50.17,30.6,72.71,4.43,,62.79,3.56,0.1,0.08,131.45,1.21,15.3,32.05,27.95,2.68,0.7,,0.47,3.42,13.44,9.72,24.7,10.6,8.25,0.47,0.49,7.44,0.38,1.99,5.4,3.5,14.01,,,,115.72,8.55,3.53,,2.28,,2.25,1.89,16.87,14.05,,0.38,,,,,19.19,1.14,0.94,,,10.9,20.76,,0.84,2.09,0.83,4.42,14.01,9.12,11.28,,4.34,,8.47,14.52,,,9,53893198030.00001,Oil Refining/Marketing,Energy Minerals
PTC,18.55,52.83,,15.4,,8.2,8.6,27.8,0.2,7.6,39.8,,0.22,49.2,5.2,0.16,0.14,188.5,0.78,,24.43,118.52,2.64,0.6,,,,41.46,33.43,33.35,39.1,31.16,9.55,10.62,2.41,0.5,31.83,3.23,,31.75,21.96,16.32,9.8,154.82,80.65,4.91,,16.37,,25.55,7.04,60.61,37.03,1.14,9.89,,,,,31.06,,1.34,,,30.32,41.67,1.48,3.05,,0.78,6.02,269.37,12.31,12.84,,7.41,,,129.11,,,8,16808957729.999996,Packaged Software,Technology Services
PTCT,76.36,44.96,,,,1.3,3.5,0.5,,29.5,24.61,,,37.84,,1.66,2.53,41.96,2.1,170.34,93.78,73.86,,,,,,,,,,,4.12,2.69,,,,,,,,29.58,,42.66,92.2,,,,,,,,,,3.56,,,,,,,0.58,,,,,,,,2.04,,,,,,,,1.02,,,,,1978558547.0,Pharmaceuticals: Major,Health Technology
PTLO,,27.42,,11.5,,,,,,,7.04,,16.14,18.69,1,0.15,0.03,10.63,0.38,6.95,30.86,7.55,6.35,1.51,,,,19.41,13.57,513.73,20.81,13.63,1.55,1.72,5.15,0.26,0.34,0.36,,27.05,,8.26,9.95,14.96,40.1,2.34,,3.65,,8.68,1.75,25.55,25.86,,0.93,,,,,1341.25,,,,,7.59,,,,,0.31,1.84,12.46,4.85,7.45,,3.86,,,,,,5,1210540835.9999998,Restaurants,Consumer Services
PTON,5.42,59.7,,,,,,48,26.28,,51.61,,49.36,56.71,,1.13,0.35,8.36,2.01,97.57,20.16,14.86,,,,,,,,531.84,,34.68,1.78,1.62,,,0.3,0.27,,,,38.89,,6.06,45.52,,,,,,,,,,1.09,,,,,417.89,,,,,118.51,,,,,1.49,,,,,,,,6.16,,,,,1799313861.0000002,Other Consumer Services,Consumer Services
PTVE,7.08,62.38,,7.6,,,,,,,74.52,3.07,,66.75,1.43,0.2,0.04,12.99,1.93,73.09,29.44,32.59,10.19,3.48,,0.4,3.07,106.6,15.8,46.16,11.46,6.88,1.09,1.13,0.94,0.18,2.44,5.64,3.07,10.15,1.69,,,9.49,18.32,1.9,,,,8.64,2.08,,12.51,,0.44,,,,,17.79,,,,,5.86,,,0.98,,1.04,,2.29,1,,,7.16,,17.8,5.67,,,7,1489521525.0,Containers/Packaging,Process Industries
PUMP,,50.37,,1.9,,133.1,,,52.65,22.5,50.13,,,50.85,1.8,0.21,0.31,7.81,1.2,4.96,46.65,60.42,2.81,0.21,,,,,15,7.55,,11.9,0.69,0.62,,0.65,8.26,15.2,,22.2,,,,10.2,11.44,6.42,,,,3.59,0.96,,33.35,,0.57,,,,,6.91,1.27,,,,2.95,,,0.81,1.09,1.14,,,,,,3.72,,,,,,5,1186362488.0,Oilfield Services/Equipment,Industrial Services
PVH,16.8,46.19,6.8,10.1,58,,,21.1,,14.2,27.36,0.45,,40.63,2.41,0.22,0.17,96.47,1.24,154.82,109.27,36.41,2.8,0.69,,0.01,0.15,8.62,6.64,10.64,8.01,6.41,0.96,0.95,11.6,0.46,8.95,14.76,0.15,7.62,14.53,11.21,,95.64,59.53,9.47,,8.37,,10.05,1.04,7.66,7.99,,0.65,,,,,7.16,,0.72,,,5.68,6.35,,0.6,,0.66,6.64,32.85,11.53,14.59,,8.35,,14.38,14.77,,,9,4795927511.0,Apparel/Footwear,Consumer Non-Durables
PWSC,0.22,66.09,,,,8.8,,28.2,0.49,14.6,56.75,,6.67,63.08,1.12,0.04,0.02,22.81,0.28,,13.21,43.34,6.52,0.79,,,,350.58,30.66,57.71,32.24,15.89,5.53,6.48,0.29,0.34,11.23,2.19,,20.13,,16.45,11.37,20.28,58.83,0.19,,,,2.04,2.94,,49.48,,5.62,,,,,33.49,,,,,24.87,,,,,0.28,,67.53,0.42,,,0.4,,,,,,,4583111317.0,Packaged Software,Technology Services
PX,19.6,68.57,0.3,86.6,,26.5,,63.5,,53.6,76.41,1.05,38.19,71.35,2.08,1.2,0.18,13.14,3.34,,28.25,30.37,4.7,0.96,,1.16,1.05,36.71,22.79,23.26,,,5.56,6.02,2.72,0.41,25.87,5.17,1.09,13.77,,,9.79,15.01,43.15,1.88,,4.49,,16.69,3.86,123,105.13,,5.36,,,,,20.78,,,,,19.68,,,,,3.34,1.48,201.36,6.31,3.34,,3.34,,3.64,,,,4,1308597387.0,Investment Managers,Finance
PYCR,,56.42,,26.2,,14.4,16.5,,3.48,21.4,30.04,,1.56,48.68,1.5,0.09,7.72,16.4,1.15,,35.88,23.64,0.13,0.01,,,,,29.34,63.1,63.83,32.78,3.86,4.15,,0.53,6.58,1.54,,29.22,,,11.61,32.23,65.96,,,,,,2.22,,,,4.24,,,,,64.38,,,,43.16,26.71,,,,9.32,1.15,,,,,,,,0.13,,,,,4037971502.0,Packaged Software,Technology Services
PYPL,42.02,56.66,2.9,4.7,,4.3,16.5,,399.88,14.2,45.99,,24.97,54.35,2.03,0.24,1.2,84.74,1.25,,879.29,452.59,1.4,0.49,,,,13.54,11.55,11.69,14.03,12.25,2.48,2.62,7.39,0.24,22.4,8.36,,17.35,16.74,13.52,6.23,90.68,45.76,15.29,,14.08,,18.09,4.19,20.07,18.53,1.28,2.82,,0.85,0.59,,12.66,2.84,,,,11.62,24.07,1.61,0.92,9.71,1.25,5.41,411.19,18.24,21.64,,21.39,,7.17,30.85,,,10,70504985302.0,Miscellaneous Commercial Services,Commercial Services
PZZA,,35.74,0.1,,25.1,13.6,24.6,,99.85,5.1,18.88,8.14,10.33,28.78,4.13,0.06,0.02,47.31,0.8,8.11,14.41,17.51,4.01,,,0.7,3.86,14.62,10.36,50.28,17.64,11.52,1.19,1.18,6.84,,2.35,3.2,3.86,19.42,25.35,,,80.28,20.25,3.11,,4.51,,6.58,,16.43,18.06,0.8,0.73,,,,,31.45,,0.52,,,12.72,22.2,0.87,10.15,,0.66,11.02,36.31,29.63,,,15.1,,3.54,25.85,,,10,2516482685.9999995,Restaurants,Consumer Services
QCOM,31.97,46.79,0.4,38.7,7.5,1.4,6.2,9.5,12.46,5.7,49.34,2.88,,46.8,6.14,1.27,0.91,154.27,2.4,133.51,49.4,25.83,1.15,0.56,,0.37,2.13,16.71,14.47,16.52,12.75,11.89,4.32,4.73,5.98,0.48,28.65,6.51,2.2,13.78,14.46,5.4,5.87,146.91,56.22,14.47,,26.03,,25.92,6.53,17.16,17.07,1.9,4.48,,,,,15.63,3.03,1.07,,,14.29,20.36,1.67,1.45,12.06,1.79,19.19,163.91,25.53,42.24,,28.03,,4.76,28.31,,,9,126264239319.0,Semiconductors,Electronic Technology
QGEN,4.64,32.1,,10.8,,,0.2,25.2,165.59,2.2,14.09,,,25.72,3.16,1.31,0.77,42.09,2.17,132.4,28.13,65.1,5.21,0.54,,,,59.68,25.79,20.69,15.5,11.95,4.51,4.84,1.68,0.56,23.38,4.91,,18.42,17.95,5.78,4.46,44.3,48.33,3.99,,4.73,,9.17,2.65,103.42,45.65,2.65,4.69,,1.24,1.19,,20.06,5.16,0.89,,,14.51,50.97,3.28,1.61,13.11,1.89,1.57,13.1,3.2,2.58,,3.26,,2.14,39.71,,,9,9367678368.0,Medical Specialties,Health Technology
QLYS,,54.92,2,,,15.1,32.9,19.8,72.63,18.3,35.35,,,50.41,8.06,0.99,8.12,147.03,1.38,,3.66,72.62,0.24,0.11,,,,26.98,24.24,21.77,20.17,18.4,7.42,8.16,3.71,0.5,37.47,4.13,,24.14,20.13,7.31,7.89,179.94,81.52,,,28.72,,30.23,11.98,32.39,28.31,1.56,9.03,,0.91,0.79,,24.12,3.95,0.83,,69.03,23.26,37.01,1.69,1.83,12.4,1.38,20.22,281.47,38.97,43.17,,24.49,,2.24,65.06,,,10,5499101360.0,Packaged Software,Technology Services
QRVO,9.84,19.1,5.2,,,,,,352.02,3.7,23.4,,5.9,18,2.05,0.82,0.56,65.66,1.9,112.45,43.71,46.13,5.23,0.58,,,,114.9,19.02,9.21,,26.63,1.94,1.81,0.87,0.52,19.6,12.35,,13.83,,83.78,3.42,113.71,39.19,3.01,,,,5.68,1.84,,23.42,,1.62,,,,,8.28,3.49,0.52,,,7.08,24.27,,0.58,11.81,1.38,,4.05,1.14,,,50.9,,6.91,28.86,,,6,9392549131.0,Semiconductors,Electronic Technology
QS,,43.7,,41.1,,49.4,39.6,,,,53.89,,,45.05,,13.86,,,14.07,,,,,,,,,,,,,,262.54,,,,,,,,,7.98,,,,,,,,,2.28,,,,,,,,,,,,3.81,3.76,,,,,2.34,14.07,,,,,,,,0.25,,,,,3362173209.0,Electrical Products,Producer Manufacturing
QSR,,50.29,,10.5,3.5,17.2,19,17.2,62.74,15,64.47,4.02,0.79,54.02,1.41,0.53,0.07,69.41,1.02,11.83,54.09,33.3,6.47,4.95,,0.7,3.32,16.66,15.07,30.73,12.28,11.29,2.85,4.69,6,0.13,15.81,5.6,3.36,18.27,10.01,11.21,12.85,84.76,37.24,3.71,,15.98,,28.48,7.19,17.4,21.23,8.17,4.06,,,,,25.7,,0.78,,,22.63,39.74,3.55,1.82,,0.94,5.3,64.61,10.3,42.13,,11.15,,,31.99,,,10,31560662124.01161,Restaurants,Consumer Services
QTWO,126.56,67.86,,,,,19,,48.73,11.4,61.75,,28.77,65.96,4.63,1.93,0.75,101.44,2.5,,16.2,27.99,20,1.1,,,,,226.95,61.69,,30.79,7.95,9.11,,0.39,14.76,1.63,,49.97,,,11.42,49.25,50.26,,,,,,12.37,,,,8.75,,,,,59.39,,0.96,,,45.78,,,10.25,,2.5,,,,,,,,0.81,,,,,1908279274.0,Information Technology Services,Technology Services
R,39.02,56.82,6.5,18.5,5.9,10.6,,,14.87,17,42.26,2.34,17.92,53.56,1.42,0.05,0.02,159.88,0.74,2.71,31.14,45.43,3.05,2.87,,0.25,1.91,15.18,5.35,,,,,1.22,6.59,0.19,,,2.03,11.76,9.41,7.86,6.16,117.02,19.93,2.75,,3.81,,8.11,2.21,14.96,13.87,1.28,0.57,,1.2,,,,1.7,1.25,,,3.18,,1.25,,4.66,0.74,2.97,9.06,7.95,15.55,,4.83,,,19.29,,,8,4643325132.0,Finance/Rental/Leasing,Finance
RACE,32.4,32.56,0.8,20.6,17,27,33.8,88.5,35.57,20.8,24.49,1.29,15.77,28.2,9.88,0.54,0.5,427.16,1.63,111.4,100,17.47,1.24,0.93,,0.3,0.61,40.87,29.77,79.86,34.76,25.8,10.1,11.51,2.45,0.37,14.48,1.28,0.61,45.64,20.05,13.23,9.24,361.96,49.8,50.69,,22.14,,27.72,21.85,51.18,51.18,3.26,11.34,,1.73,3.34,,78.68,12.57,,,,37.41,51.06,2.65,6.48,69.57,1.26,16.85,111.29,29.15,45.85,,23.99,,1.11,89.72,,,10,74219346711.43097,Motor Vehicles,Consumer Durables
RARE,42.97,29.29,,,,,,,,9.9,30.03,,35.47,27.81,,2.18,18.24,46.4,2.81,188.02,215.53,63.15,,0.1,,,,,,,,,5.37,6.85,,0.23,,,,,,27.67,25.21,50.08,86.25,,,,,,12.34,,,,7.52,,,,,,,,,,,,,,31.14,2.65,,,,,,,,,,,,,2693690533.0,Pharmaceuticals: Major,Health Technology
RBA,30.99,68.74,,46.4,10.4,22.4,18.3,,3.61,22.4,68.92,1.91,7.79,70.15,2.43,0.45,0.15,93.74,1.28,27.27,23.06,39.96,3.16,0.74,,0.33,1.19,28.38,15.91,28.13,22.62,15.09,4.9,5.08,3.52,0.48,18.67,4.54,1.25,25.17,22.1,12.61,8.84,85.97,47.38,3.12,,9.06,,18.28,3.42,50.95,27.82,1.46,4.25,,1.28,1.33,,22.84,,1.11,,,16.44,20.99,1.46,1.98,,1.17,3.16,28.08,7.08,6.95,,5.55,,,62.91,,,10,11871943674.34594,Internet Software/Services,Technology Services
RBC,19.55,71.89,,24.5,,39.2,32.4,14,5.58,30.2,80.37,,,76.2,4.48,0.3,0.08,324.46,3.48,256.08,50.86,56.85,2.46,0.4,,,,31.89,23.78,43.72,,,,7.03,3.14,0.61,16.09,2.51,,33.06,21.96,10.93,6.59,286.14,43.61,5.05,,14.06,,22.5,3.3,47.37,35.46,1.73,5.98,,2.48,1.28,,37.07,,1.26,,,31.64,39.64,1.42,2.05,,1.28,4.77,34.16,7.99,8.13,,6.48,,2.15,69.48,,,10,6979277167.0,Metal Fabrication,Producer Manufacturing
RBLX,5.47,62.95,,,,,,,,38,55.57,,18.87,61.07,2.36,0.68,1.32,51.52,0.98,,26.88,40.24,,9.26,,,,,,56.31,,130.18,7.68,10.02,,0.03,17.8,1.75,,,,14.75,29.7,56.95,77.58,,,,,,180.76,,,,9.93,,,,,55.87,,,,,42.78,,,,5152,0.98,,,,,,,,,,,,,17214047785.0,Packaged Software,Technology Services
