Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
GRBK,118.3,43.88,3.9,30.1,,46.5,39.8,91.7,24.22,26.3,41.47,,54.3,41.36,6.8,0.7,0.53,76.15,8.29,455.1,16.8,1.98,0.76,0.22,,,,8.62,8.53,,,,1.59,1.89,11.6,0.7,,,,8.99,21.22,12.62,10.51,48.89,32.95,,,17.78,,21.98,2.44,10.45,10.45,0.22,1.82,,,,,,1.06,1.75,,2.56,544.42,,0.42,2.16,2.44,0.87,17.41,29.47,24.21,25.51,,20.84,,2.74,25.13,,,10,1950362088.0,Homebuilding,Consumer Durables
GRFS,12.98,52.92,0.3,4.8,,,,,,7.6,59.23,,38.1,54.66,0.87,0.55,0.21,8.77,1.68,396.88,96.65,54.32,14.85,1.9,,,,23.17,23.17,,14.35,9.87,2.02,3.2,4.32,0.25,,,,12.25,,41.31,4.03,14.9,38.42,1.34,,2.52,,11.46,1.29,42.57,74.32,,1.37,,,,,,,0.4,,,32.93,,,1.06,,0.8,0.6,10.09,3.73,2.23,,2.12,,,12.9,,,10,8431989861.04669,Pharmaceuticals: Major,Health Technology
GRMN,73.81,81.76,,8.3,6.8,2.4,8.5,7.6,17.1,7.7,95.33,2.03,21.85,88.65,12.58,1.37,21.79,204.92,2.89,207.95,41.24,48.55,0.07,0.02,,0.41,1.43,23.84,20.86,22.13,21.92,19.21,4.56,5.28,4.19,0.79,23.86,3.42,1.45,31.02,7.92,,10.19,129.45,57.68,,,24.36,,22.15,5.62,28.66,28.76,4.23,7,,1.12,1.39,,29.29,2.84,1.8,113.22,13.98,26.07,32.02,5.45,2.5,6.32,2.08,16.4,51.96,17.81,20.39,,24.55,,1.83,44.94,,,10,20316840986.0,Telecommunications Equipment,Electronic Technology
GRND,102.2,61.5,,,,,,,,,64.7,,21.86,62.76,3.16,0.27,0.05,13.61,1.14,,13.4,42.09,,,,,,,,49.82,,,,8.83,,,17.72,2.22,,35.35,,,23.39,0.0,74.29,2.12,,,,25.58,,,348.97,,7.9,,,,,44.71,,,,,41.31,,,,,1.14,,,,,,21.2,,1.32,,,,3,1103580945.0,Internet Software/Services,Technology Services
GRP.U,32.57,48.9,,9.4,3.3,,8,7.2,6.57,14.3,62.19,5.13,23.03,51.83,1.14,0.26,0.03,55.49,0.35,,22.13,7.78,9.74,0.58,,0.68,4.36,23.78,23.69,24.21,,,12.85,14.06,4.21,0.59,59.55,6.68,4.33,13.67,7.93,14.3,6.87,72.28,83.35,5.1,,42.5,,76.79,0.91,20.82,15.66,,9.26,,,,15.21,15.54,0.81,0.9,,,15.52,22.2,,0.71,0.91,0.35,2.5,8279.43,3.66,4.28,,4.29,,4.38,9.42,,,10,3632712312.41072,Real Estate Investment Trusts,Finance
GSAT,,39.57,,,,27.8,36.4,,,16.1,39.72,,,38.62,,0.47,0.15,1.07,1.04,63.62,61.3,66.94,5.77,1.1,,,,,34.13,,,,,11,,0.41,,,,,20.22,,6.8,1.88,67.16,,,,,,5.35,,,,8.85,,,,,,,0.6,,,20.55,,,6.29,7.64,0.95,,,,,,,,,,,,2,2517908493.0,Wireless Telecommunications,Communications
GSK,15.91,33.16,,,,3.3,15,,,6.9,25.61,2.45,,30.13,1.8,0.15,0.18,37.01,0.82,233.17,516.34,81.98,2.1,1.18,,0.54,4.17,12.93,9.11,14.09,7.68,6.42,2.19,2.34,7.73,0.25,16.47,8.65,4.17,8.24,4.79,13.01,4.68,43.97,72.07,9.24,,12.83,,19.9,4,15.01,13.53,13.53,1.84,,,,,11.15,,0.85,,,7.76,8.58,,0.91,,0.54,6.81,58.83,14.98,29.93,,11.06,,9.13,9.14,,,10,76246139524.7986,Pharmaceuticals: Major,Health Technology
GSM,4.5,39.68,,39,,,,,90.29,8.6,25.87,0.9,,34.39,2.1,0.26,1.05,4.22,1.63,140.46,67.2,62.32,0.66,0.18,,0.06,0.9,5.98,3.8,5.9,,6.39,0.44,0.49,16.72,0.45,8.26,17.04,1.21,8.98,,,4.21,4.82,39.28,5.18,,3.83,,9.87,1.05,12.06,10.19,,0.5,,,,,5.89,0.82,,,7.66,3.64,5.99,,0.51,1.49,0.91,3.63,15.71,10.74,8.48,,8.11,,30.37,,,,4,1017764133.0,Other Metals/Minerals,Non-Energy Minerals
GT,,45.55,,7.6,,153.7,38.8,,25.19,10.2,38.93,,,43.65,1.35,0.1,0.08,8.17,1.06,93.26,99.35,57.37,7.4,2.02,,,,45.54,8.65,,,,,0.57,2.2,0.21,,,,5.24,,,,12.06,19.56,1.71,,,,4.62,0.49,,8.34,,0.12,,,,,,0.54,0.38,,,2.45,,,0.62,0.78,0.54,,2.28,1.62,,,6.69,,13.76,4.72,,,7,3628509820.0,Automotive Aftermarket,Consumer Durables
GTES,60.57,55.51,3.1,8.1,,16.2,35.7,21.6,,10.6,43.46,,,53.1,2.1,0.76,0.24,19.3,3.11,114.25,78.05,85.27,3.57,0.77,,,,14.18,9.68,23.49,10.34,7.67,1.83,1.91,7.05,0.45,8.12,5.6,,12.53,11.54,21.25,,13.95,39.28,3.66,,7.24,,14.69,1.59,20.53,14.19,8.35,1.5,,,,,18.32,,,,,14.02,16.08,2.33,1,,2.2,3.53,27.29,7.36,8.02,,7.46,,3.08,26.44,,,9,3081886116.0000005,Industrial Machinery,Producer Manufacturing
GTLB,23.12,55.39,,,,10.1,,,,48.5,53.05,,,54.86,7.17,1.62,3342.91,54.61,1.97,,17.81,77.73,,,,,,,,116.43,59.29,56.96,8.33,11.57,,0.47,9.94,0.76,,84.59,,61.76,25.16,72.69,89.29,,,,,,13.61,,129.9,,12.86,,,,,129.12,9.15,,25.05,15.09,124.31,,,,14.49,1.97,,,,,,,,0.01,,,,,7577566207.0,Packaged Software,Technology Services
GTLS,2.32,48.16,,13.7,,32.4,48.4,,5.03,30.4,40.81,,,45.68,1.31,0.13,0.06,122.78,1.27,81.62,110.95,71.44,5.23,1.48,,,,17.84,11.71,,8.94,6.96,1.83,2.33,5.61,0.3,,,,9.8,20.72,33.08,16.22,315.63,32.39,1.62,,3.15,,13.86,1.91,60.19,20.4,0.98,1.59,,,,,,,0.77,,,59.33,63.94,0.84,2.21,,0.98,1.34,53.9,6.94,4.53,,5.51,,,84.68,,,9,7329335277.0,Industrial Machinery,Producer Manufacturing
GTX,14.41,42.16,,53.4,,,,,,,45.31,,,41.87,1.59,0.08,0.06,7.84,0.94,34.87,128.69,62.18,2.56,,,,,6.13,5.19,9.69,,,0.87,0.86,16.31,,8.86,18.96,,6.06,15.96,,,2.85,19.91,2.46,,6.54,,13,,6.42,6.8,,0.49,,,,,5.66,,,,,4.34,6.53,,,,0.72,9.84,101.42,47.11,,,27.4,,8.92,,,,8,2054877976.0000005,Auto Parts: OEM,Producer Manufacturing
GVA,131.07,57.02,1.3,1.3,,,137.4,,10.65,,46.61,0.63,42.85,52.95,3.17,0.53,0.65,82.06,1.68,11.51,45.35,59.81,3.1,0.88,,0.13,0.63,25.05,14.71,19.73,,7.82,0.91,1.02,3.99,0.32,5.18,5.5,0.63,14.99,,59.83,8.93,41.72,12.61,4.5,,2.35,,2.94,3.85,47.16,20.36,,1.21,,,,,27.53,2.19,1.99,,,15.45,31.23,,5.09,5.29,1.56,3.38,22.32,9.31,9.5,,4.87,,,157.81,,,8,1717718167.0,Engineering & Construction,Industrial Services
GWW,43.07,60.89,2.1,22,7.1,35,31.4,22.4,78.79,14.4,54.51,0.96,12.75,58.54,12.39,0.32,0.28,1099.34,2.3,79.17,38.88,51.11,0.97,0.83,,0.21,0.71,21.62,19.86,31.72,19.45,18.06,3.05,3.32,4.63,0.39,10.46,3.26,0.75,26.13,21.99,8.09,6.12,751.18,39.28,29.56,,10.86,,15.17,16.4,30.16,29.6,1.57,3.25,,1.67,1.88,,31.08,5.14,1.97,,120.54,24.77,31.88,1.26,2.92,20.05,1.4,22.15,51.96,42.14,58.24,,32.29,,2.65,52.1,,,10,34656610529.99999,Wholesale Distributors,Distribution Services
GXO,3.15,61.93,,,,24.1,129.6,34.9,,14.8,44.2,,4.85,57.85,1.51,0.14,0.09,61.92,0.86,,25.76,61.33,8.65,1.87,,,,50.3,19.41,36.01,20.12,13.42,0.98,1.17,1.99,0.26,3.26,4.57,,18.98,,14.83,11.65,65.09,13.13,4.13,,1.35,,3.35,2.55,52.92,25.91,2.47,0.7,,,,,21.96,,,,,11.96,21.34,2.27,,,0.86,1.44,7.32,3.45,4.91,,3.87,,,,,,5,7163504936.0,Air Freight/Couriers,Transportation
H,50,58.16,,3,31,,,,11.39,44.8,67.03,0.38,2.29,60.78,2.28,0.52,0.47,157.11,0.82,0.64,32.14,45.69,2.47,1.08,,0.15,0.38,13.88,10.45,27.42,24.63,16.55,2.49,2.64,7.2,0.3,9.61,4.15,0.38,37.86,11.35,41.35,2.96,139.8,19.47,2.16,,14.55,,5.14,4.09,16.95,38.18,,2.46,,,,,25.61,39.67,1.25,,,19.41,11.51,,3.29,924.18,0.82,7.84,48.03,13.68,26.58,,2.42,,5.62,55.13,,,8,11269745339.999998,Hotels/Resorts/Cruise lines,Consumer Services
HAE,,36,0.1,9.5,,14.5,54.1,17.1,20.22,14.5,24.24,,,31.38,2.65,1.32,0.28,72.02,3.76,180.58,42.03,53.14,4.81,1.35,,,,30.6,18.17,65.1,21.89,,3.32,3.46,3.27,0.36,5.32,1.93,,15.68,9.3,16.64,6.75,94.58,52.42,14.56,,8.61,,11.95,4.07,32.3,22.76,3.5,2.78,,,,,52.09,,0.78,,,27.35,72.4,3.37,2.08,,2.33,5.27,24.32,7.87,12.58,,6.97,,,66.07,,,8,4569659544.0,Medical Specialties,Health Technology
HALO,68.35,37.61,2.1,,,46.1,30.1,95.2,14.98,48.4,42.29,,50.24,37.44,4.17,3.97,0.35,50.59,7.41,298.9,29.19,91.66,2.89,5.19,,,,16.97,14.21,18.09,,10.26,6.54,8.46,5.89,0.15,46.76,6.37,,10.67,,44.69,18.59,76.2,79.96,21.44,,38.62,,46.04,22.09,19.61,17.79,,7.58,,,,,16.24,,0.59,,,15.8,16.96,,2.46,,6.21,18.24,117.75,25.21,177.29,,25.11,,,74.4,,,5,5173936601.000001,Biotechnology,Health Technology
HAS,60.57,34.65,,,1,,,,12.38,,32.39,4.68,17.98,30.6,1.45,0.58,0.3,66.65,1.47,85.12,71,78.05,,3.03,,0.71,4.2,,,15.23,13.32,11.23,2.78,2.76,,0.18,18.12,8.43,4.2,15.11,10.08,24.31,,49.19,59.95,2.77,,,,11.15,7.09,,16.92,,2.13,,,,,11.85,,0.98,,,9.5,,,1.45,,1.29,,,,,,8.55,,6.31,29.89,,,9,9208232271.000002,Recreational Products,Consumer Durables
HAYW,33.39,61.52,2.3,20.5,,6.8,18.2,,18.49,5.7,69.97,,12.96,64.18,2.38,1.1,0.28,16.6,2.62,159.67,48.67,72.48,4.1,0.72,,,,22.77,17.64,18.74,16.56,13.57,3.66,4.09,4.39,0.48,21.68,5.65,,22.25,,28.51,6.75,10.83,49.84,2.88,,9.47,,19.67,2.6,41.5,30.46,,3.68,,,,,18.19,,,,,16.11,,,,,1.69,3.27,46.03,7.04,7.15,,6.13,,,,,,5,2987912906.9999995,Recreational Products,Consumer Durables
HBI,75.84,52.52,,,,32.2,,9.7,,,50.18,,61.18,50.41,1.5,0.14,0.06,7.16,1.46,160.08,90.58,44.1,15.89,55.14,,,,51.45,26.36,11.89,13.53,11.21,1.62,1.19,1.94,0.01,9.99,19.68,,12.65,,122.03,,4.21,34.92,0.58,,,,3.05,39.78,,,,0.51,,,,,5.08,,0.52,,,4.71,9.7,,0.69,,0.86,,6.72,2.73,,,3.33,,19.07,10.85,,,7,1619975124.0,Apparel/Footwear,Consumer Non-Durables
HBM,112.24,54.35,,,1.7,26.9,,,17.06,10.8,39.42,0.15,9.14,49.95,1.41,1.07,0.42,9.31,1.86,51.06,48.33,21.84,1.66,0.5,,0.04,0.15,14.34,5.92,12.9,,,2.08,2.2,6.97,0.46,17.56,9.71,0.15,10.3,,48.36,10.06,5.69,26.17,5.11,,3.99,,19.9,1.5,41.75,26.83,,1.68,,,,,9.58,1.4,1.47,,,5.16,10.42,,1.19,1.58,1.49,1.54,7.28,6.55,3.79,,2.75,,,,,,5,1731128077.5480058,Other Metals/Minerals,Non-Energy Minerals
HCA,81.98,32.6,7.9,,77.4,17.6,17.8,,21.38,16.2,20.9,1.51,31.18,27.3,2.76,0.19,0.06,360.92,1.12,65.97,147.93,51.73,3.21,,,0.12,0.72,12.56,9.65,22.97,12.06,9.2,1.8,1.94,7.96,,8.45,6.31,0.73,14.64,21.17,13.73,6.56,345.6,84.85,5.19,,8.52,,15.09,,16.21,16.66,1.17,1.38,,0.6,0.64,,16.26,,1.4,,,9.03,16.12,1.01,1.35,,1,10.42,31.42,24.77,,,17.86,,3.93,24.77,,,10,69705085997.0,Hospital/Nursing Management,Health Services
HCC,33.93,52.99,,36.5,11.9,93.5,,101.6,106.65,28.2,56.91,0.69,,53.27,6.53,4.12,4.2,61.78,6.37,48.18,13.87,41.97,0.27,0.08,,0.04,0.5,5.43,4.26,19.83,5.39,3.48,1.44,1.61,18.42,0.8,8.1,4.23,0.51,9.66,29.02,,,45.41,30.84,125.48,,25.01,,27.39,1.58,7.65,7.43,0.6,1.94,,,,,23.88,0.72,,15.72,5.41,5.15,8.44,0.3,0.52,1.58,5.37,17.79,34.68,22.46,22.67,,26.88,,5.37,,,,6,2457335707.0,Coal,Energy Minerals
HCP,72.32,55.48,,,,,,25.6,,32.6,68.72,,4.31,59.15,9.29,3.16,93.3,33.94,3.71,,34.32,77.58,,0.01,,,,,,206.54,,,8.69,8.95,,0.74,4.33,0.39,,96.15,,,13.92,36.2,81.98,,,,,,5.58,,,,10.72,,,,,245.85,,,7.97,6.31,174,,,,5.69,3.71,,,,,,,,0.02,,,,,4865896574.0,Packaged Software,Technology Services
HD,43.95,40.89,2.7,,11.7,9,8.2,5.6,30.04,7.5,24.23,4.35,21.24,32.64,6.16,0.06,0.03,392.52,1.15,81.33,42.93,9.66,2.6,14.62,,0.58,2.24,21.27,18.35,27.14,19.98,17.49,2.79,2.99,4.7,0.05,11.03,4.3,2.28,25.08,14.8,4.19,3.77,334.33,33.6,10.28,,9.71,,13.91,88.21,26.41,26.29,2.15,2.57,,1.07,1.11,,23.24,,1.23,,,19.63,23.11,2.33,2.02,,0.33,18.26,52.74,37.92,735,,27.28,,1.91,31.05,,,10,321421199548.0,Home Improvement Chains,Retail Trade
HE,,46.86,,,,0.8,2.7,,1.14,12.4,56,,,50.52,0.52,5.69,0.41,10.0,28.54,,17.86,49.36,,3.48,,,,,,,9.62,5.98,1.08,1.1,,0.07,,,,7.69,3.57,,1.39,39.62,,,,,,,1.02,,,,0.3,,,,,,,0.21,,,3.73,,,0.89,1.02,28.54,,,,,,,,,9.62,,,10,1438104216.0,Electric Utilities,Utilities
HEES,17.78,54.8,,30.5,,35.3,94.6,,15.02,13.1,41.8,2.09,0.81,50.81,1.61,0.04,0.01,52.94,1.49,50.1,52.8,57.64,2.51,3.03,,0.25,2.09,13.04,5.31,,13.29,4.81,2.21,2.41,7.67,0.2,,,2.09,12.62,8.71,,3.81,51.47,46.34,3.96,,10.53,,17.86,3.36,11.92,12,1.15,1.25,,0.82,,,,1.66,1.29,,,3.93,11.14,0.81,,5.18,1.38,6.03,12.35,11.45,31.08,,8.43,,,20.2,,,9,1594096581.0,Finance/Rental/Leasing,Finance
HEI,66.69,35.65,,15.8,7.7,17.1,8.3,0.7,4.29,18,15.81,0.13,26.08,27.07,6.78,0.33,0.09,248.43,3.3,159,29.81,45.69,2.32,0.64,,0.06,0.08,40.06,32.87,57.32,34.47,28.62,7.48,8.46,2.5,0.48,14.75,1.87,0.09,58.06,13.83,19.01,14.39,271.87,38.94,5.05,,12.64,,21.04,7.59,72.85,72.85,8.78,7.17,,3.53,3.28,,48.65,,1.17,,,44.09,56.72,4.66,2.96,,1.47,6.87,62.1,12.53,14.7,,10.59,,,80.4,,,10,19976280971.0,Aerospace & Defense,Electronic Technology
HELE,,49.54,0.9,10.7,,1,,9.5,,0.1,35.1,,,44.32,2.38,0.04,0.03,64.18,1.77,157.4,98.96,73.35,2.55,0.48,,,,9.28,7.56,11.85,8.75,7.69,1.17,1.15,10.78,0.54,9.75,12.82,,8.95,15.2,,,108.86,47.8,4.89,,7.35,,12.95,0.93,10.76,8.62,1.08,0.8,,0.59,0.7,,8.04,,0.41,,,6.93,11.4,,0.49,,0.85,4.93,32.07,10.02,9.04,,7.67,,21.13,9.13,,,10,2823723921.0,Home Furnishings,Consumer Durables
HES,,40.96,,18.7,20.5,,,42.5,43.71,30.7,17.84,2.38,,32.95,3,0.67,0.21,134.27,1.27,49.88,59.87,40.36,1.44,0.94,,0.19,1.34,10.92,7.17,89.69,10.88,7.52,3.97,4,9.16,0.41,4.46,1.33,1.48,15.71,,27.88,8.49,162.24,80.06,9.67,,21.47,,35.47,3.94,15.61,14.84,,3.32,,,,,75.32,1.64,1.09,,,8.07,18.89,,4.06,4.08,1.14,11.03,25.22,21.44,28.61,,15.38,,0.27,,,,4,49237238861.0,Integrated Oil,Energy Minerals
HESM,19.52,35.84,,,11,,16.5,,53.91,,15.81,12.94,3.43,28.21,1.68,0.52,0.03,34.66,1.11,,59.97,18.39,3.19,7.45,,1.09,7.41,7.89,6.45,10.2,6.51,5.46,4.25,4.85,12.67,0.12,47.57,18.99,7.88,10.79,43.45,23.33,9.09,16.98,86.22,4.56,,11.59,,60.72,6.82,15.07,15.07,0.91,1.74,,,,,3.68,2.14,,,,2.75,13.39,,0.57,6.82,1.11,4.36,27.53,24.24,44.42,,21.82,,9.51,13.92,,,10,7054385107.0,Integrated Oil,Energy Minerals
HGV,0.61,57.06,,65.7,,,,55.5,10.6,50.2,64.38,,,60.32,1.31,0.22,0.05,37.85,4.07,180.33,104.25,62.55,9.14,3.5,,,,20.79,13.99,87.02,8.18,5.97,1.7,2.32,4.81,0.17,2.66,3.07,,9.2,,,9.94,61.57,29.4,2.76,,3.57,,15.94,2.02,26.47,11.38,,0.94,,,,,34.33,,,,,19.81,,,1.01,,2.77,1.65,22.28,5.97,7.68,,5.84,,,17.6,,,9,4628567863.0,Real Estate Development,Finance
HHH,22.66,50.91,3.1,,,,,,5.16,15.8,51.7,,24.72,49.75,0.36,0.76,0.08,76.2,3.22,1.74,20.77,31.55,,1.87,,,,,,,,32.08,9.76,8.15,,0.3,,,,74.71,11.29,,21.51,87.21,44.95,0.87,,,,13.56,1.29,,,,3.4,,,,,,,0.75,,,,,,1.59,1.31,3.22,,,,,,1.31,,,129.15,,,7,3850906984.0,Real Estate Development,Finance
HI,,49.7,2.2,18.1,1.2,32.4,32.7,,,5.5,52.23,3.39,,52.84,1.25,0.18,0.1,27.86,1.35,103.24,76.53,41.28,17.73,1.54,,0.58,3.19,,31.88,115.31,8.23,,1.23,1.26,,0.27,1.09,1.73,3.19,9.05,14.64,27.71,4.22,60.69,33.32,2.06,,,,7.6,1.39,,18.03,1.54,0.63,,,,,57.07,,0.49,,,19.74,,2.97,0.67,,0.88,,,,,,7.06,,,12.22,,,9,3081866147.9999995,Industrial Conglomerates,Producer Manufacturing
HII,21.64,34.66,0.7,30.1,5.9,4,,,,7.6,18.85,3.31,,28.8,2.72,,,250.49,0.82,7.02,20.81,20.89,2.14,0.69,,0.28,2.02,12.66,9.53,37.71,15.58,10.86,1.08,1.09,7.9,0.37,2.89,3.46,2.02,13.32,10.11,9.28,3.46,255.22,14.56,8.51,,6.35,,6.65,2.35,13.29,13.76,3.82,0.88,,0.89,1.78,,29.37,2.88,0.92,,,14.46,24.21,2.44,1.2,13.6,0.76,6.78,28.75,12.7,18.91,,5.94,,8.15,15.46,,,10,8437978803.0,Aerospace & Defense,Electronic Technology
HIMS,218.69,59.15,,,,37.8,37.3,,,,53.6,,47.01,57.69,26.19,2.09,19.81,19.04,2.68,52.35,86.17,1.76,0.49,0.03,,,,383.83,194.47,51.37,155.63,23.79,2.4,4.31,0.26,0.75,8.39,2.17,,53.48,,,36.09,16.29,82.19,,,1.7,,1.12,11.4,238,238,,4.6,,,,,55.47,13.7,,38.08,23.8,39.08,139.77,,,17.63,2.3,4.16,29.92,3.45,5.33,,5.47,,0.91,,,,,1331553344.0,Medical/Nursing Services,Health Services
HIW,87.1,50.78,,0.8,1.4,,,2.3,0.06,3.9,27,6.35,27.9,43.46,0.76,0.08,0.01,34.28,1.56,5.11,,123.06,5.52,1.4,,2.43,5.87,23.79,11.63,17.25,21.91,10.36,8.41,8.4,4.2,0.39,48.68,11.08,5.87,57.13,11.07,,1.06,27.86,67.33,1.43,,17.41,,25.08,1.56,25.58,41.65,10.41,4.49,,2.62,0.8,9.87,9.19,1.7,0.68,,,9.19,,,0.66,1.56,1.56,2.4,230.1,5.12,5.97,,3.65,,5.16,13.13,,,10,2416801716.0,Real Estate Investment Trusts,Finance
HKD,,48.75,3,229.4,,460.4,,51.4,2.66,146.1,47.22,,2.74,46.82,28.38,1.3,2.16,3.45,4.17,,,89.11,0.9,0.13,,,,8.74,8.29,60.13,,,,21.65,11.44,0.71,36,1.51,,,,,,0.0,,2.05,,224.76,,33.96,1.3,10.52,19.83,,23.52,,,,,58.98,1.07,,,2.72,57.04,14,,,1.3,4.17,9.74,49.67,12.39,12.5,,1.89,,,,,,4,1054863934.0,Packaged Software,Technology Services
HL,58.81,49.84,,,16,,,,,,39.65,1.49,41.01,46.2,2.8,0.16,0.04,6.77,1.29,54.46,45.16,13.69,2.91,0.3,,,0.48,584.22,24.42,,15.56,10.64,5.48,6.36,0.17,0.67,,,0.81,21.29,,,9.6,5.32,14.26,1.35,,,,8.34,2.12,,,,5.35,,,,,,,1.72,,,39.12,,,2.8,2.12,0.58,,0.32,0.3,,,2.57,,,,,,3,2605172723.0,Precious Metals,Non-Energy Minerals
HLF,,42.42,6.2,,,,,,,7,41.85,,,43.26,2.01,0.38,0.15,6.81,1.24,158.09,26.56,6.05,5.85,,,,,9.05,6.6,18.42,,,,0.57,11.05,,3.1,22.8,,3.39,37.86,30.15,2.12,15.31,77.01,1.7,,1.63,,6.24,,8.3,8.3,2.59,0.14,,0.72,0.38,,4.39,,0.13,,,2.36,10.47,,0.31,,0.75,3.02,46.67,20.01,,,9.11,,33.17,2.67,,,10,1444394654.0,Medical Distributors,Distribution Services
HLI,58.61,49.32,,9.4,19.2,,,,,8.1,33.13,2.93,23.95,43.2,8.06,0.72,1.06,164.65,1.34,,29.13,30.28,1.05,0.24,,0.48,1.35,30.03,27.8,34.46,,19.43,5.15,5.75,3.33,0.62,16.68,2.93,1.38,29.59,15.68,17.62,12.76,113.69,36.38,,,15.3,,19.14,6.26,36.51,35.48,2.77,5.66,,1.22,1.35,,33.93,6.3,,,,28.63,63.14,2.82,1.78,25.14,1.34,10.57,79,17.43,17.7,,13.91,,0.65,44.5,,,10,7596690802.0,Investment Banks/Brokers,Finance
HLIT,49.74,29.79,,13.9,,207.2,,,57.79,9.9,20.72,,35.66,25.27,,0.36,0.39,11.58,2.08,105.03,49.08,76.26,5.34,0.35,,,,86.37,48.99,137.43,,,2.05,2.22,1.16,0.56,1.62,0.75,,10.85,,61.57,19.18,12.89,51.81,8.66,,13.62,,7.51,3.15,15.86,27.51,1.1,2.16,,,,,125.85,2.95,1.42,,231.6,66.53,,,3.1,7.1,1.62,11.62,10.74,3.18,21.14,,58.13,,2.23,,,,3,1086694441.0,Telecommunications Equipment,Electronic Technology
HLMN,61.22,56.94,,45,,,27.3,52.4,,1.3,59.65,,10.46,57.26,1.82,0.2,0.07,10.84,2.32,188.13,74.65,30.72,4.03,0.71,,,,34.29,13.9,22.02,,12.42,1.86,1.95,2.92,0.49,8.85,6.14,,19.08,,,3.14,8.9,46.76,1.42,,0.41,,5.89,1.81,361.33,38.71,,1.44,,,,,16.2,,,,,10.62,,,,,0.77,0.25,13.34,3.9,0.52,,1.09,,5.83,,,,,1649908646.0,Wholesale Distributors,Distribution Services
HLN,31.92,39.79,,,,7.1,1.2,17.2,,4.4,39.29,1.6,24.03,37.55,2.88,0.09,0.06,9.8,0.84,117.84,241.66,59.8,4.24,0.53,,0.51,1.6,21.18,21.18,23.92,18.29,15.99,3.56,3.93,4.72,0.5,15.72,4.99,1.6,22.79,,7.06,2.49,0.0,59.91,4.71,,9.66,,17.82,2.04,32.67,,,,,,,,19.72,,,,,16.48,22.2,,,,0.58,3.21,111.63,7.26,6.57,,4.46,,4.58,,,,5,37771792134.93901,Medical Distributors,Distribution Services
HLNE,101.35,70.83,,25.4,12.5,,12.8,,32.82,0.1,75.24,2.04,50.73,71.63,8.91,0.68,0.61,182.22,1.36,,8.26,51.91,0.81,0.49,,0.42,1.01,23.33,22.74,58.05,,,12.24,12.38,4.29,0.41,21.33,1.75,1.06,36.47,3.07,16.25,13.81,104.15,69.46,24.99,,26.99,,44.84,13.04,41.89,41.51,,15.72,,,,,73.66,4.9,,,,68.94,75.43,,5.16,13.04,1.36,13.17,346.86,31.38,34.36,,22.82,,1.12,72.89,,,8,4964582246.0,Investment Managers,Finance
HLT,52.37,61.04,3,,58.7,,,42.5,126.33,35.6,60.32,0.25,16.84,60.02,2.5,0.35,0.13,238.41,0.8,,20.87,49.94,4.99,,,0.09,0.25,30.43,28.65,40.24,20.37,19.52,13.5,6.24,3.29,,15.52,2.94,0.25,29.8,1.52,26.17,7.28,220.33,27.34,4.32,,10.7,,21.04,,51.16,36.49,,5.46,,,,,35.18,,1.63,,,31.7,34.19,,6.71,,0.8,7.45,229.18,19.07,,,10.48,,2.75,77.66,,,9,40380308183.0,Hotels/Resorts/Cruise lines,Consumer Services
