Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
SIM,,38.94,4.8,0.1,14.8,,4.2,25.2,,276.15,4.8,21.55,,,33.81,5.37,,2.12,4758.83,25.77,3.72,157.94,105.69,66.61,,,,,,6.16,5.62,16.87,,,,1.84,16.23,0.77,10.79,4.29,,,22.62,,,20.06,24.27,212.48,,,26.96,,15.96,1.49,9.25,13.3,0.59,2.69,,,,,25,1.28,0.96,2.44,7.88,2.65,15.49,17.96,0.73,1.04,1.55,2.85,12.87,43.96,17.64,17.15,,14,,0.12,20.27,,,8,5701271157.664316,Steel,Non-Energy Minerals
SIMO,,45.99,,1.1,10.8,,,,1.9,,7.4,44.39,2.22,,46.54,6.36,,1.78,133.98,52.43,4.65,184.46,35.21,86.79,0.02,,,0.26,3.78,13.21,11.22,29.32,,8.68,1.73,1.83,7.57,0.77,6.23,2.87,3.78,13.04,9.6,50.29,13.9,66.57,45.37,,,,10.9,,11.38,2.18,19.86,6.72,0.92,2.18,,0.39,2.58,,34.75,0.79,0.81,0.69,23.62,3.04,19.18,35.73,,1.05,2.18,3.43,8.74,23.14,13.52,11.51,,14.7,,3.84,16.91,,,10,1714460984.0,Semiconductors,Electronic Technology
SIRI,,50.65,,2.7,,22,27.8,18.6,,,8.3,55.11,9.4,,51.66,0.95,,0.04,0.01,26.62,0.37,,97.61,23.89,,0.99,,0.2,4.04,,,21.25,10.18,7.59,2.22,2.22,,0.4,10.44,10.18,4.08,8.69,25.42,,,52.4,48.72,6,,,,,23.8,0.83,,5.12,0.48,1.2,,0.21,0.87,,12.64,0.51,,0.28,,,6.87,,,0.37,,0.37,,,,,,15.92,,3.83,17.51,,,10,15331188311.0,Broadcasting,Consumer Services
SITC,8.52,40.5,,,4.6,27.7,22,,5.1,,3.1,35.15,5.13,,39.74,0.88,,6.1,3.53,15.63,6.52,,480.36,44.29,0.31,0.11,,0.11,10.01,0.3,0.25,1.33,15.94,3.2,,0.54,333.33,0.85,41.85,23.15,13.34,53.16,40.98,,,12.57,69.27,1.29,,,161.98,,21.04,0.33,1.14,,,1.82,,,,6.27,4.32,1.24,,1.26,1.39,1.68,4.32,,,0.19,0.34,6.52,19.16,4187.04,22.41,32.39,,3.11,,79.14,10.63,,,8,2862866116.0,Real Estate Investment Trusts,Finance
SITM,56.78,58.99,25.1,,69.5,,,,,,,54.36,,42.94,57.81,16.39,,4.58,65.57,204.85,5.75,299.36,55.4,47.42,,0.01,,,,,,,133.55,117.69,17.89,25.27,,0.79,,,,140.87,,131.07,29.27,119.06,52.18,,,,,,,6.87,,301.25,,27.41,,,,,,1.72,12.04,,18.9,13.15,592.77,,,7.91,10.83,4.99,,,,,,,,,,,,3,2562613401.0000005,Semiconductors,Electronic Technology
SJM,4.47,63.97,,0.7,,5.5,0.4,2.9,,1,3.2,83.62,4.61,5.74,71.58,1.3,,0.01,0.01,118.0,0.55,74.42,88.93,29.56,4.76,1.11,,0.42,3.63,17.34,12.25,33.81,13.67,10.67,2.38,2.39,5.77,0.38,10.34,7.27,3.68,12.09,,4.46,3.74,146.63,38.33,4.52,,,8.77,,17.67,1.62,23.89,12.61,,1.49,,,,,20.06,0.8,,0.81,,,10.61,16.69,,0.89,,0.25,3.98,45.44,8.36,10.04,,6.51,,,16.79,,,9,12953328686.999998,Food: Specialty/Candy,Consumer Non-Durables
SJW,,44.39,,,6.2,5.9,3.7,8.3,6.6,3.85,2.5,44.38,3.91,1.93,45,0.77,,0.02,,55.28,0.77,,46.44,35.08,6.26,1.33,,0.57,2.88,21.16,12.7,,20.02,12.18,4.76,4.99,4.73,0.29,,,2.88,18.76,5.37,5.8,4.46,71.46,56.7,2.33,,,12.47,,22.75,1.38,20.03,19.81,2.04,2.53,,1.72,,,,0.77,1.6,0.77,,,9.67,,1.69,,2.92,0.77,2.09,5.44,4.26,7.14,,3.42,,,21.59,,,10,2060850852.0,Water Utilities,Utilities
SKM,4.25,61.45,,0.6,,2.4,20.7,32.8,13.6,,22.4,87.4,6.19,8.72,71.24,2.72,,0.25,0.17,24.27,0.97,4.94,3.13,28.27,2.47,0.89,,0.42,5.86,14.98,5.09,9.76,10.84,3.75,1.15,0.8,6.68,0.4,8.02,17.23,5.86,7.64,11.98,7.68,1.83,25.73,46.48,4.48,,,6.73,,5.21,1.1,7.04,7.12,8.9,0.49,,,,,6.04,0.94,0.77,0.72,,,2.63,9.43,,0.89,1.8,0.94,5.92,11.34,6.25,15.33,,4.86,,8.23,,,,10,8157746391.723585,Wireless Telecommunications,Communications
SKT,32.64,73.29,11.11,,12.6,10.8,16.8,45.1,6.6,21.79,1.2,79.38,1.77,23.09,76.03,1.56,,0.13,0.01,37.1,0.13,,,,5.15,2.66,,1.24,2.91,35.43,19.04,22.63,,17.06,15.21,10.88,2.82,0.25,48.07,6,2.95,41.24,10.49,,4.6,21.98,69.74,2.51,,,18.7,,28.08,7.19,43.14,43.14,,7.93,,,,17.71,16.53,1.69,4,1.71,,,16.53,,,1.63,8.34,0.13,4.21,204.31,7.27,17.53,,6.41,,2.44,35.67,,,9,2476995395.0,Real Estate Investment Trusts,Finance
SKX,3.68,53.46,,0.3,17.9,,51.3,74.3,247,32.46,19.8,66.29,,,58.37,3.9,,0.61,0.7,63.71,1.96,133.76,89.74,43.23,1.95,0.48,,,,11.66,9.44,25.41,8.9,7.03,1.01,1.16,8.58,0.5,4.57,4.15,,12.95,21.86,19.19,10.56,61.37,53.12,,,,7.2,,9.97,2.21,15.69,15.85,1.28,1.13,,0.62,0.79,,24.77,1.04,1.26,0.98,,23.34,12.86,37,0.76,1.59,2.26,1.25,8.05,20.17,14.62,15.15,,13.47,,1.25,23.77,,,10,7335962558.0,Apparel/Footwear,Consumer Non-Durables
SKY,48.54,69.01,,,34.8,,21.1,28.3,4.6,7.24,11.9,78.76,,22.95,74.39,9.15,,1.36,5.15,103.73,2.42,59.26,11.18,9.85,0.44,0.07,,,,25.81,21.66,29.92,,20.08,2.27,2.34,3.87,0.74,7.82,3.08,,30.74,23.3,10.93,9.54,64.33,24.36,22.73,,,6.42,,7.95,3.99,40.05,31.72,,2.59,,,,,32.96,1.61,2.81,2.34,170.05,12.44,25.37,35.22,1.27,1.81,5.59,1.64,7.93,57.42,13.85,10.54,,12.74,,,56.07,,,8,3978197951.0,Homebuilding,Consumer Durables
SKYW,102.39,73.24,24.58,7.1,7.2,,1.8,,36.6,,15.8,79.89,,25.26,74.44,1.76,,0.64,0.3,113.96,0.86,17.88,64.89,10.98,6.31,1.2,,,,14.94,14.94,13.66,,,,1.97,6.69,0.33,14.46,10.49,,13.26,,118.55,10.4,56.96,19.81,3.21,,,7.29,,11.34,1.99,19.48,19.48,,1.41,,,,,9.82,2,1.31,2.04,,,6.49,,,1.5,1.99,0.76,3.47,7.94,7.71,11.09,,4.41,,10.68,33.92,,,7,1803232086.0,Airlines,Transportation
SLAB,12.55,49.87,,10.1,11.5,,,25.5,,,28.8,55.93,,,52.1,13.99,,3.12,5.7,108.78,5.19,264.3,71.48,36.74,,0.06,,,,,,,,53.76,3.78,6.17,,0.87,,,,93.37,19.39,,,100.49,52.65,,,,,,,3.25,,,,6.93,,,,,,1.08,,1.31,17.43,7.88,,,,2.96,5.31,4.01,,,,,,,,6.29,18.56,,,9,3878848980.0,Semiconductors,Electronic Technology
SLB,,53.07,,,17.7,4.6,,54.8,36.4,121.75,10.6,46.8,0.84,,52.75,3.09,,0.35,0.35,43.66,1.48,56.77,112.76,83.04,1.58,0.6,,0.32,2.43,11.22,8.57,13.58,9.77,7.13,1.79,1.94,8.91,0.43,14.29,8.34,2.51,11.95,,10.8,6.67,59.12,20.27,12.04,,,12.44,,17.09,2.87,14.04,13.03,,1.77,,,,,12.26,0.74,3.05,0.77,,,8.66,13.94,,1.28,16.11,1.12,9.3,62.59,17.61,21.76,,14.95,,5.19,,,,6,86095452612.0,Contract Drilling,Industrial Services
SLG,122.64,55.28,14.43,,,1,,,,33.87,,49.09,3.75,51.16,52.98,0.62,,0.19,0.04,78.85,1.31,,105.38,131.3,26.22,1.44,,,3.85,,54.63,93.14,175.48,37.06,15.56,13.07,,0.36,14.03,2.11,3.83,,,,,39.1,47.37,,,,,,,1.54,,,,6.28,,,,128.01,44.27,2.02,,1.04,,,44.27,,,0.85,1.54,1.31,,,,,,,,18.09,42.62,,,8,2792461241.0,Real Estate Investment Trusts,Finance
SLGN,22.68,73.83,0.1,1.1,15.9,14.5,6.3,5.6,,7.88,7.5,87.06,2.37,8.95,79.08,2.27,,0.16,0.1,57.45,1.09,70.12,55.97,64.48,4.69,1.85,,0.22,1.3,17.45,11.75,15.41,13.79,9.45,1.49,1.65,5.73,0.27,10.71,10.09,1.32,13.86,13.6,10.64,3.43,46.24,17.14,3.53,,,5.11,,10.03,2.99,20.82,16.85,1.7,1.06,,1,0.6,,9.93,1.24,,1.26,,,7.09,10.9,1.94,1.19,,0.75,3.85,18.5,10.05,15.47,,6.96,,5.16,21.12,,,10,4837642761.0,Containers/Packaging,Process Industries
SLRN,,38.06,18.45,,,,,,,,,37.6,,44.55,35.38,,,6.74,,,7.15,,,,,,,,,0.28,0.28,0.35,,,,,357.14,,,,,,,27.49,,,,,,,,,,0.88,,,,,,,,,,,,,0.97,0.9,,,,,0.86,7.15,,,,,,,,,,,,,1106130000.0000002,Pharmaceuticals: Major,Health Technology
SLVM,74.37,62.78,9.88,2.1,,,36,48.6,1,,17.1,73.93,1.63,18.08,66.08,4.38,,0.35,0.27,91.26,1.72,53.71,50.57,39.18,1.57,0.99,,0.23,1.63,10.44,7.73,18.06,,3.51,1.29,1.21,9.58,0.33,6.69,6.73,1.98,13.17,,4.66,,52.19,24.24,10.79,,,7.17,,10.88,3.99,14.19,13.83,,1.04,,,,,15.35,1.75,1.68,,,,8.23,11.76,,,4.61,1.13,9.64,33.24,20.53,30.73,,13.84,,5.15,,,,6,1790546726.0000002,Pulp & Paper,Process Industries
SM,16.63,54.37,,,21.1,210.7,,,24.4,189.27,26,49.37,7.26,,54.05,2.21,,2.99,0.64,44.83,3.52,,30.19,35.96,1.45,0.67,,0.11,1.65,5.36,3.25,12.16,,2.62,1.78,2.49,18.66,0.51,20.47,9.75,1.78,6,,9.06,13.99,40.52,46.87,8.01,,,33.95,,38.81,1.26,6.26,6.96,,2.13,,,,,10.41,1.11,0.63,1.47,,,3.11,4.92,,0.74,1.26,3.52,12.36,20.56,18.55,22.26,,13.54,,,,,,5,4697968548.0,Oil & Gas Production,Energy Minerals
SMAR,35.58,56.14,14.23,,1.2,,6.8,,,,30.6,49.34,,42.41,51.32,6.76,,1.07,16.34,56.0,1.45,,4.72,64.76,,0.06,,,,,,41.81,76.17,56.42,5.5,6.84,,0.49,16.37,2.19,,35.53,,28.53,16.21,54.26,81.61,,,,,,,11.57,,44.44,,7.4,,,,,45.42,1.03,5.5,,509.09,28.57,42.08,,,8.13,15.3,1.45,,,,,,,,0.21,,,,,5678278920.0,Packaged Software,Technology Services
SMCI,62.79,53.61,,,62.7,,97.2,107.3,,20.96,55.1,64.37,,,58.98,5.81,,0.69,0.77,35.07,3.77,82.48,32.77,38.18,1.65,0.4,,,,16.04,15.68,,,7.84,0.71,1.38,6.23,0.55,,,,11.01,17.87,25.37,29.81,25.09,14.13,65.4,,,8.09,,8.47,3.75,17.61,16,0.24,1.4,,,,,,1.4,1.63,2.51,,4.48,,,0.64,,3.75,1.93,18.89,38.41,28.15,33.98,,30.81,,,68.76,,,10,13187335516.0,Computer Communications,Electronic Technology
SMG,54.84,46.84,22.01,,,1.6,,,52.8,13.79,,52,4.12,32.41,48.49,2.31,,0.1,0.03,75.8,1.31,109.91,43.64,44.18,12.7,,,1.21,3.45,48.94,30.67,11.35,16.28,13.36,1.86,1.86,2.04,,16.42,13.41,3.45,23.55,21.1,28.27,1.9,64.12,23.94,1.71,,,,,7.65,,,34.74,,1.23,,,,,7.56,1.18,,0.71,,,6.59,12.47,,1.75,,0.52,,10.38,5.12,,,13.38,,17.02,26.05,,,7,3091396060.0,Chemicals: Agricultural,Process Industries
SMMT,957.71,47.03,57.83,,,,,41.3,43.8,820.34,,49.03,,528.99,46.44,,,8.25,,,8.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1,,,,,,,,,,44.05,,,33.23,32.66,,,,,32.1,8.31,,,,,,,,0.85,,,,1,1304671634.0,Biotechnology,Health Technology
SMPL,,78.01,4.01,,11.6,,19.4,27.7,17.1,23.32,8.4,87.28,,,82.45,4.67,,1.22,0.33,39.92,4.05,53.75,23.74,39.76,1.68,0.23,,,,20.18,17.83,20.46,14.96,16.04,2.54,3.22,4.96,0.71,15.72,5.23,,20.88,,8.1,6.94,41.82,38.43,8.49,,,10.46,,16.6,2.31,28.93,23.62,0.42,3.04,,,,,19.39,0.95,,,,,18.8,21.53,,1.34,,2.75,6.34,96.64,10.09,8.45,,8.41,,1.96,,,,7,3370729064.0,Food: Major Diversified,Consumer Non-Durables
SMTC,177.59,76.44,19.16,0.4,,,,,,,14.6,91.21,,12.97,82.3,0.47,,0.58,0.12,64.2,2.37,182.69,71.88,125.76,,,,,,,,,,24.02,5.3,13.5,,,,,,38.83,12.97,,12.45,32.37,28.07,,,,,,,,,,,8.47,,,,,,1.98,,1.19,,,1365.96,,,6.81,,1.67,,,,,,,,,,,,9,1603076681.0,Semiconductors,Electronic Technology
SN,134.44,47.51,20.73,,,,,11,,,15.5,47.84,,42.2,47.76,5.61,,0.08,0.11,98.07,1.67,113.55,72.45,70.94,1.67,0.63,,,,26.61,22.14,,,,2.54,2.91,3.76,0.42,,,,20.19,,19.6,15.66,0.0,47.77,8.59,,,7.02,,10.55,7.76,38.93,38.93,,2.73,,,,,,,6.91,,,188.6,97.9,,,,27.86,0.95,9.68,51.19,22.19,22.41,,15.13,,,,,,4,5657990000.0,Electronics/Appliances,Consumer Durables
SNA,19.25,81.45,15.76,0.9,10.8,14.6,15.1,18.1,4.5,35.82,10.2,86.87,4.07,20.56,82.97,7.71,,1.37,1.05,369.23,4.18,154.66,41.1,61.68,0.83,0.23,,0.38,2.07,13.74,12.85,17.14,15.44,14.06,4.01,4.13,7.28,0.69,24.11,5.85,2.29,18.34,15.81,4.11,2.72,266.35,50.14,21.46,,,22.13,,22.71,3.54,19,18.88,2.1,4.2,,1.08,0.91,,17.41,1.39,1.99,1.52,,12.74,16.2,19.63,1.65,1.36,4.72,3.14,13.62,88.71,21.17,20.17,,14.52,,3.28,24.42,,,10,13780527585.0,Tools & Hardware,Consumer Durables
SNAP,,56.66,10,,,,,,,,18.4,72.98,,,60.05,0.65,,2.81,0.75,11.61,4.04,,29.84,82.54,,1.92,,,,,,139.34,,120.2,3.36,3.97,,0.29,2.85,0.76,,28.42,,86.45,14.27,12.57,53.07,,,,,,,8.8,,55.29,10.43,3.62,,,,,130.47,0.92,10.75,,,,55.02,,,37.45,46.44,4.04,,,,,,,,1.52,,,,,14864918887.0,Packaged Software,Technology Services
SNDX,21.12,41.22,,,7.4,,,,,,,47.23,,,41.61,9.26,,6.84,475.87,16.51,6.99,,,77.72,,,,,,,,,,,6.08,62.68,,0.86,,,,,,,,0.0,,,,,,,,3.84,,,,87.98,,,,,,,,,4.06,3.96,,,,,3.84,6.99,,,,,,,,0.02,,,,1,1206243230.0,Biotechnology,Health Technology
SNEX,38.74,75.37,4.45,,18.7,,55.4,26.5,,17.28,4.8,82.93,,14.26,78.29,3.96,,0.06,0.11,104.18,0.97,2.19,40.85,3.43,7.07,6.6,,,,8.67,8.37,21.41,,,,0.13,11.53,0.06,0.62,18.76,,12.94,51.17,,,83.54,2.03,1.29,,,0.26,,1.53,1.94,13.09,13.41,0.35,0.03,,,,,3.89,1.25,1.1,1.29,,,3.58,5.5,0.62,0.29,2.04,0.94,1.05,552.78,13.56,16.89,,8.99,,,23.79,,,10,1940567330.0,Investment Banks/Brokers,Finance
SNN,9.66,40.36,,0.2,1.8,1.9,5.6,10.9,,11.16,9.1,54.73,3.15,14.07,45.2,2.96,,0.32,0.16,25.71,2.51,508.99,208.91,79.55,3.67,0.7,,1.07,2.94,28.93,13.95,46.55,16.36,9.29,2.29,2.46,3.46,0.49,5.33,2.75,2.94,19.84,,13.67,5.04,34.08,69.03,4.85,,,5.4,,12.64,2.14,36.83,36.83,,1.96,,,,,36.81,0.75,4.26,0.59,,,15.14,89.39,,1.3,11.28,1.11,3,12.74,5.84,5.83,,7.64,,,18.9,,,10,11518362802.052998,Medical Specialties,Health Technology
SNPS,,56.2,,0.1,7.9,,22.2,26.3,22.1,32.18,16.7,54.52,,,56.1,15.32,,0.79,2.96,547.74,2.02,91.66,24.55,47.41,0.36,0.09,,,,51.76,44.9,83.91,46.78,34.4,12.12,12.65,1.93,0.66,15.08,1.19,,36.84,21.44,15.29,10.6,492.47,78.89,75.99,,,22.63,,22.57,10.91,56.8,41.62,2,12.85,,1.67,3.6,,85.5,1.11,6.24,2.04,,70.77,72.91,392.65,1.88,3.74,21.04,1.87,14.01,118.37,20.19,22.27,,16.07,,0.09,116.79,,,10,68731238090.0,Packaged Software,Technology Services
SNX,22.4,54.55,,,2.8,51.8,,,,12.08,16.7,67.83,1.35,,57.98,2.67,,0.05,0.21,119.77,1.25,50.18,88.35,60.15,2.59,0.5,,0.13,1.34,11.65,8.61,19.29,8.03,7.61,0.22,0.24,8.58,0.28,1.22,6.85,1.34,9.32,10.73,9.25,3.88,114.57,6.94,4.26,,,1.2,,2.23,1.24,15.49,10.23,,0.18,,,,,15.02,1.05,5.61,1.21,,,12.1,13.78,,0.67,69.23,0.77,2.39,38.95,8.97,8.36,,8.03,,9.55,13.8,,,10,9459788529.0,Electronics Distributors,Distribution Services
SNY,14.04,30.46,,,2.5,4.2,,2,10.8,16.5,7.6,37.69,4.88,11.95,30.9,1.96,,0.23,0.29,48.72,1,249.68,182.66,64.77,2.2,0.33,,0.68,4.19,20.34,12.03,31.88,10.42,8.77,2.6,2.74,4.92,0.56,8.8,3.7,4.19,9.95,11.58,16.51,4.77,57.05,68.91,13.57,,,8.9,,20.93,1.59,26.78,16.35,2.73,2.44,,,,,28.08,0.85,,0.87,,,14.35,13.94,2.63,0.92,,0.65,3.31,48.19,6.33,5.77,,6.59,,4.38,17.22,,,10,137440158080.60257,Pharmaceuticals: Major,Health Technology
SO,30.77,52.93,7.16,,2.9,3.1,7.4,5.2,,5.62,6.3,70.39,3.7,18.17,57.86,1.05,,0.08,0.02,89.74,0.91,90.51,79.22,30.43,4.87,1.96,,0.69,3.16,19.82,12.11,235.38,21.59,13.09,5.91,6.13,5.05,0.23,2.6,0.7,3.18,20.75,2.79,10.21,3.68,71.53,49.83,2.69,,,17.87,,27.31,2.95,20.92,21.86,7.81,3.77,,1.74,12.53,,144.75,1.25,1.85,1.41,,,10.56,43.62,,5.86,3.54,0.63,3.36,7.93,6.37,14.71,,4.38,,,26.71,,,10,77526955994.0,Electric Utilities,Utilities
SONO,,49.54,4.75,1.4,,,,,,,0.2,43.03,,,46.99,3.7,,0.6,3.45,13.64,1.51,95.63,75.74,18.96,2.5,0.15,,,,,56.36,10.74,,,,0.95,,0.47,8.87,8.11,,37.35,,,4.65,16.23,45.41,,,,,,,3.88,,38.75,,1.19,,,,,14.24,0.84,3.33,,,26.23,9.89,31.05,,1.4,6.43,0.87,,,,,,,,8.56,,,,2,1705833597.9999998,Electronics/Appliances,Consumer Durables
SONY,1.32,60.44,,0.5,4.8,15.6,13.5,,4.6,,13.6,69.92,0.7,9.73,64.19,1.08,,0.22,0.55,19.76,0.66,66.38,85.67,60.91,1.51,0.53,,0.05,0.29,12.42,7.28,17.19,14.65,8.24,1.57,1.5,8.05,0.23,9.2,6.86,0.58,17.76,14.95,8.67,,20.37,27.68,17.93,,,8.54,,10.6,2.38,15.87,15.87,1.6,1.43,,,,,16.23,0.97,1.55,1.45,,,9.94,13.79,1.41,1.27,3.27,0.49,3.31,77.87,6.72,14.94,,3.01,,2.08,26.7,,,9,108714217946.11716,Computer Processing Hardware,Electronic Technology
SPB,34.45,51.05,,12.4,29.3,,27.3,126.4,,,11.9,55.3,1.88,,51.91,2.94,,0.54,0.57,91.73,2.3,89.59,75.63,70.64,2,0.3,,0.47,1.88,12.79,8.77,23.97,13.08,8.44,0.94,0.96,7.82,0.56,4,4.61,2.04,17.08,,15.21,1.72,103.77,37.43,2.51,,,4.21,,4.95,1.2,22.48,25.8,,0.95,,,,,21.7,0.88,3.22,1,,,16.09,14.27,,1.13,9.03,1.62,2.78,29.3,5.86,5.53,,3.03,,80.91,12.15,,,8,2852473774.0,Electronics/Appliances,Consumer Durables
SPG,40.1,65.83,1.47,0.3,0.1,16.6,10.6,14.6,17.2,,5.1,72.82,4.04,15.31,68.53,1.48,,0.74,0.1,183.75,0.96,,589.33,48.65,5.03,9.56,,1.32,4.29,21.84,16.17,27.34,25.73,19.05,15.7,14.11,4.58,0.08,51.61,5.09,4.55,28.26,7.93,3.37,,132.89,83.03,3.38,,,41.48,,51.6,22.44,24.47,30.8,,10.16,,,,17.24,19.62,1.38,5.54,1.13,,,15.9,19.05,,2.05,22.44,0.96,7.31,750.29,12.66,83.15,,9.66,,4.3,24.4,,,10,38088310169.0,Real Estate Investment Trusts,Finance
SPGI,19.01,65.19,,,271.9,10.3,3,6.2,,0.72,8.4,85.44,1.26,11.95,73.55,5.4,,0.31,0.14,522.86,0.94,,41.08,72.62,1.89,0.35,,0.24,0.69,33.43,27.27,33.48,23.47,23.01,11.5,12.51,2.99,0.56,37.36,3.17,0.69,31.09,7.99,13.95,8.57,481.26,68.7,16.86,,,25.8,,37.1,4.84,46.15,34.7,4.18,11.91,,3.01,1.02,,31.85,1.09,,1.24,,,31.02,35.38,6.27,2.31,,0.94,5.86,814.26,9.37,10.28,,6.71,,2.7,54.98,,,9,123544339846.99998,Financial Publishing/Services,Commercial Services
SPNS,42.9,26.4,0.66,,4.7,53.9,11.1,27.9,11.8,,8,23.61,7.7,7.45,23.7,5.82,,1.26,2.95,27.2,2.18,,10.55,64.25,0.6,0.13,,0.4,2.09,16.6,13.27,20.23,,,,2.59,6.02,0.69,12.82,4.56,2.13,18.09,15.79,5.52,4.37,29.77,43.4,,,,13.23,,15.63,3.27,21.42,19.29,1.24,2.83,,0.69,0.71,,22.04,0.91,2.88,0.92,,14.02,19.38,23.01,1.58,1.64,9.68,2.18,10.56,249.24,16.07,15.97,,16.12,,3.82,35.79,,,10,1582471475.9999998,Packaged Software,Technology Services
SPOT,107.15,73.49,11.69,,,,22.1,,47.6,16.35,13.2,70.98,,23.04,73.74,10.31,,1.48,3.4,475.24,1.71,,23.77,13.28,2.05,0.39,,,,110.65,95.03,46.56,41.36,39.47,4.81,5.57,0.9,0.44,11.97,2.05,,50.07,,,13.92,192.65,28.72,17.38,,,4.65,,5.41,18.67,128.37,97.65,,5.86,,,,,49.61,2.47,10.44,,540.05,79.87,49.31,70.93,,8.41,25.11,1.71,7.7,149.52,14.79,20.86,,19.83,,,,,,,30167115883.0,Internet Software/Services,Technology Services
SPR,20.14,54.43,,,,,,18.2,25,,20.1,63.17,,1.16,58.25,0.59,,0.06,0.04,32.53,1.15,94.25,56.33,32.75,,,,,,,,,35.13,17.36,1.12,1.34,,,,,,46.15,27.27,,15.71,33.11,,,,,,,,,,,,0.58,,,,,,0.98,,0.56,,,,,,,,0.56,,,,,,,,,,,,6,1772019793.0,Aerospace & Defense,Electronic Technology
SPSC,,62.45,,,15.2,,16.4,23,14.8,7.45,18.5,82.36,,,70.17,26.68,,1.41,15.62,192.57,2.36,,14.27,30.44,0.1,0.02,,,,81.24,55.96,53.77,,,,11.56,1.23,0.83,21.49,1.82,,49.43,18.73,17.34,16.58,205.86,66.63,,,,12.83,,14.22,8.72,92.14,57.83,2.72,12,,1.85,1.77,,55.89,0.94,8.85,1.41,226.55,42.42,49.15,101.06,3.32,3.73,30.42,2.36,9.11,190.34,11.97,11.18,,11.34,,0.56,186.96,,,10,6447305228.999999,Packaged Software,Technology Services
SPT,,66.86,,,,,,,,,32.3,81.01,,,72.8,4.1,,0.49,1.96,31.69,0.96,,34.08,50.6,,0.3,,,,,,108.18,,,3.91,4.65,,0.41,4.3,0.93,,44.69,,87.87,17.29,78.95,77.31,,,,,,,11.52,,93.21,,4.68,,,,,109.22,0.4,23.65,,,,94.03,,,12.58,137.78,0.96,,,,,,,,,,,,,2766653510.9999995,Packaged Software,Technology Services
SPWR,,26.12,,,,,,,,102,30,38.95,,,28.89,,,0.1,0.23,0.0,0.94,85.12,55.71,41.22,,1.24,,,,,,,3.63,2.18,0.14,0.17,,0.23,,,,,,42.51,,19.68,14.15,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,,,,,,,,1125430.56,,,,4,1264884010.0,Engineering & Construction,Industrial Services
SPXC,82.27,65.35,,,22.5,,28.2,23,17.8,99.22,14.9,72.91,,8.93,69.11,4.69,,0.28,0.17,175.0,1.85,92.25,42.48,59.61,2.12,0.54,,,,33.87,25.62,42.37,21.11,17.2,4.28,4.64,2.95,0.48,10.96,2.59,,27.83,13.5,28.32,7.76,97.2,40.07,6.44,,,9.11,,14.74,5.97,47.04,32.96,6.1,4.3,,,,,39.13,1.8,,3.35,,,33.41,38.45,2.68,3.72,,1.19,6.57,56.56,12.37,14.06,,10.04,,,95.11,,,8,3604381793.0,Building Products,Producer Manufacturing
SQ,20.39,63.09,8.96,,72.9,,20.2,28.9,,0.81,21.9,51.1,,9.45,60.27,3.14,,1.27,1.73,88.78,2.07,2.63,5.28,82.52,3.97,0.37,,,,33.78,26.67,69.43,19.73,17,1.83,2.09,2.96,0.55,3,1.3,,19.58,20.83,43.93,10.97,78.51,36.06,106.72,,,4.41,,6.18,2.75,53.16,28.36,0.77,2.38,,,,,78.35,1.13,3.32,,,12.61,62.78,56.88,1.13,2.57,8.74,2.06,2.99,269.18,6.03,5.56,,7.61,,0.17,4439,,,4,32230351795.0,Information Technology Services,Technology Services
