Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
SBLK,14.88,55.17,4.7,7.4,215.5,23.6,,46.4,,10,67.69,9.8,,60.63,1.24,0.97,0.29,22.32,1.51,34.48,24.1,23.66,3.21,0.66,,0.67,9.5,10.56,7.35,9.86,6.18,4.77,2.61,3.37,9.47,0.58,33.47,14.43,12.55,4.62,33.86,36.53,12.2,22.31,34.32,3.65,,24.05,,28.79,1.02,8.21,8.27,0.37,1.95,,,,,5.83,0.61,1.11,,,5.18,7.11,0.33,0.56,1.02,1.34,7.89,12.13,11.76,13.73,,10.23,,24.24,,,,5,1861430612.0000005,Marine Shipping,Transportation
SBRA,19.3,73.19,,,,,,,10.65,,74.11,3.87,16.46,74.39,0.87,0.32,0.02,19.07,5.05,,214.42,79.48,7.31,0.9,,2.54,6.29,41.12,20.39,23.08,23.95,12.76,8.66,10.34,2.43,0.52,44.15,6.6,6.29,28.37,,21.61,5.12,14.74,68.94,2.09,,7.83,,35.63,1.62,90.79,40.39,,6.66,,,,15.15,15.12,1.71,1.21,,,15.12,,,0.83,1.63,5.05,0.97,587.89,3.21,1.85,,4.39,,6.39,25.42,,,8,3093705676.0,Real Estate Investment Trusts,Finance
SBS,42.76,46.19,,9.4,,29.6,6.4,,12.89,12.8,30.89,1.43,10.38,40.49,1.85,0.72,0.24,17.25,1.36,3.5,13.75,64.79,2.39,0.69,,0.31,1.54,13.7,8.24,10.23,9.21,6.91,3.71,3.82,7.3,0.49,40.41,13.29,1.54,15.23,12.3,20.78,7.03,9.66,40.37,4.87,,14.57,,28.07,2.05,21.01,20.99,2.44,3.31,,1.57,0.6,,8.29,,2.05,,,8.15,18.16,4.47,0.96,,1.35,4.68,1094.45,10.24,9.55,,6.25,,,21.84,,,10,8409974073.259998,Water Utilities,Utilities
SBSW,,55.02,1.1,,51.8,,,,1520.18,,64.49,2.59,,59.2,0.4,0.63,0.41,4.29,2.09,92.02,41.39,26.54,,0.87,,,2.57,,,,4.11,1.81,0.47,0.77,,0.32,,,,14.62,33.01,25.66,4.3,6.75,4.87,0.31,,,,0.78,1.22,,,,0.49,,,,,,,,,,8.84,,,0.61,1.28,1.04,,,,,,0.69,,,8.93,,,7,4716358911.3204,Precious Metals,Non-Energy Minerals
SCCO,42.25,61.25,,0.9,38.7,9.6,15.6,5.4,127.21,7.4,79.14,10.41,1.86,68.84,7.71,1.16,0.32,112.81,2.81,65.4,42.78,46.32,1.24,0.82,,0.79,2.11,19.39,16.51,41,14.36,12.64,7.18,8.88,5.16,0.48,20.43,2.42,2.12,23.49,14.81,14.11,7.27,76.26,46.84,14.52,,26.15,,45.01,10.44,32.18,32.18,2.9,8.41,,1.63,1.33,,41.17,3.89,1.8,,,27.55,35.91,2.67,2.56,10.59,2.27,16.14,39.75,30.79,35.18,,20.92,,3.33,43.56,,,10,61670825135.0,Other Metals/Minerals,Non-Energy Minerals
SCHL,,49.27,6.4,1.7,10.1,22,,65.8,,11.3,44.44,3.52,,49.17,2.76,0.21,0.97,31.5,1.27,159.1,78.96,58.76,1.38,0.12,,1.03,2.54,49.4,10.51,9.24,,,0.54,0.56,2.02,0.61,6.05,10.81,2.54,20.72,,,,43.32,55.65,,,0.76,,1.54,0.87,80.76,40.43,,0.61,,,,,10.35,1.35,0.74,,37.49,6.39,41.72,,0.71,1.02,0.77,0.68,2.7,1.54,1.14,,1.47,,17.5,17.3,,,7,1255825617.0,Publishing: Books/Magazines,Consumer Services
SCI,30.88,59.64,5,0.9,12.8,11,5.8,0.8,3.48,11.1,47.9,2.54,6.19,57.34,0.89,0.25,0.04,79.66,0.55,4.07,63.47,7.82,3.84,3.1,,0.35,1.5,17.4,12.95,28.61,16.01,12.05,3.74,3.89,5.75,0.09,13.58,4.88,1.51,20.27,17.06,8.03,3.17,74.9,25.95,3.59,,12.32,,22.11,7.48,23.22,23.5,1.68,2.87,,0.68,0.93,,21.13,,1.18,,,12.87,18.68,1.78,1.44,,0.51,3.14,20.61,5.96,32.08,,4.36,,2.79,26.12,,,10,9167773468.999998,Other Consumer Services,Consumer Services
SCL,3.45,49.34,0.1,7.4,9.2,,,,,8,52.96,3.21,,52.53,2.77,0.19,0.18,76.14,1.32,53.6,48.22,71.19,4.11,0.6,,0.74,1.97,35.67,13.27,45.91,,10.27,0.93,1.05,2.8,0.51,2.26,2.91,1.97,18.1,,,4.66,86.6,12.6,6.57,,1.58,,3.32,1.44,49.76,37.69,,0.8,,,,,35.04,1.65,0.81,,,8.31,71.69,,1.84,1.63,0.92,1.47,3.94,3.69,2.88,,2.78,,0.85,15.2,,,10,1827431516.9999995,Chemicals: Specialty,Process Industries
SCS,26.27,42.4,0.2,,2.6,16.4,19.2,123.7,38.42,7,30.48,2.43,14.73,37.86,3.12,0.54,0.55,13.11,1.62,43.25,38.97,40.61,2.22,0.66,,0.43,3.05,9.19,6.44,9.81,9.75,5.65,0.54,0.56,10.88,0.41,5.71,11.99,3.05,13.33,1.45,19.13,3.87,11.91,32.66,7.15,,4.02,,5.77,1.6,12.37,14.2,,0.48,,,,,8.51,1.29,0.89,,,6.74,7.16,,0.9,2.62,1.23,5.69,29.54,11.88,14.26,,8.41,,9.26,13.24,,,10,1007787057.9999998,Office Equipment/Supplies,Producer Manufacturing
SDGR,,40.65,,,,,43.4,,,17.1,30.31,,,36.43,3.06,3.78,3.04,18.95,4.5,,60.81,46.29,,0.26,,,,,,,,,,5.61,,0.69,,,,,,,12.95,32.61,65.5,,,,,,2.91,,,,6.94,,,,,,,,8.46,5.87,,,,,2.94,4.5,,,,,,,,,,,,1,2374207588.0000005,Packaged Software,Technology Services
SDRL,,46.71,,,,,,,,3.8,60.28,,,52.89,2.62,2.07,1.37,42.24,3.19,,19.14,48.78,0.85,0.2,,,,4.58,3.53,11.47,5.83,4.14,1.54,1.62,21.83,0.71,13.94,7.91,,8.57,,,10.62,0.0,26.6,5.52,,30.44,,21.55,0.95,6.64,11.54,,2.08,,,,,15.23,0.7,,,57.86,9.11,,,,0.95,3.19,11.33,18.84,14.44,15.7,,9.4,,6.79,,,,1,3808833425.7177777,Contract Drilling,Industrial Services
SE,131.31,77.39,,20.4,,,,94.4,31.19,33.8,92.43,,52.71,83.84,2.75,0.7,1.42,91.01,1.49,5.59,12.25,5.71,60.79,0.62,,,,723.48,723.48,24.14,35.53,27.43,2.66,3.49,0.14,0.35,13.58,3.76,,45.47,,87.15,17.25,74.03,42.19,,,,,,7.61,,,,3.65,,,,,27.08,,,,293.65,27.08,,,5.05,7.77,1.48,,3.17,0.64,,,0.82,,0.74,,,,1,22183726624.0,Internet Retail,Retail Trade
SEAS,3.57,50.92,6.6,,,,,,277.45,69.2,44.3,,,49.95,1.99,0.44,0.1,51.54,0.82,147.99,474.89,17.81,3.74,,,,,10.76,8.08,27.4,4.48,3.69,1.58,2.96,9.29,,10.89,6.32,,8.85,16.59,,,64.81,92.38,3.17,,14.06,,27.7,,13.46,13.33,,1.9,,,,,17.31,,1.14,,,6.36,11.56,,1.55,,0.72,9.27,23.91,22.08,98.98,,14.48,,,59.24,,,7,3120523756.9999995,Movies/Entertainment,Consumer Services
SEB,,60.07,5.8,13.1,,,,87.8,,11.7,61.94,0.37,,62.17,3.14,0.81,0.61,3258.43,2.45,61.57,15.35,21.26,3.92,0.4,,0.04,0.28,19.65,8.04,551.41,,,,0.42,5.09,0.61,0.08,0.22,0.28,,19.1,,,3794.17,4.43,,,3.01,,,0.67,12.69,14.7,0.67,0.36,,,,,,0.68,0.6,,6.36,6.77,11.93,0.7,0.95,0.7,1.47,3.57,4.86,3.11,5.65,,,,,10.66,,,10,4468999147.000001,Agricultural Commodities/Milling,Process Industries
SEDG,,44.01,,26.1,,,23.5,,,23.5,46.74,,,45.31,1.19,1.22,0.95,21.05,5.1,332.55,76.21,164.81,,0.35,,,,,,,,,0.64,0.82,,0.53,,,,217.29,4.93,,,129.81,3.26,,,,,,0.57,,,,0.79,,,,,,,,,1.14,,,,1.16,0.59,2.45,,,,,,,,4.52,12.17,,,9,7934495563.999999,Electrical Products,Producer Manufacturing
SEE,11.05,58.77,2.3,50.6,7.7,1.3,,,2.33,6.4,71.34,3,,64.68,1.74,0.25,0.08,35.56,1.3,79.62,75.95,31.22,4.88,7.26,,0.25,2.25,13.07,9.84,15.56,10.81,8.29,1.71,1.75,7.65,0.09,11.22,11.77,2.25,11.17,16.72,4.3,,45.43,30.09,2.98,,6.64,,15.33,7.97,14.34,10.91,1.23,0.95,,,,,8.48,,0.67,,,6.19,10.39,1.24,1.03,,0.79,4.94,42.14,12.81,68.91,,11.18,,,11.77,,,10,5070240674.0,Containers/Packaging,Process Industries
SEIC,11.82,60.56,2.9,10.2,7.3,4.5,4.7,1.8,,8.3,66.59,1.89,,63.77,21.74,3.37,24.14,68.69,6.32,,3.6,35.17,0.05,0.02,,0.24,1.34,12.49,11.2,18.84,11.61,11.66,3.74,4.09,8.01,0.89,21.78,4.86,1.34,15,8.11,12.96,6.36,67.08,51.57,813.29,,25.45,,23.72,3.97,17.98,18.1,4.89,4.57,,1.06,1.39,,21.01,2,0.85,17.26,7.33,18.54,22.81,,1.26,4.97,6.32,20.54,317.97,29.91,23.59,,25.48,,3.52,19.63,,,10,8069871247.0,Investment Managers,Finance
SEM,36.9,51.44,1.6,8.5,,0.7,2.6,,8.14,8.3,52.91,1.42,23.71,52.78,1.75,0.09,0.02,35.11,1.09,,10.77,53.76,6,3.53,,0.23,1.43,15.26,11.34,32.75,13.17,10.08,1.29,1.38,6.55,0.18,4.2,6.32,1.43,19.16,11.47,,4.91,29.9,14.42,3.15,,3.91,,8.67,3.22,16.8,16.07,3.74,0.63,,1.14,0.44,,15.07,,1.23,,,8.61,17.52,,0.85,,1.09,3.46,24.49,9.46,20.42,,6.81,,3.42,19.73,,,10,3289200314.0,Hospital/Nursing Management,Health Services
SEMR,70.94,66.65,,,,,,,5.57,33.1,71.95,,14.52,71.42,12.2,2.07,17.93,14.9,2.51,,65.71,7.36,0.71,0.06,,,,190.76,107.78,59.98,,,,5.79,0.52,0.63,9.88,1.53,,41.73,,343.38,19.71,14.88,83.38,,,4.39,,3.04,9.25,149,183.95,,6.57,,,,,67.13,10.28,,23.28,15.2,49.98,,,,12.96,2.51,4.53,55.63,4.45,6.88,,4.52,,,,,,1,1238533270.9999998,Packaged Software,Technology Services
SFL,5.14,49.22,,6.7,,161.9,,,8.61,16.6,63.77,5.46,,54.23,0.59,0.21,0.09,11.48,0.34,8.98,15.59,31.26,6.41,2.58,,1,9.14,13.62,9.87,,12.17,7.21,4.41,5.01,7.34,0.27,,,9.41,12.22,14.59,20.61,5.44,14.32,35.23,1.67,,15.4,,34.13,1.53,11.48,11.31,0.78,1.81,,,,,,0.88,0.53,,,4.89,80.84,0.74,,1.53,0.34,3.36,9.15,10.51,12.13,,6.15,,9.46,10.93,,,9,1488014506.0000002,Marine Shipping,Transportation
SFM,136.52,69.42,5,14.9,,4.8,4.7,,,6.5,80.05,,53.91,72.94,5.7,0.32,0.11,108.88,1.03,26.08,14.57,1.3,2.29,1.28,,,,28.08,17.5,48.88,24.22,18.71,1.5,1.72,3.56,0.37,3.42,2.26,,29.16,15.85,14.09,9.68,42.39,37.37,46.28,,4.52,,6.21,8.59,34.13,33.07,1.93,1.52,,1.04,1.31,,45.18,4.86,2.42,,,23.06,35.25,2.44,2.34,16.06,0.44,9.72,20.79,15.76,27.9,,11.86,,0.7,55.27,,,10,4161851436.0,Food Retail,Retail Trade
SFWL,,53.91,,9.3,,9.8,20.7,,158.49,12.3,50.12,,,53.93,2.33,0.09,0.16,1.35,1.3,,48.37,76.54,2.68,0.64,,,,14.34,6.43,,,,,0.39,6.97,0.43,,,,,,,,0.0,10.04,7.18,,1.99,,2.69,1,12.36,12.36,,0.27,,,,,,0.78,,,15.11,,,,,1.11,1.3,3.51,11.25,9.23,8.27,,6.08,,4.24,,,,4,1191050016.0,Air Freight/Couriers,Transportation
SG,227.96,59.94,,,,28.4,15.7,28.3,5.47,27.5,64.76,,50.06,62.61,5.8,2.51,0.79,36.1,2.72,1.73,12.09,3.75,,0.66,,,,,,,,109.45,5.28,6.45,,0.55,,,,,,27.58,17.17,21.23,19.1,,,,,,8.76,,,,6.27,,,,,,,,,,92.31,,,,10.08,2.7,,,,,,,,,,,,,1406277497.0,Restaurants,Consumer Services
SGH,,46.38,,,,1.8,62.9,3.5,,6.3,50.11,,,48.63,1.85,1.33,0.64,19.72,2.68,84.29,72.69,62.99,9.42,1.72,,,,158.88,16.87,12.45,,6.24,0.92,1.11,0.63,0.27,8.91,10.04,,10.25,2.24,41.98,,19.19,29.35,0.42,,,,1.15,2.46,,20.31,,0.91,,,,,10.43,2.69,,,,8.59,,,0.9,8.02,2.18,,2.5,0.69,,,,,0.99,,,,4,1176595598.0,Semiconductors,Electronic Technology
SGHC,,56.87,,85.7,,,,,,11.2,53.92,2.79,,57.75,4.88,0.85,11.01,3.58,1.35,,79.09,28.39,0.22,0.05,,,2.79,31.48,10.92,17.41,,7.5,0.79,0.91,3.18,0.57,5.3,4.82,2.79,8.58,,72.29,8.59,4.11,45.92,23.01,,0.36,,6.47,3.11,358,26.32,,1.11,,,,,20.56,2.63,,,21.06,12.3,5.97,,,5.87,1.35,0.57,115.36,7.35,0.98,,2.36,,4.11,,,,3,1744790802.0,Casinos/Gaming,Consumer Services
SGML,,63.97,,90.9,,,,,,,82.31,,,71.28,2.79,0.46,0.34,12.47,1.05,44.24,112,71.98,6.23,1.72,,,,49.58,41.94,,,,3.72,7,2.02,0.31,,,,14.15,,,67.54,0.0,41.67,2.34,,4.07,,20.92,10.48,128.56,53.29,,6.28,,,,,,4.99,,,,,,,,10.48,0.96,2.42,13.99,11.99,6.05,,12,,,,,,,4124380094.5825167,Other Metals/Minerals,Non-Energy Minerals
SGRY,12.19,57.75,,89.9,,,,,29.51,,59.33,,21.14,58.85,1.14,0.39,0.06,32.39,1.83,12.4,26.61,61.32,7.25,1.76,,,,21.27,15.49,36.05,,12.9,2.18,2.54,4.7,0.26,7.06,4.96,,25.54,,28.27,10.28,30.29,24.02,2.21,,,,15.07,2.11,,34.45,344.5,1.41,,,,,19.94,,,,,14.03,,,1.52,,1.69,,23,5.36,,,5.93,,,,,,2,3948031309.999999,Hospital/Nursing Management,Health Services
SHAK,88.33,60.89,,2.2,,157,,27.9,17.45,20.7,74.15,,,65.38,3.1,1.81,0.39,105.48,2.06,2.82,10.66,4.53,6.13,1.71,,,,165.64,36.47,284.23,89.21,27.46,3.27,4.02,0.6,0.28,1.43,0.4,,102.7,,17.01,14.43,83.7,44.78,18.01,,2.27,,2.99,9.12,170.12,129.74,30.17,3.81,,,,,260.45,7.25,,,,29.12,,,59.93,9.12,2.03,1.66,3.05,1.98,6.11,,2.79,,,,,,5,2626418592.0,Restaurants,Consumer Services
SHC,0.26,60.89,,,,2.2,,,,2.5,55.81,,36.46,59.24,1.55,1.45,0.11,16.65,2.93,35.23,45.95,41.09,5.63,5.55,,,,26.44,16.35,211.12,11.98,10.5,5.81,6.21,3.78,0.14,2.94,0.69,,19.9,,7.24,6.65,18.18,55.18,1.87,,3.65,,28.24,11.17,118.89,21.07,,4.31,,,,,147.32,,,,,20.89,78.88,,,,2.59,1.31,25.74,8.95,9.58,,5.02,,,,,,2,4394674541.0,Medical Specialties,Health Technology
SHCO,,39.02,1.1,27.6,,,23.2,40.6,73.54,45,25.71,,,33.29,,0.32,0.06,5.1,0.87,37.04,92.17,18.44,72.28,,,,,,98.06,,,,2.39,2.76,,,,,,,,51.49,7.88,7.72,47.63,,,,,,,,,,0.85,,,,,,,,,,11.57,,,,,0.73,,,,,,,,,,,,,1395616263.0,Miscellaneous Commercial Services,Commercial Services
SHEL,12.26,48.34,5.8,15.1,11.5,41.4,,29.4,658.56,28.8,64.89,2.27,8.23,53.15,2.36,0.42,0.51,69.53,1.41,38.98,84.65,59.1,1.11,0.41,,0.48,3.92,6.97,3.73,7.62,6.34,3.92,0.77,0.83,14.35,0.47,10.3,14.53,3.95,8.12,30.89,11.39,,67.1,15.55,6.55,,6.11,,10.09,1.12,12.42,12.45,1.04,0.72,,,,,7.06,0.82,1.05,,,4.24,7.16,0.63,0.47,1.3,1.12,4.54,17.77,11.57,9.81,,6.12,,15.39,16.32,,,9,212300716793.6438,Integrated Oil,Energy Minerals
SHEN,,48.52,,3.9,,18.4,87.3,,,8.7,45.04,0.12,,49.36,1.6,0.39,0.14,15.5,0.89,,157.64,24.83,4.57,0.34,,0.02,0.58,,16.26,,,12.63,3.31,3.73,,0.56,,,0.58,7.49,3.39,,,22.71,61.93,,,68.81,,,0.91,3.83,,,2.69,,,,,,,0.73,,,12.84,6.58,,2.37,1.11,0.89,16.09,,,27.39,,,,,4.35,,,8,1054537735.0000002,Major Telecommunications,Communications
SHO,16.54,64.69,1.9,2.4,81.7,,,,317.4,56.9,78.12,3.36,,71.16,1.48,0.24,0.19,10.74,0.43,6.91,38.86,14.29,2.32,0.38,,1.61,3.35,13.38,8.79,16.93,42.15,12.51,3.36,3.36,7.47,0.69,19.8,8.44,3.35,37.95,3.54,,,11.24,47.69,1.97,,19.51,,10.54,1.16,13.1,47.95,,2.35,,,,13.21,11.9,1.57,0.87,,,11.9,,,0.67,1.16,0.42,5.82,255.33,8.81,8.51,,3.14,,5.25,21.48,,,9,1930961270.0,Real Estate Investment Trusts,Finance
SHOO,46.34,69.21,3.7,6.2,77.6,54.8,83,80.4,93.25,20.3,82.26,3.44,9.77,75.55,8.14,0.47,1.22,48.66,2.12,62.98,45.93,7.52,0.61,0.2,,0.31,1.73,14.52,13.52,15.74,11.71,10.87,1.46,1.63,6.89,0.59,10.23,6.22,1.73,16.28,24.92,12.94,7.54,44.04,41.4,,,8.36,,11.22,4.37,19.86,17.96,1.36,1.66,,1.36,1.22,,16.12,2.37,1.03,,12.04,14.73,19.68,0.87,1.34,7.04,1.52,13.63,141.04,24.98,21.77,,23.48,,5.52,25.88,,,9,2395002463.0,Apparel/Footwear,Consumer Non-Durables
SHOP,43.44,70.61,,12.2,,,,33.1,,34,90.79,,,78.19,29.33,5.74,4.42,79.82,7.32,,46.26,8.41,1.47,0.12,,,,133.73,126.37,76.05,84.46,77.9,9.51,12.71,0.75,0.81,16.58,1.25,,58.48,,185.33,21.79,78.83,51.07,,,16.33,,9.5,11.1,81.45,76.75,,13.46,,,,,81.41,6.32,,35.79,24.11,80.41,88.02,,8.37,11.72,7.32,11.8,505.54,7.48,14.84,,13.21,,0.16,,,,3,80019356586.0,Packaged Software,Technology Services
SHW,40.86,71.34,1.8,2.8,10.6,8.8,8.1,,15.59,10.3,75.01,1.57,4.63,73.15,4.68,0.03,0.02,381.46,0.81,71.36,74.4,45.64,2.85,3.28,,0.25,0.72,29.22,25.06,45.86,23.89,22.29,4.46,4.71,3.42,0.16,10.28,2.46,0.75,29.63,13.52,11.44,3.63,295.86,48.07,9.17,,10.92,,16.36,25.65,38.88,35.75,2.84,4.25,,1.44,2.15,,41.41,,1.56,,,29.02,46.84,3.14,3.18,,0.5,10.8,64.53,22.67,68.35,,14.7,,3.1,53.05,,,10,67277794865.00001,Industrial Specialties,Process Industries
SID,,42.14,1.3,22.5,490.9,,,,,16.3,29.51,14.2,,38.54,0.86,0.68,0.33,2.17,1.29,109.06,122.92,23.63,5.61,3.68,,6.2,13.33,8.58,5.24,20.79,6.17,4.48,1.14,1.11,11.66,0.15,5.41,16.31,13.33,9.44,40.93,,,2.76,26.65,1.27,,,,12.65,1.11,,47.17,4.97,0.36,,3.81,0.49,,6.57,3.56,0.57,,,2.15,5.62,4.52,0.26,4.34,0.89,,20.25,8.38,,,1.53,,,5.17,,,6,3357502494.34,Steel,Non-Energy Minerals
SIG,9.36,72.05,5.5,29.1,,85.9,75.9,,146.84,9.7,79.63,1.08,,76.76,3.32,0.26,0.39,98.9,1.69,176.58,54.23,0.75,1.49,0.49,,0.12,1.05,9.5,7.46,8.94,8.36,6.44,0.75,0.76,10.53,0.38,8.19,12.96,1.17,9.34,17.13,9.3,,83.79,39.49,,,8.58,,7.98,2.29,11.45,11.27,,0.67,,,,,9.81,1.54,1.1,,,7.82,12.07,,0.52,4.73,0.39,9.62,23.58,12.64,24.92,,18.61,,6.68,21,,,8,3425713020.0,Specialty Stores,Retail Trade
SIM,,57.56,0.1,15.1,,3.8,30.1,,79.5,2.3,81.29,,,67.11,5.32,2.05,5038.86,28.55,3.59,162.8,111.77,67.4,,,,,,6.36,5.74,9.97,,,,1.67,15.72,0.76,16.37,6.75,,,24.54,,,19.98,25.63,52.42,,24.9,,18.64,1.56,10.73,13.21,0.59,2.67,,,,,15.97,0.98,2.44,8.28,2.74,11.52,12.63,0.62,0.99,1.63,2.8,12.48,39.5,16.4,16.84,,17.71,,,22.03,,,8,5701271157.664316,Steel,Non-Energy Minerals
SIMO,23.9,34.44,1.1,10.8,,,,1.9,,7.4,30.77,2.13,,32.91,6.29,1.56,123.42,55.55,4.34,196.52,33.24,87.82,0.02,,,0.33,3.6,15.04,12.38,17.58,,7.87,1.72,2.01,6.65,0.76,11.3,4.68,3.6,11.84,12.87,57.51,15.56,68.46,44.35,,,10.14,,10.82,2.39,23.74,12.35,1.69,2.41,,0.66,1.45,,21.28,1.14,0.76,43.06,3.35,13.77,19.47,1.52,1.15,2.39,3.04,7.89,21.28,12.6,10.31,,13.02,,3.67,18.09,,,10,1714460984.0,Semiconductors,Electronic Technology
SIRI,,40.57,2.7,,22,27.8,18.6,,,8.3,55.8,9.73,,43.13,1.36,0.04,0.01,25.29,0.43,,97.67,23.53,3.61,,,0.3,4.21,8.92,6.87,15.06,8.5,6.39,2,2.01,11.21,,13.41,13.91,4.21,7.69,26.44,,,54.59,48.98,4.99,,14.56,,23.31,,7.66,7.3,0.68,1.1,,0.27,0.52,,8.21,,0.25,,,5.36,7.99,0.59,0.68,,0.43,12.24,98.19,26.58,,,15.13,,13.79,11.04,,,10,15331188311.0,Broadcasting,Consumer Services
SITC,21.14,48.95,,4.6,27.7,22,,5.1,,3.1,53.05,1.8,9.13,50.49,0.66,5.97,0.78,59.39,6.39,,457.7,42.82,2.09,0.65,,4.58,3.5,6.7,5,16.55,15.94,14.31,,7.14,14.93,0.58,43.02,7.01,3.5,443.24,13.28,,,47.8,69.95,1.55,,90.65,,23.95,1.44,7,130.82,100.63,6.15,,,,14.88,14.29,2.94,1.27,,,14.29,,25.94,0.74,1.49,6.39,11.44,2523.28,14.26,21.47,,3.51,,9.16,57.11,,,8,2862866116.0,Real Estate Investment Trusts,Finance
SITE,,61.43,,22.5,,13.9,11.4,7.4,5.07,15.4,66.06,,,64.66,4.99,0.11,0.07,149.59,2.47,109.59,43.93,45.16,2.8,0.64,,,,33.92,21.35,38.02,24,18.16,1.62,1.74,2.95,0.5,4.55,2.99,,36.4,21.31,8.73,4.65,166.59,34.46,7.92,,3.5,,5.12,4.28,44.39,44.39,2.07,1.54,,,,,34.03,4.11,,,83.11,28.07,33.35,2.4,2.01,8.56,1.1,5.21,14.3,9.78,10.37,,7.34,,,72.27,,,10,7186366770.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
SITM,35.43,66.12,,69.5,,,,,,,74.61,,54.32,70.91,12.44,5.63,66.95,164.18,6.89,344.12,56.82,47.42,,0.01,,,,,,,133.55,96.58,13.74,21.65,,0.79,,,,119.23,,132.34,28.35,108.52,53.48,,,,,,5.48,,482.88,,24.04,,,,,,13.7,,14.25,10.33,,,,,8.75,6.01,,,,,,,,,,,,3,2562613401.0000005,Semiconductors,Electronic Technology
SJM,,49.69,0.7,,5.5,0.4,2.9,,1,3.2,44.34,4.55,,47.99,1.29,0.01,0.01,119.25,0.55,74.42,88.93,29.56,4.76,1.11,,0.42,3.57,15.9,11.77,33.99,13.75,10.73,2.39,2.5,6.29,0.38,7.35,4.92,3.62,12.17,,4.59,3.98,145.38,38.33,4.52,,8.77,,17.67,1.63,16.87,11.73,,1.48,,,,,20.31,,0.81,,,10.65,16.85,,0.9,,0.25,3.98,45.44,8.36,10.04,,6.51,,,16.96,,,9,12953328686.999998,Food: Specialty/Candy,Consumer Non-Durables
SJW,,47.96,,6.2,5.9,3.7,8.3,6.6,3.85,2.5,39.98,3.61,4.37,45.28,0.76,0.07,0.01,58.56,0.49,,46.82,34.3,6.29,1.39,,0.57,2.7,21.61,13,,20.02,12.18,4.97,5.23,4.63,0.29,,,2.73,19.79,6.2,5.2,4.06,73.45,57.61,2.33,,12.48,,23.16,1.5,21.53,21.37,2.2,2.68,,1.71,,,,1.77,0.83,,,9.7,,1.8,344.47,3.31,0.49,2.11,5.66,4.43,7.12,,3.42,,,21.85,,,10,2060850852.0,Water Utilities,Utilities
SKM,11.75,61.43,0.6,,2.4,20.7,32.8,13.6,,22.4,54.08,6.34,7.23,59.33,2.34,0.25,0.17,24.14,0.97,40.59,25.73,41.89,1.85,0.89,,0.64,5.99,11.3,3.87,9.72,10.83,3.81,1.14,1.23,8.85,0.4,12.03,17.32,5.99,7.4,11.25,6.37,1.8,22.63,90.34,4.65,,6.53,,10.57,1.05,10.93,10.64,13.3,0.7,,,,,5.76,0.9,1.02,,,2.52,6.58,,0.49,1.72,0.94,3.88,15.25,8.4,10.04,,5.8,,9.91,,,,10,8157746391.723585,Wireless Telecommunications,Communications
SKT,31.35,70.22,,12.6,10.8,16.8,45.1,6.6,21.79,1.2,75.73,2.02,2.39,72.57,1.31,0.09,0.01,32.07,0.09,,,,5.48,2.79,,1.16,3.33,32.19,17.86,21.56,,15.45,15.21,10.14,3.11,0.24,47.18,6.69,3.43,35.91,8.25,,4.59,21.03,69.49,2.63,,19.85,,28.38,6.34,35.63,35.63,,7.01,,,,15.63,14.87,3.43,1.51,,,14.87,,,1.41,7.42,0.09,4.36,202.35,7.28,18.59,,6.45,,2.52,30.54,,,9,2476995395.0,Real Estate Investment Trusts,Finance
