Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
HRL,,40.31,,5.9,5.8,,,0.6,,7.9,37.3,5.4,,38.57,4.06,0.43,0.2,30.41,2.29,60.94,26.27,23.24,2.14,0.36,,0.71,3.73,17.54,14.17,21,14.81,12.56,1.55,1.58,5.7,0.6,7.54,5.41,3.73,17.97,5.23,5.45,1.32,40.03,16.82,12.93,,6.52,,8.61,2.12,21.42,19.25,32.08,1.41,,,,,18.49,3.45,0.66,,,14.19,20.33,,1.19,13.89,1.03,5.77,32.8,9.46,10,,6.97,,3.62,15.68,,,10,20897439716.000004,Food: Meat/Fish/Dairy,Consumer Non-Durables
HRMY,41.41,45.87,0.1,68.9,,296.2,120.5,,53.84,15.9,39.36,,18.82,44.61,5.31,2.55,2.25,33.0,3.24,14.48,36.42,41.3,0.84,0.31,,,,8.8,7.82,7.73,4.93,4.6,2.08,2.5,11.36,0.64,32.31,11.7,,10.13,,28.33,19.74,55.3,78.65,9.69,,17.98,,25.71,3.15,15.64,13.81,,2.83,,,,,8.84,1.56,,23.74,9.85,8.8,41.25,,,3.94,3.2,14.52,38438.2,27.76,23.59,,29.92,,0.25,,,,3,2251205466.0,Pharmaceuticals: Major,Health Technology
HSAI,,44.94,,46.7,,,,7.6,,62.3,41.22,,,42.91,1.12,1.98,4.29,4.21,3.16,188.29,88.58,104.31,,0.17,,,,,,,,104.11,1.51,1.02,,0.67,,,,221.58,,,33.45,0.0,39.11,,,,,,1.05,,,,2.03,,,,,,,,4.58,1.57,64.35,,,,1.08,2.68,,,,,,,,,,,,,1276686820.0,Aerospace & Defense,Electronic Technology
HSIC,3.06,40.27,3.2,6.4,,9.5,6.7,,2.83,9.9,33.77,,,37.22,2.88,0.04,0.04,66.54,1.42,74.66,40.51,48.47,3.67,0.85,,,,21.51,13.88,26.87,11.13,9.8,0.84,0.91,4.65,0.33,3.37,5.07,,12.8,9.99,15.32,4.05,81.24,31.59,4.79,,2.51,,4.79,2.38,27.27,22.05,3.24,0.7,,,,,20.28,,0.74,,,14.01,21.19,,0.88,,0.82,3.06,18.62,6.78,8.76,,5.57,,,16.35,,,10,9716800172.0,Medical Distributors,Distribution Services
HST,5.42,56.74,0.1,1.7,48.1,,,,,48.1,65.08,4.64,,59.97,1.78,0.43,0.1,17.46,0.73,,37.69,,3.29,0.84,,0.94,4.64,18.27,10.28,19.08,17.52,10.08,3.03,3.16,5.47,0.51,16.58,7.58,4.64,17.98,,5.46,4.38,20.86,53.24,3.67,,12.92,,13.5,1.82,16.95,20.47,,2.21,,,,8.41,13.32,1.29,0.87,,,8.4,12.03,,1.21,1.82,0.73,5.77,9.18,8.69,10.68,,5.98,,2.95,20.07,,,8,11812640921.0,Real Estate Investment Trusts,Finance
HSY,,54.21,0.6,23.2,12.2,13,12.5,7.9,18.74,11.8,72.82,4.74,,61.25,4.63,0.15,0.11,178.94,0.85,78.76,46.02,34.24,2.1,1.34,,0.61,2.97,18.88,15.74,25.61,17.64,14.67,3.67,3.86,5.3,0.33,15.07,4.57,3.08,21.39,12.98,,2.14,210.68,44.35,14.07,,16.17,,22.12,8.61,20.62,20.57,2.17,3.69,,1.25,1.32,,24.44,,1,,,17.13,24.81,2.29,2.36,,0.54,14.48,50.47,25.63,43.49,,19.78,,3.2,26.47,,,10,43420855847.0,Food: Specialty/Candy,Consumer Non-Durables
HTZ,,69.45,,204.5,,17.3,,10.8,30.49,,90.92,,,78.57,0.36,0.27,0.03,4.11,1.06,,38.81,49.89,5.13,9.95,,,,,5.29,,,,1.99,2.15,,0.08,,,,12.88,,,1.2,21.18,8.08,,,,,,0.64,,,,0.14,,,,,,,,,,0.5,,,,,1.06,,,,,,,,,,,,5,5017470295.0,Finance/Rental/Leasing,Finance
HUBB,55.82,54.98,0.4,12,7.3,23.3,29,8.5,30.68,13.8,49.36,1.59,14.83,53.2,6.12,0.32,0.21,440.09,1.66,81.61,55.79,55.81,1.69,0.65,,0.3,1.1,25,20.99,35.62,17.69,17.38,4.36,4.61,4,0.46,12.94,3.09,1.18,24.84,18.47,7.57,5.34,322.52,33.86,15.22,,13.33,,18.78,7.35,31.71,27.25,2.57,4.2,,1.79,2.17,,32.55,,2.18,,,26.29,31.02,1.69,2.39,,1.05,11.27,75.38,19.3,25.37,,15.69,,,48.58,,,10,16939356661.000002,Electrical Products,Producer Manufacturing
HUBG,17.1,69.54,2.5,15.1,,23.1,32.3,70.6,12.19,8,75.45,0.74,1.12,73.03,4.17,0.3,0.36,49.88,1.3,,34.2,54.96,1.54,0.32,,0.22,0.74,23.16,10.03,15.85,17.38,9.33,0.79,0.86,4.32,0.57,5.45,7.05,1.01,20.73,22.62,,2.77,37.4,11.16,9.05,,2.74,,3.43,1.88,28.34,28.92,1.41,0.79,,1.35,0.46,,14.28,2.53,1.61,,,10.5,19.5,1.67,0.94,4.99,1.3,3.76,13.14,6.57,6.65,,5.14,,3.08,19.72,,,10,2578734311.0,Air Freight/Couriers,Transportation
HUBS,23.02,86.13,,16.5,,,,95.7,,30.2,95.45,,,90.99,12.73,1.3,2.56,696.3,1.64,,8.21,38.55,8.25,0.43,,,,8198.07,380.56,89.45,139.67,100.87,11.67,13.95,0.01,0.49,15.6,1.09,,76.27,,,17.25,615.79,84.66,,,,,,20.43,,591.09,,14.38,,,,,92.52,25.94,1.26,269.88,56.52,71.1,1429.1,,9.28,25.61,1.64,,1.23,0.21,,,189.13,,0.07,,,,,25594841231.0,Packaged Software,Technology Services
HWM,99.28,69.25,1.8,6.1,104.1,23.2,28.3,,8.99,10,75.28,0.18,26.92,71.74,6.34,0.31,0.14,113.22,2.24,130.51,68.21,36.95,1.97,0.75,,0.09,0.22,34.37,28.96,49.91,27.36,23.52,6.18,6.88,2.91,0.43,13.78,2.18,0.28,35.39,14.2,25.98,10.02,56.73,30.4,7.89,,14.81,,21.06,10.36,43.21,45.65,9.71,6.49,,,,,47.17,,,,,37.08,48.79,3.41,7.63,,0.98,10.31,39.65,16.75,25.92,,14.83,,1.98,333,,,7,19241869930.0,Aerospace & Defense,Electronic Technology
HXL,,50,,4.2,43.3,19.4,93.5,,,5.4,50.94,1.02,,50.34,4.5,0.33,0.12,60.03,2.76,90.03,32.31,49.69,2.9,0.51,,0.3,1.02,37.03,20.42,27.79,17.57,13.21,2.63,3.01,2.7,0.56,10.82,4.2,1.02,23.93,0.39,20.17,8.58,79.19,24.08,7.32,,5.73,,11.92,3.06,45.82,30.94,,2.67,,,,,24.73,2.23,0.93,,,17.59,40.82,,1.66,3.62,1.51,3.79,7.54,5.97,6.63,,7.62,,6.1,24.21,,,10,5769007968.999999,Aerospace & Defense,Electronic Technology
IAC,10.18,37.11,1.1,,,31.9,,,4.43,18.4,27.82,,,33.94,1.26,1.91,0.84,46.98,2.68,,33.07,45.64,4.85,0.34,,,,382.96,10.54,30.08,33.36,10.17,1.19,1.08,0.26,0.59,3.59,3.59,,1309.81,,,,46.9,70.69,,,,,,0.67,,,,0.98,,,,,27.89,,,,,19.29,,,,1.73,2.68,,2.52,0.12,,,,,1.3,,,,6,4537791340.0,Internet Software/Services,Technology Services
IART,,58.09,2.5,4.2,,,,,,6,44.29,,,54.79,1.25,0.3,0.14,23.27,1.2,208.82,48.16,59.53,10.6,1.31,,,,65.64,18.7,95.31,13.38,12.27,2.07,2.24,1.52,0.37,2.43,2.12,,9.23,9.84,44.14,5.21,48.71,54.92,0.44,,,,1.84,1.18,,9.38,1.16,1.16,,0.32,1.76,,47.79,,0.37,,,13.13,51.17,,0.7,,0.73,,5.31,1.53,,,0.47,,,20.78,,,9,3226033929.0,Medical Specialties,Health Technology
IAS,,39.4,,25.5,,4.8,,49.5,14.56,17.8,19.66,,13.83,32.19,6.06,1.15,0.58,10.77,3.76,,29.54,55.31,1.22,0.13,,,,44.37,17.96,26.68,,,2.89,3.6,2.25,0.83,13.49,3.87,,31.66,,112.1,14.11,16.02,78.5,4.84,,0.57,,8.8,1.83,1076.5,384.46,,4.05,,,,,31.23,21.11,,,51.26,19.76,,,,26.26,3.76,0.25,58.14,3.68,0.31,,0.39,,4.59,,,,2,1956560484.0,Packaged Software,Technology Services
IBKR,90,77.94,,15.9,,46.9,32.2,,65.19,34.8,81.09,0.39,24.22,79.68,0.45,0.03,108.94,177.9,1.12,,37853.12,2053.2,,0.01,,0.11,0.39,2.1,2.07,1.72,4.44,4.31,3.15,1.77,47.62,0.03,102.44,47.56,0.56,25.73,52.17,7.71,,123.88,88.84,1.84,,7.76,,83.91,4.67,27.75,27.24,1.51,2.13,,0.87,0.07,,2.08,2.38,1.19,,,2.07,2.96,1.09,0.25,4.67,1.12,0.52,99.92,26.43,18.59,,27.82,,37.71,57.2,,,10,38859295883.0,Investment Banks/Brokers,Finance
IBM,56.41,40.81,,2.2,0.6,10.6,3.5,,,2.9,40.15,3.42,40.57,38.93,3.3,0.47,0.23,208.99,1.06,17.11,48.22,34.7,4.75,2.46,,0.65,3.22,30.4,19.09,20.31,19.83,14.59,3.68,3.86,3.29,0.18,19,6.15,3.23,19.69,2.67,4.6,3.56,148.38,56.54,5.57,,10.22,,15.08,7.9,30.42,20.33,,3.06,,,,,16.35,,1.69,,,14.31,20.3,,1.5,,1.01,4.77,90.88,7.72,27.26,,7.75,,2.43,20.33,,,10,132997803878.00002,Information Technology Services,Technology Services
IBP,79.22,35.71,1.4,29.9,,27.8,38.1,25.7,25.8,20.8,26.14,0.66,7.77,31.58,5.58,1.08,0.42,207.98,2.99,32.32,29.83,54.31,1.88,1.35,,0.13,0.66,16.73,12.47,23.42,21.71,12.77,2.1,2.2,5.98,0.35,9.39,4.67,0.67,17.76,23.17,16.83,8.11,151.8,33.95,10.86,,8.74,,13.27,8.17,23.11,19.57,0.65,2,,0.63,0.69,,21.44,10.57,1.37,,,16.5,19.86,0.78,1.86,128.38,2.5,12.72,60.31,23.17,37.65,,19.39,,0.37,49.28,,,10,3623768065.0,Engineering & Construction,Industrial Services
ICE,48.83,38.78,,8.9,11.9,7.6,8.4,6.7,10.46,5.7,34.3,1.98,22.32,35.75,0.87,0.01,0.04,156.47,1,,72.96,48.33,3.77,0.79,,0.3,1.14,26.33,19.29,32.11,23.4,17.52,11.27,9.67,3.8,0.2,30.12,3.82,1.16,23.22,9.79,10.34,,121.32,56.22,4.55,,21.31,,37.84,3.3,37.17,26.66,3.33,7.91,,1.36,1.26,,26.21,,1.11,,,22.14,29.83,4.08,1.57,,1,1.79,195.65,8.2,9.25,,2.5,,,35.24,,,10,66099421495.99998,Investment Banks/Brokers,Finance
ICFI,22.42,46.35,0.1,7.2,,17.6,15.9,,16.67,9.5,35.24,0.33,14.69,42.5,3.69,0.02,0.01,154.99,1.21,,35.05,38.08,2.75,0.63,,0.08,0.33,22.12,16.72,23,,14.93,1.71,1.87,4.52,0.48,8.14,5.6,0.33,19.04,16.7,10.6,5.87,131.96,36.64,5.09,,5.38,,8.31,2.98,27.24,21.32,2.09,1.46,,1.25,1.25,,18.09,,1.36,,,16.07,20.66,1.7,1.3,,1.21,5.33,83.47,10.41,11.6,,7.75,,5.95,39.24,,,10,2347695284.0,Miscellaneous Commercial Services,Commercial Services
ICL,,55.14,,13.4,59.1,37.7,89.9,65.6,46.66,14,55.06,14.88,,55.68,2.35,0.18,0.16,4.41,1.62,131.75,66.86,73.26,1.85,0.42,,0.53,4.4,10,5.71,11.05,,,,1.07,10,0.51,9.72,12.17,4.4,10.58,31.92,,,4.95,32.26,8.32,,6.08,,12.18,0.98,13.36,11.31,1,0.77,,,,,8.35,0.76,0.77,,,4.04,6.7,0.5,0.52,1.16,0.94,3.74,9.84,8.32,7.48,,6.82,,9.79,7.35,,,9,7285168352.073617,Chemicals: Agricultural,Process Industries
ICLR,11.09,21.37,,47.3,,28.6,8.7,7.6,4.8,23.2,13.4,,,18.28,2.34,0.25,0.19,200.02,1.34,,6.51,74.42,2.25,0.37,,,,18.81,12.4,16.04,14.37,11.52,2.32,2.37,5.32,0.57,14.79,7.44,,13.27,24.94,24.9,3.7,268.36,29.58,4.74,,9,,13.77,1.69,22.3,14.26,0.79,1.96,,0.61,0.5,,13.52,,0.67,,,11.99,15.6,0.64,0.95,,1.34,4.39,208.32,7.38,7.96,,6.44,,4.92,31.2,,,10,21441486365.0,Miscellaneous Commercial Services,Commercial Services
ICUI,106.08,47.99,,7.2,,7.1,,,,16.8,40.13,,71.31,45.2,2.13,0.59,0.18,171.96,2.41,169.83,36.33,24.79,7.18,0.82,,,,768.72,24.14,35.98,86.85,21.22,2.36,2.45,0.13,0.48,6.81,3.74,,25.19,7.62,,3.26,176.13,32.47,0.37,,,,1.7,2.06,,47.01,3.85,1.78,,4.07,2.3,,26.55,,0.5,,,16.41,52.48,8.04,1.66,,1.08,,0.6,0.19,,,0.74,,0.46,70.19,,,8,3089391357.0,Medical Specialties,Health Technology
IDA,4.69,78.66,,4.2,5.6,4.4,1.5,,1.06,9.2,82.69,3.85,5.04,81.78,1.39,0.71,0.14,116.74,1.7,44.02,57.01,25.51,4.77,0.96,,0.75,2.89,20.67,13.66,,18.64,12.45,4.78,4.86,4.84,0.36,,,2.97,20.02,2.3,13.53,4.78,111.81,17.74,2.39,,15.35,,17.22,1.9,21.66,26.33,7.52,3.28,,2.28,,,,1.49,0.98,,,10.81,877.74,,3.28,1.9,1.34,3.29,7.3,5.39,9.29,,3.74,,,21.3,,,10,4988593387.0,Electric Utilities,Utilities
IDCC,66.18,75.69,6,,11.4,37.1,74.3,15.6,26.38,19.2,71.87,0.87,46.6,75.99,5.54,1.14,1.66,181.06,1.62,,20.39,77.79,1.16,0.68,,0.17,0.9,12.38,10.3,620.76,,15.72,8.26,6.03,8.08,0.42,0.97,0.15,1,37.46,22.74,,,132.1,76.56,7.2,,36.69,,41.92,6.33,19.34,19.34,0.8,7.15,,,,,3621.2,3.13,1.38,,30.28,102.26,114.97,0.77,2.11,11.41,1.62,15.09,781.02,34.28,41.23,,21.32,,4.44,37.33,,,10,2170663125.0,Telecommunications Equipment,Electronic Technology
IDXX,5.23,40.34,1,34.2,,16.7,14.8,13.9,32.66,11.8,48.59,,,43.11,16.74,0.31,0.31,423.65,1.42,93.5,27.49,46.75,0.8,0.62,,,,31.88,28.67,45.29,29.84,26.51,8.54,9.34,3.14,0.48,20.61,2.28,,35.41,18.03,10.72,7.17,529.93,60.72,33.72,,22.53,,28.92,21.48,40.85,38.65,2.16,9.23,,1.24,1.54,,44.67,7.37,0.94,,,38.6,47.94,2.36,3.76,31.62,1.03,26.3,92,49.13,57.37,,35.51,,2.31,63.52,,,10,37412861190.00001,Medical Specialties,Health Technology
IDYA,2.25,48.95,,12.5,,,,,,,49.3,,,50.9,26.43,22.63,48.95,29.47,22.93,,,125.77,,0.02,,,,,,,,,70.38,442.14,,0.95,,,,,,,,1.4,,,,,,,2.16,,,,497.96,,,,,,,,2.96,2.91,,,,7.52,2.16,22.93,,,,,,,,,,,,,1679002878.0,Pharmaceuticals: Major,Health Technology
IE,,48.08,,90.4,,,,,,,24.94,,,39.65,2.63,1.62,0.8,10.06,2.5,1012.09,3565.37,347.99,,0.34,,,,,,,,,1191.94,377.42,,0.67,,,,,,34.31,10.84,0.0,43.86,,,,,,4.84,,,,373.15,,,,,,,,,,,,,,4.84,2.5,,,,,,,,,,,,,1390862687.0,Other Metals/Minerals,Non-Energy Minerals
IEP,,41.44,,,,,,,88.73,,40.45,28.49,,40.14,1.53,0.94,0.36,12.56,3.73,41.7,32.13,17.28,22.94,2.44,,181.82,31.84,,27.87,3.77,,,,0.77,,0.15,4,32.83,15.92,15.74,,,,26.33,13.95,0.05,,,,0.25,2.39,,570.91,,0.54,,,,,2.5,9.1,0.46,,,2.17,6.33,,0.73,3.27,3.36,,,,,,0.22,,35.7,,,,2,8582602859.0,Oil Refining/Marketing,Energy Minerals
IESC,245.72,64.93,0.9,17.8,,46.7,22.1,25,18.96,27.3,52.94,,37.87,62.09,9.86,0.09,1.16,264.9,1.66,18.14,24.01,62.96,0.12,0.07,,,,19.05,16.91,32.89,,,,1.93,5.25,0.49,5.86,3.05,,,21.26,,,78.25,23.6,211.21,,7.03,,10.07,9.37,31.2,31.38,0.88,1.98,,1,1.07,,33.56,4.19,4.29,,26.52,27.26,33.41,1.26,4.09,12.57,1.44,18.7,86.6,45.31,39.44,,30.13,,1.04,89.8,,,9,1369392807.9999998,Engineering & Construction,Industrial Services
IEX,7.69,67.24,0.1,11.8,8,17.5,16.6,6.8,8.24,11.9,70.13,1.71,,69.02,5.13,1.12,0.3,229.39,2.97,90.62,37.92,49.4,2.53,0.55,,0.35,1.16,28.4,22.78,30.32,23.69,19.18,5.33,5.94,3.52,0.55,19.57,3.6,1.18,26.92,14.51,4.09,5.22,219.48,44.29,17.27,,15.35,,21.3,4.55,35.51,29.91,3.05,5.49,,1.82,2.13,,27.84,,1.13,,,24.97,28.72,2.62,1.87,,2.11,8.09,71.77,12.01,13.61,,10.51,,1.18,35.95,,,10,16196900413.999998,Industrial Machinery,Producer Manufacturing
IFF,42.74,29.48,,,2.1,,,,0.63,0.3,28.85,2.58,8.81,27.99,1.17,0.18,0.06,89.37,2.62,123.57,62.24,58.07,,0.66,,1.23,2.26,,,34.81,20.51,14.31,2.86,2.82,,0.49,8.1,4.05,1.78,19.37,,50.42,,92.82,35.07,2.43,,,,6.92,1.55,,54.83,,2.02,,,,,24.76,,0.69,,,16.95,,,1.34,,1.89,,,,,,2.92,,6.95,49.65,,,8,17625193448.0,Food: Specialty/Candy,Consumer Non-Durables
IGT,,50.22,0.7,23.8,58.7,62.9,,1.9,,11.7,47.13,4.03,,50.42,0.89,0.19,0.08,19.9,0.84,52.28,119.88,59.44,3.81,3.82,,0.54,4.03,9.82,6.32,12.42,8.82,5.53,2.28,2.21,10.18,0.15,17.79,19.09,4.03,20.95,31.56,,,18.01,48.61,3.35,,4.87,,24.65,2.67,19.51,13.43,2.63,0.98,,,,,5.32,,1.02,,,3.51,9.29,0.85,0.67,,0.71,2.03,75.38,11.69,14.26,,6.24,,6.27,,,,5,6588585020.0,Casinos/Gaming,Consumer Services
IHG,49.38,73.58,3.4,,,260,146.6,147.4,154.3,30,81.46,1.29,13.12,77.21,3.51,0.4,0.24,121.05,0.85,0.48,49.56,57.74,2.91,,,0.39,1.29,20.1,17.72,32.87,17.13,16.18,5.7,4.6,4.98,,13.92,3.49,1.29,22.61,22.31,8.18,,66.13,29.34,6.07,,13.51,,21.23,,31.21,30.9,1.48,4.15,,,,,29.87,,1.12,,,26.52,17.24,1.28,9.31,,0.85,14.11,252.48,41.79,,,17.13,,2.18,45.85,,,9,12959089667.5198,Hotels/Resorts/Cruise lines,Consumer Services
IHS,,27.98,,,,,,,,14,13.22,,,21.76,,0.63,0.11,2.6,1.25,14.26,101.85,60.16,,,,,,,,21.66,10.18,3.68,2.62,2.5,,,11.54,24.39,,11.61,,,,6.58,42.1,0.95,,,,23.3,,,,,0.51,,,,,4.2,,,,,1.53,,,,,1.2,,,,,,9.33,,,,,,,1626408097.0,Engineering & Construction,Industrial Services
IIPR,65.89,22.61,,3,17.3,19.8,20.8,16.9,17.17,22.4,13.52,39.79,19.92,18.09,4.18,1.05,0.5,103.47,1.21,,287.22,,1.2,0.15,,1.27,7.19,17.14,12.43,11.6,,12.43,9.78,9.91,5.83,0.81,85.78,9.04,7.35,17.95,27.38,,2.72,108.49,90.98,10.92,,52.51,,55.88,1.52,18.15,17.86,0.42,9.44,,,,12.68,11.1,1.11,,,,11.1,,0.76,0.73,1.53,1.21,6.83,14293.16,7.94,8.37,,7.58,,6.86,,,,6,2442562835.0,Real Estate Investment Trusts,Finance
ILMN,57.31,50.55,,4,,,,,,9.2,34.37,,32.69,45.27,3.46,0.96,0.35,142.24,2.43,134.7,49.62,56.52,,1.26,,,,,,45.64,25.37,20.76,5.49,5.68,,0.35,12.44,2.42,,32.08,,73.24,1.83,175.3,63.94,2.6,,,,5.44,10.58,,82.22,,5.15,,,,,41.46,10.78,0.43,,,32.48,,,3.53,31.75,1.85,,,,,,3.66,,1.71,,,,8,23135544480.0,Biotechnology,Health Technology
IMAX,23.19,66.71,3.3,,,,,,,43.2,57.34,,20.12,66.64,2.02,0.44,0.38,24.56,1.97,85.99,58.8,219.84,2.72,0.96,,,,37.09,14.28,76.92,17.64,8.95,3.43,4.19,2.7,0.34,5.45,1.46,,19.26,,14.72,5.71,20.54,53.69,4.32,,6.74,,10.31,4.47,55.82,28.89,,3.84,,,,,69.61,2.93,1.01,,,20.92,272.88,,3.94,6.69,1.81,2.8,12.86,6.61,8.47,,5.58,,1.64,614,,,7,1023580340.0,Electronics/Appliances,Consumer Durables
IMCR,,56.74,,46.2,,31.1,34.7,73.6,,58.1,60.44,,,59.14,1.42,3.39,1.87,32.62,3.78,530.84,2431.26,67.64,,1.27,,,,,,64.88,,,3.4,4.35,,0.35,6.71,1.22,,,,,15.08,85.12,99.12,,,,,,4.32,,,,5.57,,,,,87.83,,,8.39,5.45,78.04,,,,4.32,3.76,,,,,,,,,,,,,2583613859.0,Biotechnology,Health Technology
IMKTA,,69.96,2.1,23.8,,4.3,7.2,,3.72,10.9,88.67,0.72,,79.2,4.57,1.1,0.62,72.65,2.99,39.96,16.03,6.69,1.64,0.37,,0.06,0.91,6.83,4.56,16.1,,,,0.27,14.64,0.61,1.7,7.19,0.91,,21.38,,,90.06,23.51,9.29,,2.74,,3.6,0.89,8.65,9.09,0.55,0.24,,0.29,0.45,,13.9,0.6,1.07,,,4.94,8.31,0.85,0.46,0.89,1.49,6.45,12.74,10.78,10.73,,8.37,,2.23,8.94,,,10,1416127943.0,Food Retail,Retail Trade
IMO,37.3,46.8,10,12.4,30.1,125.5,,,1403.55,44.2,46.92,5.99,13.24,45.68,4.2,0.23,0.35,74.62,1.44,24.37,56.55,39.5,0.51,0.18,,0.26,2.31,8.43,6.48,15.63,10.25,7.46,0.97,1.11,11.86,0.56,7.27,6.76,2.33,13.48,25.76,,5.32,68.29,14.59,113.55,,10,,12.67,2.31,11.06,11.44,0.34,1.15,,,,,15.68,1.1,1.03,,,10.27,12.84,0.47,0.78,2.32,1.08,11.52,20.27,18.13,21.12,,13.99,,2.42,24.71,,,9,34511741578.01074,Integrated Oil,Energy Minerals
IMVT,,44.44,,2,,,,,,,34.77,,,41.22,,7.1,,,7.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.17,,,,,,,,,,,,10.13,9.32,,,,,9.17,7.61,,,,,,,,0.02,,,,,2849948864.9999995,Biotechnology,Health Technology
INCY,19.92,72.84,,24.8,,,,,63.5,10.2,63.58,,14.71,72.02,6,1.18,48.61,77.73,1.87,88.32,184.15,65.26,0.1,0.01,,,,49.77,37.73,819.1,10.42,9.73,2.88,3.38,2.01,0.63,0.41,0.11,,12.66,,61.92,11.48,89.32,92.8,2.28,,0.8,,0.15,4.73,555.21,81.82,,4.12,,,,,465.43,4.34,0.48,,15.48,137.8,,,2.06,5.18,1.82,0.54,35.76,5.91,0.75,,0.03,,12.95,93.65,,,7,14016684980.0,Pharmaceuticals: Major,Health Technology
INDI,,62.15,,,,12.3,,,,90.3,63.63,,,64,0.87,0.96,0.5,4.46,2.39,110.7,59.09,87.33,,0.43,,,,,,,,,3.09,4.19,,0.58,,,,,,,31.04,13.03,40.87,,,,,,1.76,,,,3.21,,,,,,,,,,,,,,,1.87,,,,,,,,,,,,,1105730371.0,Semiconductors,Electronic Technology
INDV,,57.24,2.4,164.5,,,60.8,,10.47,24.9,58.3,,,59.83,2.27,0.33,1.12,10.15,0.83,225.84,70.05,78.21,4.07,,,,,52.33,18.75,,,,,1.06,1.91,,,,,9.44,6.29,9.58,2.02,18.11,78.12,,,,,,,,5.7,,1.2,,,,,,,0.54,,,,,,59.71,,0.65,,22.5,4.18,,,,,9.81,15.86,,,8,3048455870.425649,Pharmaceuticals: Major,Health Technology
INFA,7.39,47.36,,20.7,,,,17,,4.6,49.77,,,47,1.97,1.46,0.66,25.26,2.17,,17.15,72.52,6.49,0.78,,,,60.2,29.18,23.35,13.68,6.69,4.7,5.07,1.66,0.47,21.73,4.67,,20.45,,14.39,7.02,22.06,79.89,0.91,,3.89,,8.38,3.2,120.29,24.06,,4.65,,,,,21.4,,,,,21.17,82.78,,,,2.17,1.27,69.08,3.34,2.86,,,,,,,,,7042756013.000001,Packaged Software,Technology Services
INFY,38.06,52.37,0.8,5.7,19.4,12.6,12.6,4.3,27.41,17,73.9,6.05,37.82,58.7,11.51,0.72,4.61,21.82,2.19,,12.33,70.61,0.17,0.07,,0.71,2.68,19.96,19.96,31.46,20.96,19.66,4.6,4.74,5.01,0.64,15.3,3.17,2.28,28.79,12.08,9.09,7.44,21.37,30.17,302.5,,17.15,,20.79,8.49,27.97,27.97,2.01,4.81,,2.03,1.88,,32.04,3.55,1.15,,20.2,29.33,30.08,2.78,2.64,9.96,2.19,19.71,161.41,39.17,31.93,,23.42,,2.37,34.63,,,10,75486007221.84811,Information Technology Services,Technology Services
INGR,30.24,68.66,0.9,7.4,5.5,13.9,15.5,15.2,33.92,11.2,67.07,2.52,13.76,69.12,4.4,0.7,0.48,149.19,2.67,85.13,41.58,56.23,1.5,0.46,,0.31,2.11,10.61,8.76,9.27,10.2,8.35,1.42,1.42,9.43,0.53,15.32,11.9,2.15,13.43,15.85,6.61,,99.07,23.07,17.18,,9.05,,12.74,2.43,14.56,14.96,3.84,1.3,,,,,8.62,1.54,1.3,,,7.06,9.14,1.29,1.37,3.59,1.69,9.17,26.71,16.82,18.43,,12,,8.63,19.76,,,10,6538643372.000001,Food: Specialty/Candy,Consumer Non-Durables
