Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
RHI,,57.99,5.78,2.4,12.3,12.2,12.1,14,3.9,33.21,10.2,53.13,4.75,,55.74,5.88,,0.44,2.39,74.64,1.72,,15.56,55.09,0.69,0.16,,1.14,2.77,29.85,21.12,22.99,16.52,14.31,1.21,1.24,3.35,0.49,5.38,4.11,2.84,25.42,7.38,,,67.74,38.99,,,,4.84,,4.14,5.23,27.24,40.99,6.21,1.31,,2.81,1.31,,24.37,1.1,3.37,1.06,,10.31,20.89,18.62,,1.23,6.24,1.72,9.59,31.68,14.21,18.62,,9.69,,5.89,17.77,,,10,8041879291.000001,Personnel Services,Commercial Services
RHP,9.78,60.31,5.02,,36.7,59.4,,,,89.69,57.3,70.49,3.75,3.02,63.19,1.54,,0.99,0.15,115.71,1.36,3.21,80.94,18.48,4.64,6.35,,0.77,3.75,18.7,12.97,50.16,,11.98,3.98,4.21,5.35,0.11,8.39,2.81,3.93,22.92,,,5.51,111.91,31.38,2.14,,,14.84,,21.43,12.56,20.55,20.25,,3.13,,,,12.46,36.54,1.03,3.79,1.04,,,12.07,20.51,,3.46,15.98,1.36,6.72,13.06,11.28,64.26,,14.82,,0.11,55.63,,,8,5140728660.0,Real Estate Investment Trusts,Finance
RIG,,50.81,,,,,,,,22.72,,53.98,,,51.63,0.08,,0.3,0.06,4.47,1.64,210.06,146.49,62.36,19.66,0.68,,,,,29.17,,17.12,7.58,2.66,3.12,,0.52,,,,29.22,149.12,,11.96,5.31,77.57,0.65,,,,,5.22,0.38,,,,1.16,,,,,,0.84,,1.27,,,11.33,,,0.49,0.38,1.34,,,,,,0.84,,5.9,,,,2,6502910082.0,Contract Drilling,Industrial Services
RILY,,42.18,,,,50.4,,,,,21.3,41.75,647.61,,40.71,0.37,,0.66,0.08,5.05,3.49,67.14,32.11,28.48,17158.23,9.99,,,39.57,,16824.67,22.31,,,,1.44,,0.05,6.45,65.57,,,3.07,,,65.06,61.45,0.68,,,,,8.02,0.67,,,,0.09,,,,,1.45,0.08,,0.08,,,1.36,,,0.41,,3.13,,,,,,1.64,,75.85,2.22,,,7,1398353234.0,Investment Banks/Brokers,Finance
RIO,,43.5,4.37,,7.1,3.8,3.2,2,,,8.7,52.61,12.84,,44.64,2.93,,0.82,0.69,62.35,1.7,110.61,56.19,22.24,0.64,0.26,,0.67,6.97,6.37,4.75,14.84,5.8,4.45,2.06,1.95,15.7,0.54,13.18,7.08,6.97,9.13,15.59,,,63.64,59.96,9.52,,,19.84,,28.62,1.83,9.47,9.55,1.62,1.86,,0.44,0.53,,14.19,0.98,0.92,0.88,,,6.68,7.85,1.6,0.6,2,1.16,10.62,25.05,18.56,19.94,,13.31,,6.02,9.91,,,9,110453113491.712,Other Metals/Minerals,Non-Energy Minerals
RIOT,,54,23.23,,32.3,,45.2,,,,77.3,40.22,,,50.02,13.5,,4.32,17.55,12.31,5.68,,19.44,18.8,,0.01,,,,,,,,19.01,5.54,10.84,,0.94,,,,228.04,,,43.81,8.22,24.21,,,,3.97,,,1.45,61.55,,,9.68,,,,,,1.5,,0.67,10.7,7.33,,,,,1.52,5.68,0.53,,,0.56,,,,,,,,,1995743894.0,Information Technology Services,Technology Services
RIVN,,45.03,,,,,,,,,,40.66,,,44.4,,,3.49,1.08,10.24,5.09,147.74,50.55,20.1,,1.06,,,,,,,,,1.9,2.14,,0.41,,,,,,27.05,19.04,34.68,,,,,,,,1.79,,,,2.23,,,,,,0.3,,,,7.16,,,,,1.79,3.7,,,,,,,,,,,,,22930169974.0,Motor Vehicles,Consumer Durables
RKLB,161.97,83.53,63.16,,,,,,,,86.7,87.03,,157.14,85.06,7.56,,1.64,0.94,23.26,2.58,143.6,40.48,32.46,,1.12,,,,,,,,,20.42,30.87,,0.36,,,,,,35.65,53.61,9.23,26.06,,,,,,,27.69,,,,28.41,,,,,,2.52,,,,,,,,,40.1,2.16,,,,,,,,,,,,,2474632287.9999995,Aerospace & Defense,Electronic Technology
RL,62.38,53.01,17.84,4.7,2.9,,73.7,126.8,54.1,,18.5,48.95,1.5,21.31,50.58,4.96,,0.81,0.63,212.15,1.72,177.41,72.62,23.84,2.4,1.09,,0.28,1.5,15.54,12.43,14.68,15.03,11.98,2.03,2.05,6.44,0.36,13.99,7.16,1.56,18.04,,13.79,4.02,140.6,67.52,19.09,,,10.15,,12.6,5.39,20.22,19.13,1.23,2.03,,,,,14.7,1.51,2.76,1.5,,,12.57,16.27,,1.92,8.94,1.18,10.12,40.41,17.56,28.02,,18.16,,6.85,38.71,,,8,7433686129.0,Apparel/Footwear,Consumer Non-Durables
RLAY,,23.62,,,,,,19.3,,1111.85,,7.2,,,16.08,2.47,,17.88,16.86,4.75,18.42,,,5.27,,0.06,,,,0.03,0.03,0.03,,,3.96,,3333.33,0.9,,,,,,,,54.19,,,,,,,,0.94,,,,62.81,,,,,,0.09,,,1.06,1.02,,,,,0.95,18.42,,,,,,,,,,,,,1144392945.9999998,Biotechnology,Health Technology
RLJ,,61.98,,2,,108,,,,,43.3,66.93,0.64,,64.41,0.49,,1.65,0.17,9.91,1.93,,55.54,8.5,6.53,1.02,,1.87,4.51,21.95,10.67,12.6,31.67,11.3,2.78,2.81,4.56,0.47,22.32,20.19,6.04,60.44,0.74,,2.65,12.54,28.27,1.45,,,5.19,,10.89,0.78,33.79,40.66,,1.11,,,,6.81,4.97,0.79,1.2,0.52,,,4.97,,,0.39,0.79,1.93,1.44,130.66,3.71,3.02,,3.28,,6.81,39.94,,,8,1587394346.0,Real Estate Investment Trusts,Finance
RLX,,58.61,,,118.7,,,,,,,62.99,0.55,,61.96,17.81,,11.28,337.85,1.8,12.42,23.37,59.2,17.73,,,,0.11,0.55,,,19.41,1.63,1.56,0.44,5.74,,0.96,30.7,3.27,0.55,15.64,,57,51.55,1.18,29.18,,,,29.82,,,1.08,25.71,20.45,,8.09,,,,,26.85,1.53,1.02,,2.34,2.09,26.85,50.56,,,1.09,12.31,3.94,,,4.11,,,,0.74,,,,4,1969604355.0,Industrial Conglomerates,Producer Manufacturing
RMBS,,62.91,,1.2,5.6,,122.5,,4.2,219.77,24.1,64.24,,,62.76,17.61,,5.84,14.33,55.96,8.26,156.27,75.24,57.16,0.12,0.03,,,,26.75,22.08,26.83,28.51,23.12,7.38,10.44,3.74,0.83,38.91,3.38,,22.91,,,19.08,55.07,80.16,109.27,,,34.03,,30.41,5.74,34.76,40.35,,11.84,,,,,30.42,1.02,3.82,1.93,27.03,14.92,26.95,31.82,,1.81,8.13,7.6,14.31,129.47,17.61,17.43,,17.74,,2.02,174.88,,,5,6062253484.0,Semiconductors,Electronic Technology
RNG,17.07,48.28,3.59,,,,35.1,48.8,,153.76,20.2,34.15,,,42.89,0.76,,0.28,0.13,36.91,1.12,0.91,20.34,44.01,7.99,,,,,,22.84,11.83,15.27,6.87,1.75,1.92,,,16.22,12.12,,8.68,,14.31,7.78,39.73,70.41,,,,,,,,,9.71,,1.37,,,,,8.48,0.93,,0.24,,,6.98,,,,,1.12,,,,,,,,13.35,,,,,2832962360.9999995,Packaged Software,Technology Services
ROAD,93.38,69.29,35.25,,11.7,,35.5,51,,9.97,25.4,73.57,,42.38,70.45,5.21,,0.2,0.14,99.98,1.54,23.07,35.71,61.09,3.06,0.96,,,,53.26,33.45,48.46,,16.9,2.34,3.33,1.88,0.37,4.92,1.61,,52.58,16.78,46.73,22.72,48.65,14.16,5.6,,,3.78,,5.85,8.89,71.74,75.96,4.17,2.78,,,,,58.88,2.05,,,,,24.31,37.95,,,15.87,1.26,5.08,15.28,10.64,12.82,,7.18,,0.21,,,,9,1879711236.0,Engineering & Construction,Industrial Services
ROCK,,50.19,,2.2,9.6,,14,13.3,42.2,,12.6,44.43,,,48.28,5.39,,0.75,7.39,71.03,2.09,50.12,51.06,55.87,0.18,0.03,,,,13.26,11.17,13.14,,,1.33,1.44,7.54,0.7,10.92,6.77,,14.96,20.71,13.46,3.26,61.76,26.71,,,,8.28,,11.01,2.15,19.73,18.59,1.32,1.62,,,,,14.96,1.15,2.19,1.27,,9.76,13.18,17.81,1.22,0.86,5.79,1.64,8.3,63.2,13.71,11.71,,11.45,,1.53,35.34,,,9,2127526306.0000005,Metal Fabrication,Producer Manufacturing
ROG,,51.1,,0.1,7.4,,,6,,,4.2,56.62,,,52.23,6.98,,1.2,5.67,105.94,4.25,99.99,32.08,71.32,0.22,0.02,,,,26.85,15.82,17.96,0.09,0.08,0.03,2.18,3.72,0.85,12.12,5.16,,29.94,8.78,,,129.34,33.57,19.04,,,5.91,,6.1,1.51,39.53,37.17,16.9,2.36,,,,,19.34,0.82,2,0.88,,6.99,11.93,30.79,7.36,1.15,2.41,2.99,3.3,11.08,4.9,3.96,,2.99,,7.08,24.69,,,10,2619277743.0000005,Chemicals: Specialty,Process Industries
ROIC,28.02,72.95,2.96,,,44.2,2,,9.6,11.35,3.2,81.62,2.77,26.17,77.23,0.87,,0.3,0.04,17.37,0.62,,,65.09,6.25,1.19,,2.06,3.45,26.18,14.99,25.55,,,,10.99,3.82,0.43,43.02,6.53,3.45,60.53,6.78,,1.71,15.2,72.45,1.46,,,17.38,,34.43,1.72,38.77,59.69,,6.9,,,,16.98,16.07,1.14,2.17,0.89,,,16.07,,,1,1.78,0.62,1.93,1576.37,4.92,4.56,,3.86,,5.21,41.36,,,10,1751452764.0,Real Estate Investment Trusts,Finance
ROIV,30.33,54.1,0.43,,41.3,,,,,,62.4,65.15,,3.9,57.12,11.91,,9.68,102.2,12.53,10.43,496.59,1101.32,132.69,0.01,0.01,,,,0.7,0.7,,,,26.27,26.02,142.86,0.83,,,,,,,47.15,17.18,90.22,,,,3827.42,,,1.68,2.09,,,76.26,,,,,,0.69,,,2,1.82,,,,,1.68,10.43,82.08,7120.15,84.05,101.93,,,,10.26,,,,1,8712969267.0,Pharmaceuticals: Major,Health Technology
ROK,,52.39,2.19,0.9,14.5,5.3,,1,,,6.5,43.71,2.21,,50.35,4.83,,0.13,0.12,290.86,1.08,99.52,67.56,86.03,2.6,1.17,,0.51,1.72,27.94,22.3,54.82,25.24,21.68,4.28,4.24,3.58,0.31,7.73,1.95,1.78,31.04,10.02,10.71,4.74,279.88,38.64,7.67,,,11.53,,14.35,9.4,35.13,29.92,3.89,4.01,,2.35,4.5,,51.87,1.04,,1.15,,,38.43,46.53,4.27,2.4,,0.72,8.44,61.27,16.22,27.16,,10.66,,3.79,32.28,,,10,32758099687.0,Electronic Equipment/Instruments,Electronic Technology
ROKU,,42.85,24.24,,16,,,,32.1,,19.7,34.44,,31.22,40.07,4.11,,1.71,3.47,69.2,2.57,19.54,56.86,68.43,20.22,0.25,,,,,278.85,56.81,,,1.82,2.17,,0.57,3.82,1.48,,,,,14.19,80.38,44.43,,,,,,,4.08,,,,2.61,,,,,67,0.86,,,35.31,7.48,64.35,,,3.55,4.97,2.41,,,,,,,,0.35,,,,1,10791384900.0,Electronics/Appliances,Consumer Durables
ROL,23.76,51.85,,0.5,7.6,31,16.5,18.6,6.4,20.99,12.6,46.25,2.67,7.42,51.51,11.87,,0.15,0.11,50.63,0.78,8.36,11.45,21.73,1.09,0.64,,0.62,1.22,37.41,32.13,46.08,32.21,28.06,6.79,7.49,2.67,0.47,16.24,2.19,1.31,45.01,19.16,11.87,8.67,48.83,52.64,20.89,,,14.18,,19.5,18.61,52.74,52.2,3.41,7.39,,2.58,2.17,,45.53,1.04,,1.11,,,42.86,49.07,3,3.43,,0.72,17.42,140,31.56,39.26,,17.52,,0.07,77.89,,,10,18249151391.0,Other Consumer Services,Consumer Services
ROP,4.47,50.42,1.12,,17.8,,18.6,37.9,8.6,10.76,14.8,49.92,0.71,0.85,49.76,3.8,,0.08,0.03,560.14,0.48,22.2,25.91,42.03,2.9,0.45,,0.13,0.54,32.29,23.38,31,30.19,21.36,8.76,9.97,3.1,0.59,32.16,3.63,0.6,27.97,6.86,9.24,9.86,584.98,69.68,8.11,,,21.78,,28.56,3.24,40.98,31.33,7.46,8.89,,2.35,2.22,,27.74,0.96,,1.26,,,26.33,21.98,,1.89,,0.44,5,1782.51,7.87,8.3,,5.04,,,35.7,,,10,52908330748.0,Packaged Software,Technology Services
ROST,11.28,51.38,,2,16.3,67.5,77.4,185.1,,139.31,19.6,63.85,1.73,10.83,55.55,5.63,,0.96,0.8,146.09,1.56,57.83,51.43,2.86,1.81,1.14,,0.23,0.98,18.78,16.02,30.02,17.55,15.1,2.15,2.3,5.32,0.35,7.94,3.48,1.01,21.87,21.19,9.56,5.26,135.28,27.83,36.26,,,9.82,,12.06,9.46,23.01,23.01,2.4,2.29,,2.04,1.66,,30.05,1.08,3.15,1.08,,,20.73,27.04,1.29,2.31,9.46,1.05,14.44,42.12,28.33,43.19,,23.99,,3.16,33.82,,,10,40016166708.0,Apparel/Footwear Retail,Retail Trade
RPAY,5.09,47.53,,,7.9,,,29.4,75.3,1.77,3.5,41.95,,,45.36,0.35,,2.03,0.33,8.05,2.7,,123.66,45.42,5.36,0.67,,,,,10.91,11.48,30.61,8.54,3.07,3.33,,0.48,28.97,12.97,,8.15,,,6.8,9.54,77.37,,,,,,,0.93,,,,2.43,,,,,8.7,0.85,,,,,5.1,28.88,,0.88,,2.7,,,,,,,,,,,,3,1411517172.0,Miscellaneous Commercial Services,Commercial Services
RPD,,61.33,4.32,,,,13.1,,,7.84,16.7,71.35,,1.02,64.24,0.89,,0.77,0.43,42.86,1.17,,16.45,62.46,9.19,,,,,49.19,29.33,20.97,31.33,27.59,3.65,3.91,2.03,,18.67,5.8,,18.33,,16.37,6.63,46.53,70.65,4.1,,,5.65,,5.35,,67.37,16.91,,3.6,,,,,18.76,0.92,,,,,17.08,48.28,,7.38,,1.17,3.14,73.55,6.99,,,2.83,,,,,,,2798970224.0,Information Technology Services,Technology Services
RPM,28.28,61.54,14.23,0.2,13.3,6.3,6.3,9.7,14.4,30.34,6.5,61.59,1.82,16.2,61.62,5.09,,0.18,0.1,137.87,2.26,89.95,55.67,64.95,2.17,0.89,,0.36,1.39,21.4,18,24.64,19.17,16.36,2.66,2.7,4.67,0.4,10.95,4.5,1.5,24.92,13.28,10.73,2.97,102.12,41.45,8.26,,,8.43,,12.53,6.7,28.9,27.28,2.11,2.43,,,,,22.1,1.35,5.09,1.54,,,17.52,21.62,2.55,2.35,21.41,1.48,9.35,30.3,17.42,25.31,,13.18,,5.01,40.31,,,10,12233288766.0,Industrial Specialties,Process Industries
RPRX,0.7,45.06,,,5.6,38.7,,30.7,,,,64.61,3.19,0.15,50,1.63,,1.51,0.23,26.43,1.54,,,,3.96,1.11,,0.42,3.19,9.15,9.15,6.25,8.4,8.4,6.59,7.75,10.93,0.38,123.53,23.84,3.19,5.97,,31.81,10.64,33.39,,7.46,,,50.53,,68.13,1.72,10.36,13.49,,6.89,,,,,5.57,0.79,1.01,,,,5.57,,,,1.72,1.54,6.81,,11.68,17.61,,10.12,,3.22,,,,7,16929269379.999998,Pharmaceuticals: Major,Health Technology
RRC,,72.21,,0.7,33,,,,,123.58,13,84.67,0.89,,77.39,1.77,,0.23,0.15,35.72,0.54,,25.54,32.77,1.75,0.47,,0.37,0.89,14.71,9.69,31.88,9.66,7.63,3.57,4.35,6.8,0.53,13.64,3.69,0.89,11.99,,34.69,6.93,18.97,24.71,3.02,,,20.67,,15.48,2.23,17.77,41.15,,3.72,,,,,26.98,1.88,2.02,2.01,,,9.04,22.17,,1.35,2.23,0.54,6.7,10.92,10.9,12.83,,4.39,,1.3,,,,5,7730506869.0,Oil & Gas Production,Energy Minerals
RRR,13.48,41.85,,6.2,,115.4,16.6,,,101.78,,37.49,1.97,5.34,39.85,1.49,,0.45,0.03,50.85,1.02,7.82,11.62,12.64,4.59,19.64,,0.35,1.97,10.98,8.41,63.13,,,3.31,3.31,9.11,0.04,5.25,3.3,1.97,22.06,22.49,,5.23,50.15,62.13,2.65,,,8.59,,30.81,17.3,18.83,17.96,2.53,2.31,,,,,36.06,1.01,,,,,7.84,55.05,0.72,8.75,,0.96,4.13,20.85,15.78,107.47,,13.92,,,31.78,,,8,4641629594.0,Hotels/Resorts/Cruise lines,Consumer Services
RRX,47.62,53.56,6.03,,15.2,5.3,10.6,23.2,,170.9,9.8,57.81,1.03,7.18,54.1,1.78,,0.38,0.08,177.37,2.45,121.08,52.49,52.16,4.78,0.9,,0.15,0.8,24.21,13.85,34.64,,,2.79,2.73,4.13,0.45,7.88,4.14,0.8,16.84,13.6,8.97,,159.39,36.3,1.6,,,3.41,,10.68,1.81,55.95,19.58,3.38,1.91,,1.37,2.1,,24.24,1.11,,1.75,,,19.75,27.22,2.15,1.28,,1.35,1.41,26.48,5.07,3.34,,3.66,,,37.18,,,9,10035562622.0,Industrial Machinery,Producer Manufacturing
RS,7.24,60.8,2.86,3.4,18.8,17,40.5,55.4,9.9,45.26,22.9,66,2.74,,62.15,6.69,,0.25,0.21,319.27,3.31,80.53,16.42,41.8,0.88,0.21,,0.23,1.35,12.41,10.55,17.44,,13.62,1.31,1.31,8.06,0.71,7.49,6.09,1.38,18.38,25.77,,,225.03,30.2,9.58,,,7.42,,9.44,2.35,17.53,17.43,0.74,1.29,,0.56,0.59,,17.26,1.42,1.8,1.89,,13.69,12.25,15.5,0.74,0.81,4.17,1.58,9.94,26.08,15.5,13.59,,11.34,,8.74,21.56,,,10,15285147372.0,Steel,Non-Energy Minerals
RSG,27.44,64.01,,,3.9,7.5,17.8,16.4,16.2,8.48,14.2,72.27,1.44,9.18,67.26,3.12,,0.02,0.01,216.79,0.64,3.9,49.47,41.66,2.75,1.14,,0.35,1.01,27.34,17.12,41.82,23.58,15.34,4.69,5.04,3.66,0.35,12.06,2.81,1.07,31.85,15.33,10.28,6.09,181.93,41.22,5.85,,,12.46,,19.79,6.05,34.69,34.52,3.49,4.29,,1.91,1.77,,35.82,1.19,,1.57,,,17.92,29.64,2.67,2.22,,0.62,6.29,25.37,10.74,18.27,,8.38,,0.4,51.37,,,10,47493179179.0,Environmental Services,Industrial Services
RSI,140.75,73.43,20.77,,,,49.1,,,,23.7,86.38,,27.99,78.45,6.09,,1.39,40.58,13.32,1.71,,18.31,5.17,0.14,0.08,,,,113.49,24.96,16.94,,,0.96,1.14,0.88,0.19,5.95,4.36,,37.06,,,18.62,3.59,33.75,,,,,,1,15.86,,148,,1.31,,,,,25.48,3.71,,,,,15.14,116,,,,1.71,,86.16,4.58,,,,,,,,,1,1145564978.0000002,Casinos/Gaming,Consumer Services
RTO,,49.28,,,38.8,,13.7,14.7,,5.17,12.2,38.63,2.24,,46.98,1.99,,0.59,0.33,25.98,1.04,82.53,143.57,60.45,4.01,1.14,,0.38,2.24,19.09,11.34,26.43,12.41,10.86,2.38,2.48,5.24,0.37,9.2,4.84,2.24,46.39,24.62,,2.51,49.1,83.26,3.79,,,7.25,,13.81,2.43,26.4,17.59,0.61,1.88,,,,,20.41,0.53,,0.72,,,14.3,17.65,0.7,1.34,,0.96,3.53,73.97,8.14,9.63,,5.82,,5.1,26.78,,,9,18784835608.5574,Miscellaneous Commercial Services,Commercial Services
RUM,15.16,56.87,,,,,,,,,149.1,65.44,,,58.84,17.53,,3.27,63.52,6.49,3.94,,71.85,33.22,,0.01,,,,,,,,,16.01,19.75,,0.77,,,,,,29.29,24.89,0.0,,,,,,,,11,,,,14.5,,,,,,,,,22.38,17.08,,,,,14.42,3.94,,,,,,,,,,,,,2620422355.0,Internet Software/Services,Technology Services
RUSHA,34.17,54.26,0.27,1.9,16.1,31.8,29.9,47.8,,18.79,19,40.92,6.5,16.56,49.3,3.78,,0.11,0.1,60.0,1.4,108.9,10.01,12.64,2.73,0.93,,0.18,1.17,13.31,8.96,,13.17,11.39,0.72,0.81,7.51,0.45,,,1.2,14.43,24.15,,,46.18,19.78,6.65,,,3.93,,6.07,2.28,15.92,15.95,0.9,0.62,,0.51,,,,1.3,1.43,1.71,,,15.6,73.99,0.76,1.37,2.87,0.28,6.87,14.25,17.34,15.7,,9.08,,,23.9,,,10,3317397170.0000005,Specialty Stores,Retail Trade
RUSHB,4.2,58.86,0.24,1.9,16.1,31.8,29.9,47.8,,18.79,19,55.99,6.94,9.44,57.56,3.78,,0.11,0.1,55.59,1.4,108.9,10.01,12.64,2.73,0.93,,0.18,1.25,13.31,8.96,,13.17,11.39,0.72,0.81,7.51,0.45,,,1.28,13.37,24.15,,,41.92,19.78,6.65,,,3.93,,6.07,2.3,14.75,14.78,0.84,0.64,,0.47,,,,1.33,1.44,1.73,,,15.77,74.76,0.77,1.38,2.9,0.28,6.87,14.25,17.34,15.7,,9.08,,,24.17,,,10,3317397170.0000005,Specialty Stores,Retail Trade
RVMD,119.82,58.48,8.95,,15.9,,,,,,,51.44,,18.51,55.54,28,,13.98,17.87,56.75,14.24,,,667.85,,0.06,,,,,,,,,443.12,10901.24,,0.89,,,,,,,,0.21,,,,,,,,6.08,,,,11407.99,,,,,,270.24,,,7.04,6.89,,,,,6.37,14.24,,,,,,,,,,,,,3467236017.0,Pharmaceuticals: Other,Health Technology
RVNC,,34.25,,,,,8.4,15.3,5.7,,118.8,31.42,,81.16,32.48,,,2.3,0.38,3.73,4.12,277.96,38.73,47.54,,,,,,,,,,,2.13,2.73,,,,,,,,55.79,23.46,29.67,69.79,,,,,,,,,,,1.43,,,,,,0.13,,,,,,,,,,3.05,,,,,,,,,,,,,1477649988.0,Pharmaceuticals: Major,Health Technology
RVTY,32.74,33.65,,,24.2,,,,,,,27.15,0.25,5.42,29.53,2.77,,1.79,0.37,112.03,3.56,125.44,55.82,82.24,4.25,0.42,,0.06,0.25,44.46,20.03,27.65,22.44,16.9,5.35,5.73,2.25,0.62,20.74,4.14,0.25,21.71,5.36,7.46,4.28,107.33,55.44,3.1,,,9.34,,11.18,1.73,54.2,23.68,2.13,5.1,,,,,24.48,1.04,,1.33,,,21.24,22.19,,1.16,,2.97,1.91,26.99,2.91,3.24,,2.79,,5.8,25.69,,,10,14081847250.000002,Medical Specialties,Health Technology
RXO,43.17,48.25,1.51,,,,,,,363.04,4.1,52.13,,43.1,48.07,2.44,,0.06,0.08,28.36,1.33,,49.48,77.69,,0.43,,,,,,,32.42,20.47,0.78,1.33,,0.49,,,,53.23,,60.75,26.04,0.0,16.4,1.3,,,,,1.01,2.76,,257.82,,0.89,,,,,,,29.54,,,,225.7,,,,76.65,1.33,,,,,,2.63,,0.25,,,,5,2137268344.0,Packaged Software,Technology Services
RXRX,,37.09,,,,,,,,,91.6,22.05,,,31.52,3.52,,3.93,4.72,5.7,4.35,,33.38,,,0.17,,,,,,,,,,29.39,,0.72,,,,,,2.97,39.69,11.38,34.48,,,,,,,3.1,,,,23.38,,,,,,0.5,,,7.22,6,,,,,3.73,4.35,,,,,,,,,,,,,1814424919.0,Biotechnology,Health Technology
RXST,76.27,37.93,,,,,,9.8,12,,49.7,37.5,,,36.22,30.96,,10.47,20.98,44.83,12.67,173.4,40.93,61.55,,0.04,,,,,,,,,8.33,12.39,,0.89,,,,126.41,,45.17,37.97,45.05,68.44,,,,,,,6.51,,,,13.16,,,,,,1,,,8.84,7.12,,,,,6.51,11.71,,,,,,,,,,,,2,1063250647.0000002,Electronic Components,Electronic Technology
RYAAY,,40.05,11.77,,17.5,,,,,74.3,99.8,22.67,1.81,,34.21,3.06,,0.55,1.21,42.98,0.81,0.19,28.93,2.24,0.93,0.35,,0.11,1.81,11.31,7,19.18,11.54,6.67,1.39,1.53,8.84,0.47,7.24,4.6,1.81,14.2,,8.39,5.94,101.74,19.23,19.99,,,11.28,,12.24,2.58,5.88,5.87,,0.97,,,,,43.73,0.42,0.8,0.38,,,7.48,5.74,,0.75,2.63,0.81,9.18,16.59,16.42,19.37,,11.84,,12.35,14.18,,,8,20158486701.66225,Airlines,Transportation
RYI,,59.7,11.75,3.7,94.1,,97.8,,1.1,18.51,16.4,56.99,2.93,,58.3,3.01,,0.06,0.04,25.38,2.22,71.75,46.04,40.19,6.01,1.07,,1.09,2.93,22.46,11.1,16.25,,,,0.35,4.45,0.33,2.15,12.53,2.94,19.62,36.13,,,26.85,18.93,1.74,,,0.46,,1.57,0.97,40.29,36.78,2.1,0.18,,,,,8.17,0.95,1.48,1.47,,,4.12,8.2,2.47,0.35,1.34,1.06,0.84,4.33,3.78,2.45,,2.83,,,8.4,,,7,1012069177.0,Steel,Non-Energy Minerals
RYN,1.48,42.98,8.53,,5.4,1.8,13.7,,17.6,,3.7,50.46,3.98,5.59,43.6,2.32,,0.53,0.05,31.05,1.99,15.27,14.4,11.92,3.82,0.78,,2.6,3.71,27.22,15.99,32.76,42.44,18.54,7.6,5.81,3.67,0.51,17.73,3.85,3.71,58.06,6.69,23.61,,31.14,28.45,4.48,,,15.83,,20.6,2.59,29.29,70.89,21.48,4.65,,6.15,0.99,20.03,26.28,1,2.86,0.93,,,17.78,50.04,12.03,2.47,2.59,1.85,4.43,160.37,6.18,8.73,,5.97,,7.55,32.34,,,10,4486606961.0,Real Estate Investment Trusts,Finance
RYTM,46.53,55.82,11.18,,,,1.1,,5.2,,,47.84,,29.84,53.41,0.84,,3.06,74.04,59.94,3.49,289.28,146.42,52.55,,0.36,,,,,,,,,18.68,29.62,,0.03,,,,,,33.05,58.48,77.65,88.61,,,,,,,322.57,,,,31.72,,,,,,0.77,,,,,,,,,747.22,3.34,,,,,,,,,,,,,1420262167.0000002,Biotechnology,Health Technology
S,48.03,60.33,5.42,,,,,20,4.5,,69.6,65.35,,16.67,61.69,6.48,,1.2,35.19,28.54,1.74,,19.05,76.83,,0.01,,,,,,,,,8.02,11.38,,0.7,,,,142.7,,,27.25,31.72,73.35,,,,,,,5.52,,,,11.6,,,,,,0.9,,,,29.42,584.35,,,,10.19,1.74,,,,,,,,0.05,,,,,4967555873.999999,Packaged Software,Technology Services
