Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
CHRW,37.78,56.37,4.6,,6.1,,,18.3,,7.3,68.69,2.85,33.18,59.12,7.12,,0.06,0.07,109.76,1.49,,30.16,52.19,2.78,1.17,,0.65,2.24,24.77,21.32,68.82,18.88,16.62,0.78,0.83,4.04,0.29,1.2,1.64,2.26,23.04,3.94,16.23,2.67,80.94,6.96,5.26,,,1.96,,3.34,7.9,37.98,28.96,41.37,0.75,,2.32,5.37,,62.02,10.13,1.02,,,45.79,170.43,,1.71,79.54,1.49,6.4,45.94,18.9,23.46,,12.21,,3.62,21.48,,,10,10541695981.0,Air Freight/Couriers,Transportation
CHT,4.79,47.95,,0.4,3.6,3.1,5.4,135.4,,2.2,50.75,3.92,,49.13,5.82,,0.67,1.04,37.5,1.47,36.93,30.53,38.15,0.51,0.12,,0.99,3.92,20.34,10.99,20.58,,,,4.2,4.92,0.73,20.55,5,3.92,24.25,6.81,1.97,2.11,39.2,36.74,142.12,,,16.21,,21.33,2.52,25.41,25.03,8.34,4.2,,,,,20.39,1.87,1.03,,,12.69,20.23,,1.44,3.08,1.25,6.99,15.64,10.33,9.68,,8.86,,3.86,21.31,,,10,28516275590.520023,Major Telecommunications,Communications
CHTR,,70.92,9.2,,,17,21.9,,65.89,16.1,73.86,,18.33,73.58,0.75,,0.05,0.01,393.82,0.34,,10.83,19.91,4.57,6.83,,,,12.26,7.2,38.61,10.87,6.83,2.77,2.76,8.16,0.09,7.17,7.03,,11.01,25.52,10.63,0.31,424.09,47.91,2.47,,,8.52,,23.74,3.97,12.33,12.09,0.71,1.06,,0.39,0.47,,14.7,,0.49,,,3.88,13.15,0.7,0.63,,0.34,3.16,51.15,9.1,38.3,,6.83,,5.22,18.39,,,8,67045101736.0,Cable/Satellite TV,Consumer Services
CHWY,45.79,75.19,,,,,97.2,441.5,12.51,13.7,93.83,,88.47,84.13,5.82,,0.34,1.34,33.79,0.85,33.82,51.08,5.49,2.12,1.06,,,,100.41,55.34,47.62,62.09,22.86,1.11,1.19,1,0.16,2.29,1.88,,56.59,,,5.96,38.75,28.98,14.34,,,3.22,,0.59,28.88,40.71,37.96,,1.35,,,,,57.08,7.24,,,,38.4,66.5,,7.91,31.58,0.46,11.89,13.67,12.91,76,,16.76,,,,,,2,8671154784.0,Internet Retail,Retail Trade
CHX,9.79,61.51,1.6,2.6,,,,3.7,,13.7,77.43,1.16,,67.87,3.92,,0.53,0.55,31.97,1.94,79.78,70.59,47.84,0.95,0.39,,0.21,1.16,12.81,8.61,14.76,11.08,8.03,1.56,1.73,7.81,0.54,11.42,6.87,1.19,15,,10.88,4.77,30.98,31.62,8.3,,,8.59,,12.98,3.36,19.86,18.27,,1.68,,,,,14.86,2.44,,,,11.23,13.92,,1.48,7.49,1.2,9.51,40.69,19.54,18.15,,15.08,,3.99,,,,7,7322676117.000001,Chemicals: Specialty,Process Industries
CIEN,55.16,70.82,2.1,6.6,,,3.1,,,9,86.02,,39.45,76.16,2.93,,1.26,0.69,70.38,4.06,166.52,53.78,83.64,4.26,0.55,,,,45.63,29.04,38.28,21.43,17.77,2.54,2.71,2.19,0.52,7.08,2.8,,25.83,,,,51.78,43.43,2.37,,,3.44,,5.67,3.52,74.87,39.92,6.77,2.56,,,,,36.38,2.82,1.54,,11.91,28.7,199.95,,2.42,4.47,2.99,2.46,14.36,5.06,4.77,,5.5,,2.06,37.04,,,8,7216185865.0,Telecommunications Equipment,Electronic Technology
CIG,,50.01,,12.2,45,13.9,21.8,,53.52,13.5,53.95,77.86,2.63,52.14,1.92,,0.27,0.31,1.95,0.96,,46.41,49.43,1.22,0.45,,0.54,6.14,4.18,3.62,7.45,6.97,5.67,1.14,0.94,23.92,0.47,16.18,21.72,6.14,13.82,28.67,,3,1.27,27.95,4.71,,,15.8,,18.06,1.56,4.71,5.15,0.4,1.11,,,,,7,1.13,1.2,,,6.1,6.48,0.47,0.65,3.82,0.96,10.65,244.74,19.55,23.9,,12.14,,3.82,10.83,,,10,6860799580.125,Electric Utilities,Utilities
CIG.C,,49.31,,12.2,45,13.9,21.8,,53.52,13.5,49.26,62.01,8.47,49.62,1.92,,0.27,0.31,2.47,0.96,,46.41,49.43,1.22,0.45,,0.54,4.89,5.07,4.39,7.45,6.97,5.67,1.14,1.15,19.72,0.47,16.18,17.13,4.89,8.71,28.67,,3,2.25,27.95,4.71,,,15.8,,18.06,1.56,5.97,6.52,0.51,1.11,,,,,7.03,1.14,1.21,,,6.13,6.5,0.48,0.65,3.86,0.96,10.65,244.74,19.55,23.9,,12.14,,3.82,10.75,,,10,6860799580.125,Electric Utilities,Utilities
CIGI,56.44,49.77,,8.8,46.4,16.4,10.3,,4.97,12.3,45.1,0.79,31.09,47.5,2.23,,0.11,0.07,148.57,1.17,5.37,81.88,53.07,3.91,1.92,,0.07,0.2,24.57,16.27,51.8,,,1.89,2.2,4.07,0.2,4.35,2.58,0.2,20.97,16.67,15.51,10.7,110.9,39.93,4.24,,,3.38,,7.9,6.28,47.32,32.7,11.68,1.67,,,,,38.96,,1.59,,,28.69,32.07,,2.97,,1.17,2.76,65.25,9.6,14.75,,5.44,,,215.33,,,9,5247762028.111482,Real Estate Development,Finance
CIVI,,51.97,,9.5,,61.2,27.3,22.7,7.98,56.5,55.95,11.6,,55.35,1,,0.04,0.02,52.27,0.42,,109.34,52.02,1.57,0.74,,0.65,11.6,5.97,2.75,20.27,6.1,2.78,1.84,1.95,16.75,0.44,10.47,10.46,9.53,5.31,31.46,3.23,13.29,94.55,46.38,4.59,,,17.37,,33.62,0.78,5.11,5.64,0.18,1.07,,,,,14.47,0.41,,,,2,2.74,0.2,0.49,0.78,0.42,6.2,11.92,12.17,13.69,,10.65,,,,,,6,7804637629.000001,Integrated Oil,Energy Minerals
CL,32.71,33.1,1.1,,3,0.2,1.8,,16.18,7,38.64,2.49,5.26,33.9,7.04,,0.22,0.15,92.0,1.04,89.15,73.28,30.91,1.84,19.39,,0.55,2.17,20.77,18.01,24.36,17.88,15.59,3.98,4.1,4.81,0.03,16.91,4.52,2.19,23.82,3.96,8.88,3.66,90.94,60.33,18.55,,,14.27,,21.77,173.58,26.36,25.91,,3.78,,,,,22.3,,0.98,,,19.07,24.2,,2.61,,0.68,17.44,89.03,35.02,1033.5,,29.62,,4.5,29.87,,,10,60489017613.0,Household/Personal Care,Consumer Non-Durables
CLB,,63.07,,44.1,,,166.1,,,,71.02,,13.59,66.78,3.55,,0.23,0.11,21.47,2.48,59.76,28.89,78.43,2.63,0.78,,0.06,0.19,19.79,15.74,26.59,16.63,13.74,2.02,2.23,5.05,0.42,8.41,4.36,0.19,21.91,,10.96,3.89,22.01,17.56,4,,,5.01,,10.22,4.02,39.11,30.41,,1.95,,,,,23.26,3.07,0.61,,,18.55,24.26,,1.8,6.95,1.79,4.42,21.72,11.72,11.17,,6.22,,2.87,14.81,,,9,1159074539.0,Oil & Gas Production,Energy Minerals
CLDX,16.26,36.83,,13.3,,,,,2958.1,,43.75,,,39.24,25.91,,23.56,244.9,27.34,24.27,,,58.08,,,,,,,,,,,182.59,97.77,,0.96,,,,,,,,44.2,,,,,,,,2.31,,,,162.73,,,,,,,1.74,2.52,2.45,,,,,2.39,24.27,,,,,,,,,,,,,1320939486.0,Medical/Nursing Services,Health Services
CLF,,46.05,,54.6,,57.5,,,,45,41.29,,,44.27,1.85,,0.01,0.01,11.83,1.85,82.28,38.59,33.58,5.07,0.55,,,,,13.32,17.28,9.14,8.74,0.55,0.5,,0.41,2.87,9.83,,30.04,32.3,,,16.6,2.56,,,,,,,0.81,,,,0.29,,,,,10.31,,0.42,,,4.73,10.52,,0.33,0.98,0.55,,,,,,,,20.53,,,,7,7269067603.0,Steel,Non-Energy Minerals
CLH,60.32,60.97,0.5,19.4,,23,41.5,10.9,13.89,20.8,74.32,,22.34,64.67,3.53,,0.53,0.2,262.01,2.1,31.78,41.61,65.78,2.78,1.2,,,,23.8,15.22,61.85,21.39,13.19,2.66,2.87,4.2,0.35,4.64,1.9,,31.56,21.84,11.12,6.79,169.54,31.25,4.65,,,7.19,,11.74,5.59,34.12,34.07,1.82,2.48,,,,,52.93,8,2.05,,,18.87,31.64,1.66,2.48,42.26,1.76,6.13,23.09,12.12,17.78,,9.23,,,75.07,,,8,9104920408.0,Environmental Services,Industrial Services
CLMT,37.89,61.41,,,,70.2,,,31.86,21.7,69.86,,29.43,63.54,2.05,,0.01,,21.18,0.65,40.4,30.53,23.73,9.68,,,,,18.81,18.81,,44.76,11.39,0.81,0.92,5.32,,,,,223.11,,,,15.51,9.98,1.05,,,,,5.78,,,100.86,,0.39,,,,,,,2.02,,,169.44,,,,,0.33,,13.64,12.88,,,9.92,,,,,,1,1559585935.0,Oil Refining/Marketing,Energy Minerals
CLS,147.49,81.44,2.7,12.6,,34.2,37.5,22.4,30.92,15.9,84.51,,29.99,84,3.5,,0.13,0.42,83.23,1.47,88.21,59.68,71.96,1.33,0.52,,,,19.54,14.59,28,,,1,1.12,5.12,0.31,4.13,3.93,,18.67,22.22,27.2,13.81,20.91,10.47,8.32,,,4.08,,5.85,5.48,26.42,23.31,0.99,1.09,,1.35,0.68,,26.77,3.03,4.33,,27.56,18.99,20.98,0.96,2.15,8.6,0.87,6.47,32.18,19.29,21.35,,17.85,,0.37,77.06,,,10,2719506844.839338,Electronic Components,Electronic Technology
CLVT,3.04,17.3,,,,,24.6,27,,10,8.68,,8.32,12.18,,,0.25,0.08,4.64,0.88,,50.22,115.17,,0.86,,,,,,17.8,29.28,8.21,2.98,2.93,,0.46,16.51,12.91,,6.2,,,,8.73,66.13,0.91,,,,,10.21,0.6,,78.64,,1.19,,,,,7.46,,,,,4.54,,,0.49,,0.88,,,,,,2.16,,8.07,,,,,4970322143.0,Miscellaneous Commercial Services,Commercial Services
CLX,20.11,63.41,,,2.6,,,,46.24,,81.26,3.63,11.82,69.84,4.07,,0.18,0.1,164.78,1,57.58,130.33,31.5,3.34,48.07,,0.74,2.94,36.22,26.66,34.45,18.82,17.11,3.26,3.08,2.76,0.01,8.96,3.28,2.97,24.06,,7.42,1.69,153.2,44.49,12.51,,,4.78,,15.08,336.29,57.41,25.29,,2.74,,,,,30.75,,0.95,,,22.94,420.35,,2.6,,0.62,6.17,38.58,16.14,360.61,,17.57,,3.82,28.26,,,10,18103359180.0,Household/Personal Care,Consumer Non-Durables
CMC,18.46,70.18,1.8,25.6,12.3,10,6,138.3,3.22,7,78.68,1.69,,74.17,4.55,,1.03,0.72,61.53,3.94,58.49,19.23,54.49,1.33,0.28,,0.16,1.14,10.93,8.34,12.98,9.85,7.25,0.94,0.94,9.15,0.63,7.26,8.21,1.17,15.57,26.19,8.09,5.29,44.63,17.14,14.41,,,6.13,,8.71,1.63,14.86,14.34,0.67,0.92,,,,,12.49,1.1,1.59,,9.06,7.98,13.17,0.63,0.88,1.91,2.78,7.24,16.09,11.57,11.49,,10.04,,4.73,17.23,,,10,6035518418.999999,Steel,Non-Energy Minerals
CMCO,1.28,67.76,,11.5,5.3,34,35.1,,5.97,9.1,83.05,1.02,,74.33,1.86,,0.24,0.11,36.79,2.04,112.08,42.25,61.84,4.85,0.56,,0.1,0.75,27.05,14.61,36.11,,,1.48,1.51,3.7,0.5,4.18,3.96,0.75,12.36,13.6,,,37.6,35.14,2.36,,,1.51,,8.42,1.18,69.42,13.09,3.64,1.07,,,,,25.55,,1.04,,,16.1,2452.68,1.83,0.82,,1.16,0.83,17.68,3.57,1.72,,4.16,,0.91,26.66,,,10,1022304371.9999998,Trucks/Construction/Farm Machinery,Producer Manufacturing
CMCSA,,62.19,4.6,1.8,8,10.9,15.1,3.3,188.44,9.4,62.16,4.24,4.96,62.72,1.53,,0.23,0.09,44.05,0.72,,117.48,39.74,2.69,1.18,,0.29,2.78,11.25,6.93,23.81,10.96,6.92,2.14,2.12,8.89,0.32,8.93,6.52,2.83,10.04,11.69,6.47,1.14,46.07,69.73,5.58,,,11.92,,18.52,1.97,11.84,10.46,2.49,1.42,,0.59,1.02,,15.86,,0.71,,,6.85,14.26,,0.8,,0.72,5.55,38.71,10.24,17.6,,6.72,,10.82,13.76,,,10,187033524119.00003,Cable/Satellite TV,Consumer Services
CME,2.12,54.65,,0.4,17.8,11.5,19.5,10.2,13.53,4.4,58.81,8.08,6.36,54.43,0.75,,0.02,0.71,227.14,1.02,,42.05,35.64,0.69,0.12,,0.97,3.83,17.84,16.62,23.58,19.1,17.98,12.95,13.61,5.61,0.21,57.77,4.27,2.03,21.95,11.55,4.59,5.3,234.35,86.06,24.06,,,57.34,,63.66,2.9,23.88,22.47,3.16,13.52,,1.81,1.42,,23.39,,1.05,,,22.88,24.24,2.89,1.63,,1.02,2.67,557.93,12.57,12.57,,2.34,,3.85,28.36,,,10,74403329139.0,Investment Banks/Brokers,Finance
CMG,38.29,54.95,0.7,15.7,,51.5,50.2,63,42.95,19.2,64.03,,,56.87,11.17,,1.32,0.31,60.43,1.62,1.84,9.33,3.11,1.97,1.24,,,,43.22,36.83,66.54,36.89,31.82,6.59,7.63,2.31,0.4,11.39,1.52,,46.06,21.06,18.95,13.76,48.94,26.87,,,,13.51,,17.66,22.8,56.27,55.75,1.79,7.59,,,,,66.65,7.53,1.56,,,45.24,63.03,2.23,5.7,22.98,1.57,17.55,32.78,26.14,44.62,,20.42,,0.53,134.29,,,10,52761311888.99999,Restaurants,Consumer Services
CMI,53.44,72.44,1.3,4.6,7.2,0.5,,10.2,,21.5,82.53,2.8,12.54,76.34,3.88,,0.19,0.28,355.75,1.32,83.02,61.16,59.13,1.83,0.79,,1.06,1.93,16.23,12.37,163.3,12.55,10.04,1.6,1.61,6.16,0.32,0.99,0.69,2.04,16.08,11.36,62.66,3.12,297.28,24.58,4.13,,,6.13,,4.5,4.73,23.61,54.91,36.61,1.46,,4.76,12.54,,163.7,4.68,1.2,,,33.54,25.46,6.57,1.71,8.97,0.79,6.58,34.43,16.78,21.64,,5.2,,3.02,24.59,,,10,33339483177.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
CMP,,53.11,,4.4,,,,,9.37,,49.36,0.4,0.65,51.06,1.11,,0.07,0.02,12.38,2.9,150.52,36.11,40.2,49.72,2.49,,7.38,2.42,,79.63,,18.82,8.49,1.25,1.23,,0.22,,,4.84,23.49,,,,28.95,19.02,1.37,,,,,7.61,1.45,,202.95,,0.45,,,,,,4.34,0.24,,,85.37,,,1.23,2.09,0.74,,,,,,6.39,,,7.89,,,8,1190898619.0000002,Chemicals: Specialty,Process Industries
CMPR,29.35,56.68,1.2,,,18.9,,11.3,,7.2,71.32,,,62.5,2.72,,0.23,0.09,80.04,0.64,22.18,63.77,7.47,4.5,,,,,15.38,9.44,17.65,,,1.04,1.08,6.5,,6.14,10.18,,17.38,10.65,,5.42,75.24,48.53,2.08,,,4.69,,7.59,,13.9,12.49,2.6,0.63,,0.92,0.79,,10.64,,0.55,,,6.88,14.71,,2.32,,0.47,8.4,67.66,19.53,,,23.02,,2.79,333.5,,,6,1818476602.0,Commercial Printing/Forms,Commercial Services
CMRE,68.2,50.07,1,22.2,4.8,57.1,52.8,,10.15,48.8,50.57,3.91,9.57,51.32,1.55,,1.23,0.35,13.95,1.65,14.99,13.74,10.04,4.01,1,,0.17,3.29,6.13,5.33,9.03,,,,1.62,16.31,0.48,18.12,22.07,3.29,4.75,26.68,,,16.96,25.86,2.96,,,19.17,,21.51,0.67,4.63,5.09,0.17,0.85,,,,,4.52,0.39,0.57,,,2.97,4.73,0.2,0.46,0.67,1.56,7.32,14,11.63,16.07,,9.21,,8.95,7.34,,,10,1148519851.0,Marine Shipping,Transportation
CMS,24.71,46.2,,9.3,6.2,5,5.1,39.3,,4.5,52.23,4.04,10.19,46.69,0.95,,0.19,0.03,68.24,1.23,73.46,68.21,40.26,5.27,1.99,,0.58,2.96,19.87,11.87,117.66,19.23,11.34,4.47,4.87,5.03,0.23,4.15,1.52,3,19.03,0.56,8.44,3.76,59.11,42.34,2.22,,,14.01,,20.77,2.58,19.56,19.39,4.51,2.72,,,,,63.07,1.49,1.28,,,8.56,26.16,,,2.58,0.83,3.1,6.99,5.86,13.5,,4.01,,,22.16,,,10,16689683357.0,Electric Utilities,Utilities
CNC,0.79,37.14,2.8,2.9,,7.8,10.1,18.4,12.3,13.7,35.5,,,37.3,2.79,,0.52,1,59.67,1.1,,34.68,37.34,2.99,0.65,,,,6.62,5.22,125.33,8.43,6.62,0.19,0.19,15.11,0.33,0.15,0.81,,8.48,20.88,6.36,3.46,84.28,10.37,4.03,,,1.9,,1.78,1.11,10.36,8.84,1,0.2,,0.28,5.14,,133.18,1.69,0.57,,,33.39,,0.85,0.49,7.3,1.1,3.68,212.77,9.52,11.55,,3.52,,16.28,17.65,,,10,36717702349.0,Managed Health Care,Health Services
CNHI,12.95,41.39,1.6,20.1,,65.5,59.4,,26.25,18.7,28.96,4.5,,35.9,2.11,,0.43,0.07,10.43,7.02,142.37,80.44,369.81,6.38,3.6,,0.34,4.5,11.48,9.75,498.26,19.87,16.48,2.12,1.79,8.71,0.17,3.08,5.12,4.5,6.92,26.11,,,13.21,32.16,2.95,,,8.74,,19.95,1.74,7.73,7.61,0.86,0.59,,,,,372.47,1.21,1.25,,,11.53,31.13,0.4,0.78,4.85,5.75,4.55,13.09,10,25.84,,10.27,,,13.2,,,8,17987084780.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
CNI,3.71,48.1,3.3,4.2,11.2,13.6,11.3,7.4,19.32,9.6,56.22,3.76,,51.46,2.84,,0.06,0.01,111.61,0.64,27.33,79.71,27.07,2.34,1.08,,0.46,2.2,16.3,12.9,33.1,15.65,12.49,6.5,6.72,6.13,0.36,20.88,3.76,2.18,18.81,12.29,8.68,4.65,133.23,41.53,8.12,,,31.66,,40.65,5.02,17.8,20.71,2.88,5.77,,1.25,1.34,,27.83,2.22,0.95,,,13.95,20.99,2.37,1.87,5.22,0.49,10.18,15.41,14.62,27.49,,11.58,,2.88,21.71,,,10,76311835087.66574,Railroads,Transportation
CNK,104.55,74.82,,,,,,,,50.8,87.23,,72.76,80.1,1.29,,0.8,0.27,32.8,0.98,9.38,137.54,10.41,6.45,6.24,,,,19.07,12.07,28.57,13.84,8.42,1.95,2.27,5.24,0.11,7.94,5.68,,17.01,,13.1,5.34,15.53,64.89,1.72,,,8.36,,10.15,7.19,21.16,19.88,,1.73,,,,,22.05,,1.26,,,13.31,20.57,,4,,0.96,4.98,16.02,8.47,63.74,,9.91,,4.55,102.5,,,7,2039795372.0000005,Movies/Entertainment,Consumer Services
CNM,40.06,41.62,7.3,31.6,,40.9,140.8,75.3,32.03,24.8,32.1,,,38.05,3.02,,0.01,0.01,42.75,2.29,62.74,46.68,61.02,3,1.6,,,,15.4,12.35,14.63,12.95,12.04,1.48,1.56,6.49,0.27,10.8,9.14,,17.44,,10.45,6.71,37.32,26.74,6.29,,,5.58,,10.11,5.01,20.45,20.45,0.6,1.32,,,,,12.31,,,,,11.67,12.79,0.79,,,1.34,7.12,44.47,15.51,23.93,,11.47,,4.36,,,,6,6383981289.0,Wholesale Distributors,Distribution Services
CNMD,,66.65,,3.4,,15,120.9,24.4,,10.5,74.4,1.08,,72.21,2.35,,0.14,0.04,74.65,2.27,208.47,61.03,67.12,3.49,1.01,,0.21,1.08,16.23,11.91,19.35,24.24,16.5,3.66,2.49,6.16,0.4,12.9,7.2,1.08,15.42,2.7,18.26,6.53,119.73,55.65,5.22,,,10.23,,15.37,2.47,17.73,19.24,,1.83,,,,,14.02,,0.76,,,12.96,12.34,,1.55,,1.06,5.71,46.57,9.89,15.32,,7.47,,4.34,57.42,,,9,3310056485.0,Medical Specialties,Health Technology
CNNE,5.47,71.17,8.4,,,,,5.7,,4.4,84.77,1.11,,77.17,2.39,,0.55,0.24,21.8,1.01,,53.31,,,0.12,,,1.11,,,,,,3.37,3.06,,0.86,,,2.21,,,,,18.44,4.62,,,,,,,0.72,,,,3.09,,,,,,,,,,,,,5.14,0.74,1.01,,,,,,,,25.52,,,,4,1438823501.0,Restaurants,Consumer Services
CNP,9.03,56.39,,12.2,1.3,5.5,15.5,9.9,8.68,,60.84,1.62,,57.46,0.77,,0.17,0.03,30.21,1.11,56.49,79.47,29.72,6.01,1.89,,0.53,2.65,20.76,11.72,,17.89,10.18,4.08,4.53,4.82,0.25,,,2.77,17.39,8.36,10.23,2.85,27.94,44.49,2.24,,,11.25,,21.35,1.87,20,20.06,15.43,2.25,,,,,,1.63,1.43,,,9.36,,1.18,,2.98,0.92,2.37,6.19,5.07,9.6,,4.29,,,24.76,,,8,18354833057.0,Electric Utilities,Utilities
CNQ,16.44,44.16,3.2,10.7,29.6,45.6,,54.8,,35.8,39.48,13.01,,41.35,3.22,,0.09,0.07,33.99,0.84,28.05,16.54,31.19,0.59,0.25,,0.55,4.51,10.63,6.33,11.26,,,3.28,2.6,9.41,0.53,23.8,10.03,4.62,13.12,27.52,,,29.88,27.06,16.01,,,18.47,,24.21,2.51,13.07,12.3,0.6,2.48,,,,,10.47,1.19,1.1,,,6.92,9.64,0.51,0.7,2.51,0.53,10.01,14.77,14.84,19.15,,11.22,,9.29,23.61,,,7,70102353537.55795,Oil & Gas Production,Energy Minerals
CNS,77.62,66.65,,28.6,13.5,19.4,3.4,9.2,33.37,4.8,81.29,4.09,32.66,70.79,16.77,,26.29,2.08,103.89,33.58,,12.25,50.77,0.68,0.29,,0.83,2.26,28.59,24.79,51.77,20.76,20.07,8.46,9.98,3.5,0.68,19.33,1.9,2.28,28.92,8.95,12.31,9.88,63.03,48.51,,,,26.24,,34.93,10.7,38.76,36.84,5.76,10.19,,2.44,4.5,,52.57,4.27,1.73,94.45,38.34,43.42,75.01,5.61,3.46,11.14,33.58,18.77,82.01,25.66,32.5,,30.82,,1.09,35.7,,,10,3134484051.9999995,Investment Managers,Finance
CNX,73.55,73.95,11.2,12.1,,246.7,,,39.84,12.9,88.55,,56.02,78.69,1.57,,,,39.76,0.37,5.87,53.34,25.48,1.8,0.57,,,,9.66,6.25,50.47,,,4.57,5.91,10.35,0.5,11.72,2.79,,21.88,,50.96,9.9,14.11,28.03,1.15,,,40.23,,12.35,1.39,12.5,238.08,793.6,4.72,,,,,41.19,4.03,2.5,,,9.34,14.43,,1.31,1.53,0.36,6.62,11.55,11.24,13.44,,1.59,,4.05,198.8,,,4,3505403598.0,Integrated Oil,Energy Minerals
CNXC,,35.66,,12.2,,17.2,23.2,12.2,4.99,12.9,50.86,2.97,,40.63,1.36,,0.14,0.05,41.94,1.57,,12.12,39.25,3.86,1.18,,0.11,2.97,12.84,5.85,19.96,,6.11,0.75,0.79,7.79,0.34,3.92,13.56,3.17,3.41,,6.31,11.54,128.26,36.18,2,,,2.18,,6.73,0.65,13.62,3.65,0.15,0.28,,,,,7.21,,,,,4.35,8.11,0.16,,,1.57,1.78,86.64,5.92,5.28,,5.03,,,,,,7,3846238240.0,Miscellaneous Commercial Services,Commercial Services
CNXN,25.28,55.13,,9.5,,10.9,14.5,95.6,,3.1,63.8,0.52,13.44,58.43,7.08,,1.17,211.39,72.52,3.13,20.6,43.65,74.72,0.02,,,0.11,0.52,14.46,12.83,9.74,,,0.49,0.53,6.92,0.7,5.5,8.05,0.55,19.16,6.73,,3.86,47.78,18.63,,,,3.23,,3.68,2.12,21.27,21.51,6.33,0.69,,1.47,0.5,,12.53,1.49,1.84,46.78,2.5,11.96,12.89,,1.33,2.32,2.82,7.39,23.76,11.72,10.52,,14.19,,1.03,24.33,,,10,1402899899.0,Information Technology Services,Technology Services
COCO,,75.95,,24.5,,6,25.6,45.2,100.1,14.5,78.9,,6,78.62,15.51,,1.56,10447.07,35.28,3.28,65.81,28.09,50.9,,,,,,23.89,23.68,25.81,34.17,31.94,3.08,3.72,4.19,0.71,14.59,3.61,,31.65,,18.81,8.89,22.97,39.87,,,,11.99,,15.15,7.95,35.64,33.76,,4.2,,,,,28.96,3.51,,36,8.71,28.66,,,,8.19,2.64,19.53,118.25,35.29,27.26,,62.45,,0.6,,,,5,1511912235.9999998,Food: Major Diversified,Consumer Non-Durables
CODI,12.83,64.61,,3.5,,6.4,,,44.81,7.6,75.03,2.81,,68.97,1.32,,0.2,0.04,23.39,4.22,251.39,28.51,58.55,6.27,1.44,,1.82,4.26,27.78,13.32,,12.98,,1.51,1.7,3.6,0.31,,,4.26,9.47,19.6,,8.31,23.21,46.1,2.2,,,6.24,,10.43,1.95,42.53,,,0.78,,,,,,,0.87,,,,,,1.42,,1.62,3.58,11.8,3.86,11.21,,,,6.68,28.18,,,9,1419944567.0,Investment Managers,Finance
COGT,63.04,41.35,,,,6.3,42.3,15.3,,,38.09,,48.81,38.37,,,9.08,,,9.25,,,,,,,,,,,,4.6,,,,,,,,,,,11.81,,,,,,,,,,4.27,,,,,,,,,,,,3.71,5.71,,,,,4.27,9.25,,,,,,,,,,,,,1005071337.0,Biotechnology,Health Technology
COHR,207.98,60.88,,6.7,,,,,,4.8,60.67,,94.86,60.98,1.8,,0.75,0.24,104.38,2.67,140.61,61.69,62.39,5.25,0.77,,,,80,24.15,163.85,14.26,,2.02,3.87,1.25,0.37,2.46,0.76,,34.6,11.92,41.61,12.11,57.78,32.17,0.86,,,,,4.82,2.93,,124.71,17.56,3.19,,10.81,11.25,,129.83,,1.7,,,31.95,279.84,12.1,2.22,,1.65,,7.46,1.84,,,3.19,,1.49,158.15,,,7,4874377234.999999,Electronic Equipment/Instruments,Electronic Technology
COHU,,59.7,,18.4,,17.4,,33.8,,,59.07,,,60.93,6.46,,3.17,12.85,27.82,6.38,233.78,44.57,92.88,,0.02,,,,,,,,19.23,2.16,2.36,,0.86,,,,30.09,,,,19.73,46.36,,,,,,,1.47,,185.43,,2.95,,,,,,4.54,1.8,10.66,3.28,179.47,,,1.09,2.5,4.69,,,,,,,,5.65,66.23,,,7,1657865250.9999998,Semiconductors,Electronic Technology
