Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
LYB,,38.74,,1,18.6,5.6,13,12,33.9,,14.9,57.91,7.6,,44.06,2.68,,0.44,0.21,84.06,2.13,50.51,33.69,33.33,2.71,0.92,,0.72,6.16,11.84,7.99,23.43,10.41,7.35,1.12,0.91,8.45,0.37,3.9,5.82,6.37,9.79,13.93,10.52,,89.65,11.79,6.25,,,5.29,,7.46,1.99,12.79,11.7,10.64,0.68,,,,,17.26,0.94,1.11,0.73,,,8.08,16.43,,0.62,2.38,1.25,5.83,15,10.32,16.25,,8.7,,7.4,6.97,,,10,32432688644.000004,Chemicals: Specialty,Process Industries
LYFT,30.57,58.81,14.81,,,,54.3,45.9,48.5,401.19,14.7,48.68,,,55.27,,,0.5,1.68,17.89,0.75,,10.45,,9.69,1.75,,,,,52.12,9.65,,54.76,0.94,1.13,,0.13,11.74,8.64,,17.3,,,19.24,15.96,41.27,,,,,,,11.32,,,,1.32,,,,,11.43,1.12,,,,,9.86,18.37,,,21.05,0.75,,,,,,,,,,,,,4356764249.0,Other Transportation,Transportation
LYV,32.74,82.72,20.19,,67.5,,,,,43.37,124,90.76,,21.18,85.58,2.36,,0.57,0.67,140.54,1.01,0.94,44.8,37.6,4.63,28.44,,,,28.61,19.84,52.92,22.86,17.08,1.33,1.5,3.5,0.02,2.84,2.04,,52.66,14.4,40.37,8.98,106.1,24.78,2.8,,,2.04,,4.11,112.43,167.31,174.8,,1.42,,,,,45.66,1.32,,1.36,,,24.48,58.87,,4.33,,1.01,2.42,32.6,13.01,712.31,,4.92,,0.2,,,,5,19291276016.0,Movies/Entertainment,Consumer Services
LZ,,55.09,4.46,1,,,,47.4,,,,51.18,,,52.73,0.46,,0.41,13.98,7.91,0.61,,48.42,7.39,0.11,0.13,,,,30.01,16.27,15.97,18.4,15.25,2.56,1.84,3.33,0.17,11.52,5.71,,13.79,,14.01,3.15,12.12,64.26,58.77,,,3.61,,4.32,22.63,60.92,36,,2.17,,,,,18.89,0.65,,,,,12.82,42.58,,2.44,,0.61,6,68.86,30.6,20.24,,4.83,,12.12,,,,4,1962089557.0,Miscellaneous Commercial Services,Commercial Services
LZB,24.13,66.92,,2.2,11.5,28.5,8.2,7.2,,13.47,8.1,78.06,2.89,9.62,72.66,3.23,,0.7,0.62,45.77,1.88,85.22,30.06,22.65,1.66,0.49,,0.28,1.77,11.96,6.78,18.23,,,,0.97,8.36,0.52,5.3,5.78,1.93,15.32,20.33,8.35,2.63,28.27,43.34,284.29,,,6,,7.43,1.89,15.84,15.78,0.8,0.94,,0.9,1.55,,17.9,1.62,1.35,1.08,,,11.55,19.47,1.13,0.77,2.58,1.22,6.49,18.7,11.33,12.53,,9.21,,4.63,17.81,,,10,1374205172.0,Home Furnishings,Consumer Durables
M,3.5,59.32,,4.1,22.4,20.5,,,24,,13.8,71.47,1.59,,63.43,2.49,,0.17,0.11,15.94,1.48,124.18,109.84,3.91,4.79,1.4,,0.2,4.32,27.39,7.88,31.89,8.84,4.9,0.44,0.42,3.65,0.27,1.32,7.01,4.38,6.23,15.49,,,18.13,41.04,10.53,,,0.79,,5.56,1.03,24.91,4.61,,0.18,,,,,14.38,0.88,0.55,0.66,,,3.83,,,0.49,1.45,0.34,1.12,4.1,3.01,4.41,,8.87,,5.92,8.39,,,9,3048285264.0000005,Department Stores,Retail Trade
MA,23,56.34,8.77,2.1,4.9,12.5,22.3,24,21.1,45.25,20.4,56.8,1.1,12.45,55.53,11.07,,0.66,0.62,526.6,1.29,,44.14,54.76,1.14,2.47,,0.18,0.51,31.71,30,37.71,26.11,24.59,15.39,17.81,3.15,0.16,47.25,2.66,0.51,32.25,17.47,15.37,12.06,498.84,75.95,25.89,,,45.26,,58,65.09,39.83,37.7,2.55,18.03,,1.51,1.59,,38.06,1.06,,1.12,,,34.82,44.88,2.42,3.5,,1.29,28.75,732.89,57.19,174.33,,43.59,,2.24,63.45,,,10,390217001311.0,Miscellaneous Commercial Services,Commercial Services
MAA,24.99,60.79,,,0.6,11.9,10.1,29.3,,39.64,7.9,72.51,5.35,15.11,65.05,2.11,,0.04,0.01,161.98,0.07,,23.7,,3.82,0.82,,1.31,3.64,33.72,18.5,38.75,34.5,18.41,10.57,10.83,2.97,0.51,27.93,3.22,3.64,39.25,10.92,,2.92,162.75,33.38,4.12,,,23.88,,30.74,3.17,36.56,36.56,4.15,8.67,,2.21,2.69,17.54,31,1,2.27,1.12,,,16.83,26.2,4.74,1.65,3.17,0.07,4.52,,6.62,8.59,,5.66,,2.13,38.84,,,10,16101422058.0,Real Estate Investment Trusts,Finance
MAC,64.7,61.97,16.32,,,,,14.6,17.1,,,68.39,0.54,20.99,63.28,0.15,,0.2,0.03,20.32,0.62,,62.21,61.76,12.55,1.76,,1.89,3.36,151.88,24.85,31.47,49.93,19.28,10.88,9.9,0.66,0.33,31.47,6.07,3.36,45.1,,,,12.34,54.08,0.87,,,8.98,,18.83,1.83,56.44,,,4.98,,,,11.77,15.87,1.65,,1.14,,,15.87,,,0.93,1.92,0.62,1.05,1.17,0.82,3.25,,2.34,,3.03,10.16,,,7,2632579808.0,Real Estate Investment Trusts,Finance
MAG,58.89,45.94,29.02,,15.6,,,,,,,44.32,,30.56,43.78,,,31.5,,,32.54,,2111.86,,,,,,,,,,,,31.23,,,,,,,20.52,,,,,,,,,,,,2.83,21,21,,,,,,,,,1.65,,16.62,15.92,,20.8,,4.19,2.83,32.54,13.76,,,14.13,,,,0.01,,,,3,1226059249.8522868,Precious Metals,Non-Energy Minerals
MAN,,43.51,,4.5,1.5,9.2,17.4,31.4,,25.54,6.7,56.04,6.76,,46.92,3.24,,0.09,0.31,64.77,1.15,,64.1,93.15,4.01,0.61,,0.62,4.62,15.95,11.65,34.21,10.25,8.34,0.22,0.21,6.27,0.26,0.62,3.7,4.73,12.58,11.04,29.25,,76.36,17.38,2.91,,,0.21,,1.4,1.41,81.99,13.26,,0.17,,,,,28.57,0.85,4.64,0.65,,,18.17,134.13,,0.48,36.59,1.15,0.44,30.8,6.03,1.71,,1.78,,8.11,9.47,,,10,3719578282.999999,Personnel Services,Commercial Services
MANH,23.55,53.09,5.02,1,9.5,,21.7,40.1,21.6,39.5,17.6,66.58,,20.85,56.45,27.93,,0.59,4.3,290.74,1.25,,19.62,68.47,0.19,0.18,,,,65.29,63.77,62.55,59.29,56.74,12.92,16.55,1.53,0.4,26.46,1.53,,59.02,18.49,13.57,10.74,236.56,54.65,,,,21.38,,25.35,63.9,82.6,63.34,6.33,17.73,,4.14,3.76,,66.89,1.23,15.22,1.95,,548.57,65.11,97.77,3.63,6.26,82.36,1.25,33.35,505.64,87.24,87.87,,41.13,,1.24,133.98,,,10,12264691316.0,Packaged Software,Technology Services
MANU,,58.92,,,,,,26.6,,248.4,6.2,62.48,,,59.76,0.86,,0.15,0.13,17.21,0.36,,,23.88,4.36,3.83,,,,,22.01,,,,,4.28,,0.11,,,,,,,4.04,18.11,,,,,,,,15.79,,,,3.39,,,,,,0.95,,0.88,,,27.2,,,,,0.35,,,,,,,,,,,,3,3112855102.9999995,Movies/Entertainment,Consumer Services
MAR,25.46,66.82,16.36,3.6,,59.8,114.9,,24.8,237.05,34.1,67.87,0.84,10.79,66.87,3.72,,0.05,0.03,288.0,0.42,,14.31,41.06,3.54,,,0.22,0.84,24.48,22.77,35.25,19.44,18.68,3.51,3.76,4.08,,10.66,3.3,0.88,27.19,22.09,5.7,5.75,257.3,20.47,5.64,,,11.18,,15.21,,30.13,27.53,1.64,3.38,,2.39,2.39,,31.59,1.12,,1.45,,,26.19,37.58,1.1,4.41,,0.42,10.76,153.03,21.54,,,12.58,,3.82,54.55,,,9,60590356909.0,Hotels/Resorts/Cruise lines,Consumer Services
MARA,49.52,65.79,,,20.5,,,,,,234.2,74.9,,,68.62,7.08,,2.75,0.26,26.42,4,,10.64,6.08,1.27,0.22,,,,61.46,17.54,,,7.53,8.6,14.78,1.63,0.8,,,,242.34,,,37.79,18.95,,,,,27.48,,,2.82,29.36,,,11.88,,,,,,1.39,,1.53,,,,,,,2.87,4,6.31,11.2,5.66,7.75,,,,,,,,1,1713024511.0000002,Data Processing Services,Technology Services
MAS,37.29,45.61,0.72,5.1,,27.9,7.4,10.2,17.7,38.59,9,58.39,4.29,17.6,48.35,4.4,,0.4,0.2,82.17,1.83,75.38,63.54,56.6,2.57,,,0.29,1.43,15.84,15.84,20,13.65,12.24,2.45,2.48,6.31,,12.42,5.52,1.43,18.59,14.95,6.44,1.09,57.5,36.15,13.26,,,10.54,,16.82,,21.85,20.29,1.93,2.33,,0.98,1.06,,18.62,1.43,,1.37,,,15.75,27.12,1.95,1.45,,1.21,15.54,58.1,33.46,,,32.19,,6.77,26.34,,,10,12296706229.999998,Building Products,Producer Manufacturing
MASI,48.11,78.36,16.17,1.5,0.5,,,,,,24.3,89.75,,9.71,82.47,5.3,,0.25,0.18,177.7,2.01,194.53,88.36,62.61,3.89,0.59,,,,78.57,44.98,66.6,31.31,25.38,3.9,4.88,1.27,0.47,7.32,1.57,,38.28,1.71,33.59,4.68,167.28,50.05,3.32,,,3.85,,7.7,6.5,122.55,47.51,12.18,4.72,,2.87,5.6,,64.7,1.06,7,0.76,,,43.4,59.84,,3.43,23.2,1.11,2.62,13.03,5.22,5.75,,6.34,,0.77,48.95,,,10,5340963714.0,Medical Specialties,Health Technology
MAT,1.23,46.22,,,52.1,,9.6,19.7,60.8,,5.1,51.09,,8.08,45.76,3.17,,0.56,0.27,19.07,2.45,97.12,55.44,76.94,2.99,1.14,,,,11.52,9.3,11.93,10.82,8.51,1.49,1.53,8.68,0.36,12.85,10.71,,11.99,24.96,38.11,1.49,20.01,50.22,5.6,,,10.24,,12.63,2.78,11.92,11.77,0.17,1.25,,,,,9.89,0.95,2.47,0.96,,,7.66,11.45,0.52,1.43,11.7,1.88,8.8,42.57,14.2,26.12,,13.45,,6.35,68.11,,,7,7461719069.0,Recreational Products,Consumer Durables
MATW,,84.93,,1.4,,3.1,56.2,,,,7.8,95.75,3.63,,90.43,2.2,,0.11,0.05,31.54,1.66,74.31,31.38,39.82,5.24,1.65,,0.44,3.03,,23.03,,,,,0.97,,0.27,1.9,3.53,3.17,18.39,8.36,14.81,,34.96,30.79,1.27,,,1.43,,3.49,1.92,,18.23,,0.55,,,,,,0.9,,0.69,,,21.63,,,0.8,,1.02,1.39,12.05,4.19,5.1,,7.35,,6.01,54.38,,,7,1202863313.9999998,Miscellaneous Manufacturing,Producer Manufacturing
MATX,38.68,53.15,,7.3,46.4,11.9,19.8,23.3,8.6,7.09,16.5,40.28,1.39,10.49,48.45,3.5,,0.47,0.41,156.04,1.13,,39.66,33.12,0.8,0.26,,0.11,0.86,10.3,6.7,12,,,,1.66,9.71,0.58,13.8,8.84,0.87,15.61,27.97,,,95.6,22.97,54.88,,,12.37,,14.05,2.03,12.98,12.98,0.31,1.64,,0.42,0.8,,11.63,1.63,1.2,1.98,,,7.55,10.43,0.52,0.65,2.51,1.13,9.54,22.29,14.28,16.95,,9.15,,7.71,16.15,,,10,3047565765.0,Marine Shipping,Transportation
MBC,31.55,48.22,8.32,0.3,,,11.5,6.4,24.6,,2.9,61.64,,10.58,50.77,2.74,,0.29,0.1,17.89,1.82,53.81,33.97,29.38,3.41,0.88,,,,12.27,9.66,18.3,,,,1.19,8.15,0.44,6.48,7.72,,10.89,,7.77,,0.0,33.1,3.9,,,5.46,,10.09,1.77,15.69,12.09,,0.86,,,,,13.3,,,,,,9.47,,,,,1.02,5.9,39.66,12.14,12.08,,10.35,,3.59,,,,5,1536025430.0,Home Furnishings,Consumer Durables
MBLY,,66.36,,,,,27.8,50.4,17.6,,28.6,74.97,,,69.44,15.84,,3.57,,18.5,5.8,163.47,72.69,48.03,,,,,,,93.61,80.48,50.49,43.74,9.12,9.56,,0.96,11.88,1.43,,44.83,,,,0.0,46.86,,,,,,,1.24,,46.25,,8.27,,,,,70.35,,3.78,,19.47,9.54,49.09,,,,6.95,4.54,,,,,,,,,,,,,30365403221.0,Packaged Software,Technology Services
MC,46.52,57.17,,,,19.6,,,,,,56.94,4.23,13.84,56.86,3.82,,0.27,0.69,77.58,0.43,,15.24,17.75,5.04,0.58,,4.29,3.06,167.17,127.74,27.31,,37.08,4.11,5.53,0.6,0.32,20.23,3.59,3.06,33.01,,,23,42.49,22.58,,,,4.22,,3.31,14.89,146.38,138.54,,5.96,,,,,29.15,1.83,9.58,2.55,,,27.04,154.23,,1.71,14.89,0.43,3.71,13.66,5.38,11.32,,3,,3.21,32.46,,,8,3528009606.9999995,Investment Banks/Brokers,Finance
MCD,3.56,41.15,1.07,1,14.7,7.3,15.9,25.4,17.1,227.9,10.8,36.92,3.26,13.37,38.62,4.78,,0.19,0.02,296.19,0.78,1.6,31.1,33.31,3.86,,,0.56,2.26,22.04,18.79,39.56,20.34,17.57,9.62,10.03,4.54,,25.36,3.1,2.39,23.5,12.01,4.8,3.78,302.04,56.62,7.95,,,31.78,,45.52,,26,24.99,3.73,8.24,,,,,32.59,0.98,,1.16,,,23.11,28.65,2.73,3.43,,0.77,15.17,31.04,24.02,,,18.83,,2.33,32.51,,,10,202763856505.00003,Restaurants,Consumer Services
MCHP,,37.92,,0.6,8.3,31.1,22.8,67,12.2,,11.5,48.82,6.13,,39.37,3.45,,0.09,0.04,69.85,0.88,221.06,38.13,84.51,3.28,1.03,,0.88,2.6,36.35,21.33,27.79,45.71,30.38,9.19,7.64,2.75,0.4,27.48,4.03,2.61,42.85,20.89,,,54.09,60.32,5.22,,,14.22,,20.68,5.98,48.85,34.14,1.83,6.92,,1.11,1.02,,25.22,1.29,,1.3,,,22.39,29.91,2.29,1.41,,0.48,4.88,46.15,8.74,11.7,,6.16,,4.7,42.59,,,10,42256669403.0,Semiconductors,Electronic Technology
MCK,9.98,74.83,,6.2,,12.8,,20.9,3.6,,15.8,69.26,0.65,,74.94,5.58,,0.04,0.35,616.73,0.91,26.44,56.55,25.21,1.66,,,0.1,0.41,22.67,19.28,19.43,17.68,15.41,0.23,0.25,4.41,,1.31,5.51,0.46,18.85,,14.32,10.47,538.65,3.98,13.26,,,0.77,,1.19,,31.94,24.12,,0.25,,,,,18.73,1.14,,1.42,,,15.79,25.34,,1.54,,0.5,3.68,93.72,25.06,,,16.05,,4.93,72.47,,,9,56676535160.0,Medical Distributors,Distribution Services
MCO,27.71,58.02,,0.8,29.4,11.2,0.6,,,,4.3,68.06,1.22,12.71,61.97,7.1,,0.99,0.41,494.03,1.67,,44.91,89.02,2.34,2.03,,0.28,0.7,30.97,27.17,39.49,30.02,26.28,12.4,13.31,3.23,0.25,33.72,2.6,0.7,37.08,6.25,14.84,10.7,418.25,93.9,8.48,,,29.05,,41.92,22.92,45.12,41,7.45,13.13,,2.24,2.48,,38.9,1.18,,1.5,,,34.29,41.23,,3.7,,1.67,13.42,335.26,24.71,56.37,,17.64,,2.01,58.19,,,10,62608365448.0,Financial Publishing/Services,Commercial Services
MCRI,22.78,71.77,6.52,,10.4,,66.9,49.8,,,37.8,82.53,1.4,19.42,76.66,8.22,,0.33,1.85,85.85,0.57,11.59,28.98,7.78,0.13,0.04,,0.27,1.4,13.46,9.35,17.27,,,,2.97,7.43,0.77,17.22,5.63,1.4,17.63,23.41,6.77,2.32,77.6,53.71,465.24,,,16.82,,22.1,3.07,18.99,18.99,0.64,3.24,,,,,18.55,1.11,1.65,1.09,,,11.71,19.68,0.76,1.81,3.23,0.51,12.89,19.61,20.8,17.1,,14.15,,6.32,30.55,,,10,1266384780.0,Hotels/Resorts/Cruise lines,Consumer Services
MCW,,63.74,,,272.9,,6.3,43.2,,5.53,13.3,62.29,,,62.22,1.29,,0.09,0.01,8.21,0.27,9.46,47.55,2.25,6.85,1.87,,,,23.43,16.44,,16.01,12.07,4.14,4.51,4.27,0.32,,,,20.86,,13.71,8.3,9.69,70.53,2.31,,,7.54,,19.21,2.7,35.7,23.46,,2.75,,,,,,0.85,,,,,11.37,,,,,0.24,2.5,11.64,6.79,7.87,,4.37,,,,,,4,1900019273.0000005,Other Consumer Services,Consumer Services
MD,40.38,59.71,9.73,0.6,5,,,9.9,,,5.3,58.19,,66.35,57.52,1.07,,0.59,0.32,14.76,1.42,,8.19,50.72,,0.93,,,,,,15.18,8.72,7.7,0.92,0.87,,0.35,5.74,9.09,,9.65,,8.32,,14.56,21.28,4,,,,,8.2,1.73,,11.35,,0.64,,,,,10.74,1.01,,0.48,,,8.66,,,0.53,,1.42,,,,,,8.73,,2.32,,,,7,1068579598.9999998,Medical/Nursing Services,Health Services
MDB,,69.89,8.53,,,,17.8,,,,33.1,81.28,,,74.54,8.72,,4.19,1.91,341.36,5.03,,7.24,58.05,,0.87,,,,,,157.75,152.33,129.84,10.31,12.9,,0.44,8.18,0.59,,105.77,,,18.12,457.97,74.03,,,,,,,18.5,,112.66,,13.64,,,,,166.02,0.75,9.88,,50.8,26.44,159.13,,,21.76,19.51,5.03,,,,,,,,0.01,,,,,25836027499.000004,Packaged Software,Technology Services
MDLZ,,31.42,,1.7,2.6,10.5,17.8,9.3,6.9,49.02,12.5,35.3,4.43,1.36,31.47,2.51,,0.07,0.07,64.94,0.63,63.53,138.77,36.54,2.68,0.73,,0.48,2.64,16.6,13.8,28.38,17.31,14.3,2.75,2.91,6.02,0.39,10.24,4.26,2.86,18.98,16.82,4.2,3.42,78.79,38.77,12.32,,,10.56,,17,3.12,23.03,17.84,1.59,2.43,,,,,23.74,0.82,,0.89,,,17.51,25.89,1.37,1.33,,0.42,5.23,62.11,12.24,13.54,,6.59,,7.46,21.15,,,10,97868463211.0,Food: Specialty/Candy,Consumer Non-Durables
MDT,14.71,42.8,2.54,0.9,0.1,6,3.5,5.4,2.7,20.99,3,49,4.65,10.09,43.33,2.81,,0.66,0.28,85.75,1.84,174.64,71.16,67.04,3.31,0.58,,0.53,3.3,22.11,15.29,23.81,18.21,13.57,3.9,3.97,4.52,0.54,16.67,5,3.33,15.73,7.4,6.69,4.51,91.31,65.05,7.5,,,13,,17.41,2.27,26.22,16.33,,3.35,,,,,20.63,0.94,,0.84,,,15.69,23.5,,1.26,,1.39,4.76,51.53,7.44,8.58,,6.39,,6.13,25.29,,,10,108797735480.00002,Medical Specialties,Health Technology
MDU,51.39,78.15,14.21,,,,,,,35.59,,91.02,2.35,14.12,83.3,1.5,,0.08,0.04,20.13,1.15,7.87,45.63,76.28,3.39,0.83,,0.32,2.5,12.31,8.66,131.75,,,,1.46,8.12,0.37,1.11,1.2,2.58,20.88,,,,12.27,19.37,3.86,,,8.92,,10.28,1.34,10.32,12.74,18.2,0.95,,,,,83.52,1.64,0.95,2.08,,,6.86,19.9,,1.64,1.6,1.07,5,9.33,7.75,13.47,,6.2,,11.04,16.64,,,9,4101276888.0,Gas Distributors,Utilities
MEDP,19.2,50.44,,4.7,,,32.1,32.6,27.4,27.79,34.1,55.91,,,51.91,6.96,,0.63,5.12,337.82,0.99,,6.96,49.38,0.29,0.15,,,,24.39,22.79,18.61,21.41,20.09,4.4,4.81,4.1,0.42,25.87,5.1,,27.01,22.84,15.51,9.46,346.65,29.69,,,,17.66,,19.74,11.91,29.58,29.58,1.14,5.22,,,,,20.15,0.97,8.66,,,,18.82,21.35,1.18,2.1,56.97,0.99,20.44,158.12,48.92,54.64,,19.64,,0.58,75.91,,,8,8556965451.0,Miscellaneous Commercial Services,Commercial Services
MELI,33.33,52.59,2.35,,22.3,,101.4,280.8,69,28.48,52.6,69.09,,20.89,56.65,4.8,,0.23,0.52,2099.95,1.25,9.39,85.61,3.53,2.21,1.58,,,,46.37,36.64,16.92,31.06,25.42,4.19,5.66,2.16,0.18,33.46,5.81,,45.43,22.43,32.92,28.37,2210.38,45.93,4.91,,,7.77,,9.53,26.6,74.1,66.08,0.43,5.85,,,,,17.45,0.95,9.06,0.55,,,15.54,23.16,2.64,3.07,27.97,1.22,7.52,108.54,32.82,42.62,,21.01,,,346.53,,,7,69962425482.00002,Internet Retail,Retail Trade
MEOH,,75.28,,4,25.8,17.4,40.9,,27.9,21.51,18.3,93.12,0.7,,84.63,1.64,,0.41,0.17,46.91,1.34,50.25,,54.12,3.86,1.49,,0.25,1.59,14.85,7.22,12.47,16.1,7.66,1.41,1.51,6.73,0.31,12.45,14.56,1.59,11.86,26.6,28.95,8.3,43.49,17.49,2.21,,,4.13,,6.79,1.63,21.92,15.64,2.2,0.89,,1.25,0.55,,7.12,1.08,1.08,0.88,,,4.97,154.86,0.96,0.57,1.63,1.01,2.37,8.15,7.14,7.7,,4.55,,1.62,16.75,,,8,2800882459.205511,Chemicals: Specialty,Process Industries
META,69.49,43.31,8.57,3.5,9.9,,17.9,13.9,26.9,14.71,19.9,35.18,0.27,19.87,39.59,11.39,,2.13,1.45,565.11,2.73,,59.96,33.53,0.62,0.3,,0.07,0.27,21.54,17.65,26.67,18.39,13.06,7.48,8.9,4.64,0.64,33.35,3.65,0.36,22.39,20.27,22.92,15.87,401.55,81.43,104.17,,,35.55,,39.94,8.67,26.62,26.47,1.62,9.46,,0.85,0.91,,28.38,1.41,3.42,0.96,,,17.92,30.85,1.47,2.47,9.91,2.73,24.03,56.48,32.12,36.21,,33.52,,2.2,56.68,,,10,772746078896.0001,Internet Software/Services,Technology Services
MGA,,62.89,,1.6,4.7,6.4,14.3,13.3,,14.37,12.9,74.12,5.73,,67.03,2.36,,0.08,0.14,46.46,1.14,45.3,76.78,70.7,2.24,0.62,,0.37,4.05,11.01,5.75,22.7,7.47,4.43,0.45,0.46,9.08,0.37,2.08,6.66,4.05,7.81,14.12,9.72,2.15,62.91,13.45,6.81,,,2.53,,4.74,1.12,12.42,9.22,,0.32,,,,,15.54,0.74,0.82,0.66,,,4.21,9.36,1.7,0.58,1.59,0.77,3.34,13.63,9.18,9.19,,8.05,,,9.25,,,10,16385467017.898838,Auto Parts: OEM,Producer Manufacturing
MGEE,21.88,66.7,3.94,,5.3,4.9,9.1,7.7,,6.64,8.1,57.92,2.04,15.93,65.73,2.31,,0.1,0.02,104.75,1.41,65.07,46.99,24.34,2.85,0.64,,0.53,1.61,27.58,16.75,258.24,,,,6.75,3.63,0.44,2.61,0.46,1.69,25.99,6.47,10.41,1.84,75.3,40.62,4.43,,,17.7,,21.31,3.17,32.03,32.03,4.85,5.65,,,,,216.44,1.39,2.13,1.41,,,14.98,42.54,4.77,4.68,3.17,0.94,4.42,7.4,6.47,10.23,,4.95,,0.67,32.84,,,10,2676812677.0000005,Electric Utilities,Utilities
MGM,0.35,48.18,3.67,12.9,,,116,,,45.14,62.8,57.83,,1.61,50.32,0.83,,0.76,0.09,38.31,1.24,5.59,16.48,19.64,12.8,9.9,,,,24.09,16.12,30.27,24.76,16.58,2.31,2.33,4.15,0.08,7.71,11.67,,16.34,18.92,6.27,2.73,67.36,45.72,3.92,,,5.23,,10.03,3.52,13.73,12.9,0.78,0.71,,,,,9.22,0.57,,0.53,,,5.12,21.56,,0.98,,1.21,2.13,5.67,4.28,25.53,,4.49,,23.8,19.35,,,7,14414528595.0,Casinos/Gaming,Consumer Services
MGNI,52.44,72.73,,,14.8,,86.7,,,,25.6,77.26,,,75.22,0.73,,0.27,0.63,16.6,1.11,,1732.16,596.2,5.82,0.85,,,,56.09,24.86,16.84,20.98,11.94,3.54,4,1.78,0.27,23.73,6.72,,18.08,23.77,,7.38,11.44,60.51,1.55,,,2.62,,6.96,3.23,276.67,70.04,,3.52,,,,,15.21,1.45,,1.38,,,11.38,24.95,2.8,1.63,,1.11,0.67,40.23,3.6,2.48,,3.8,,5.18,,,,2,1103886766.0,Packaged Software,Technology Services
MGPI,,23.39,,,35.5,,24.3,34,,9.25,17.3,18.86,1.49,,22.94,2.96,,0.25,0.07,46.46,6.46,292.99,47.59,68.62,1.76,0.33,,0.09,1.03,8.55,7.45,30.02,,10.34,2,1.73,11.7,0.64,5.78,4.18,1.03,12.5,23.54,,,90.01,40.26,19.96,,,14.6,,22.76,1.12,9.66,8.45,0.4,1.39,,0.27,0.77,,24.09,0.52,1.09,0.54,,172.07,9.47,24.78,0.42,0.88,3.15,1.94,7.67,21.5,11.38,12.39,,9.82,,0.33,13.24,,,10,2373678409.0,Agricultural Commodities/Milling,Process Industries
MGRC,14.47,62.22,4.62,,10.5,4.2,8.3,3.1,,3.68,13.3,68.97,2.23,3.08,63.49,2.97,,0.01,0.01,121.49,0.81,19.94,54.87,90.8,1.31,0.56,,0.38,1.56,10.04,7.7,144.07,,,3.89,4.02,9.96,0.48,2.79,0.83,1.57,20.23,9.99,11.21,2.75,127.61,48.47,4.26,,,25.29,,24.21,2.73,13.26,24.63,3.52,3.33,,1.36,10.48,,121.01,0.95,2.14,1.16,,,9.49,17.4,2.66,2.6,4.18,0.74,10.02,23.17,18.32,23.24,,7.46,,,23.59,,,10,2453641124.0,Finance/Rental/Leasing,Finance
MGY,20.15,68.55,2.73,,40.1,,,44.7,62.9,93.65,26,83.18,1.85,4.38,74.43,5.38,,0.98,0.7,28.19,1.47,,116.44,49.2,0.42,0.21,,0.25,1.85,10.52,5.98,10.75,5.01,5.8,4.2,4.28,9.51,0.68,39.85,9.71,1.85,14.47,,,4.25,22.94,52.82,52.14,,,28.88,,40.1,2.83,13.96,13.96,,3.96,,,,,10.02,1.23,1.32,,,,5.5,8.96,,1,2.83,1.47,13.66,25.76,21.77,21.57,,18.45,,6.68,,,,6,4832194858.0,Oil & Gas Production,Energy Minerals
