Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
VICI,,66.25,,11.3,8.7,11.9,10.3,7.5,14,85.23,8.99,,74.27,1.87,0.82,0.03,29.45,30.13,,,0.88,5.11,0.69,,0.64,5.66,13.89,13.87,21.74,,,12.43,12.96,7.2,0.58,59.61,7.15,5.66,11.16,15.48,3.73,3.72,39.48,99.25,4.18,,70.13,,92.79,1.21,11.64,11.6,1.51,8.1,,,,11.52,13.6,0.79,,,420.71,13.56,11.96,1.25,0.86,1.21,30.13,6.01,377.9,8.11,10.61,,8.18,,,18.41,,,9,31801372946.0,Real Estate Investment Trusts,Finance
VICR,,61.57,,14.5,,33,43.2,87.3,10,84.85,,,69.88,15.15,3.73,30.25,35.22,6.68,209.14,27.55,55.57,0.13,0.02,,,,32.03,22.55,36.99,,34.06,4.02,3.44,3.12,0.88,9.3,2.32,,60.72,19.17,,,59.75,52.04,,,7.13,,10.74,2.95,57.74,41.44,2.94,4.07,,,,,43.72,2.33,0.85,9.47,4.42,23.67,652.2,2.18,3.16,2.95,4.93,4.82,14.38,7.98,5.4,,10.42,,0.03,74.94,,,8,2591660523.0,Electronic Components,Electronic Technology
VIPS,,49.4,7.2,14.1,,16.3,27.6,2.6,7.6,73,3.04,,57.34,4.03,0.95,8.5,14.11,1.25,18.79,58.43,2.14,0.3,0.09,,0.17,3.04,2.99,2.99,3.58,5.82,4.86,0.4,0.28,33.44,0.53,8.19,16.81,3.04,,30.42,5.22,1.97,15.97,23.34,348.48,,7.6,,8.6,1.47,6.55,5.61,0.22,0.5,,0.18,0.2,,6.27,0.72,0.65,,21.06,4.02,5.41,0.22,0.5,2.09,1.1,13.12,61.13,27.36,24.64,,20.72,,4.18,14.55,,,10,7958325296.0,Internet Retail,Retail Trade
VIR,,48.52,,28,,,,,,69.57,,2.76,53.64,2.56,12.22,9.5,9.37,12.9,,3310.55,,,0.08,,,,,,,,,1.58,4.98,,0.86,,,,,,,,1.82,97.92,,,,,,0.82,,,,28.38,,,,,,,,1.41,1.32,,,,,0.84,12.9,,,,,,,,0.35,,,,2,1318347845.0,Biotechnology,Health Technology
VIRT,38.76,47.33,10,3.9,,,,,,52.86,4.21,24.42,47.49,0.62,0.2,0.07,22.53,0.89,,436.36,218.87,5.35,4.79,,0.67,4.21,7.71,6.81,41.74,16.01,14.03,5.64,3.19,12.97,0.1,7.64,8.87,4.21,10.86,39.99,15.9,,19.99,61.39,1.54,,6.04,,41.71,1.65,15.76,15.69,1.18,0.88,,,,,12.51,,,,,8.81,219.82,0.83,0.23,,0.89,1,161.39,8.88,11.18,,5.6,,,7.64,,,9,2790527846.0,Investment Banks/Brokers,Finance
VIV,,67.39,0.7,0.7,,4.6,10.8,,7.1,90.78,2.92,,78.35,1.5,0.29,0.37,9.12,1.01,10.77,108.74,62.76,0.91,0.27,,0.62,5.54,12.32,4.15,9.79,9.78,4.05,1.66,1.59,8.12,0.55,17.85,12.78,5.54,12.95,15.03,9.62,5.27,10.21,43.84,8.73,,9.62,,17.74,1.2,14.57,11.63,23.26,1.56,,,,,8.76,1.54,0.98,,,4.37,7.65,,0.59,4.11,0.97,4.2,15.07,6.9,7.37,,7.56,,6.1,12,,,10,14659593984.39,Specialty Telecommunications,Communications
VLO,32.47,36.98,6.5,19.7,1.3,167.8,,,37,28.57,3.51,20,33.23,4.84,0.3,0.45,147.92,1.59,21.09,33.64,29.35,0.86,0.42,,0.2,2.84,5.39,4.23,7.64,8.23,5.81,0.39,0.38,18.55,0.42,5.04,14.59,2.9,10.18,29.46,,,131.63,7.54,16.2,,5.01,,6.78,1.86,7.33,7.33,0.22,0.36,,,,,7.18,0.78,1.12,,,6.4,7.96,0.29,0.61,1.86,1.1,11.32,28.47,21.88,27.14,,17.71,,13.84,13.47,,,9,50738128683.00001,Oil Refining/Marketing,Energy Minerals
VMC,9.4,59.26,0.1,7.6,8.1,16.8,14.4,,16.9,81.52,1.07,9.04,67.83,4.62,0.42,0.08,252.51,2.74,38.41,26.92,48.44,1.89,0.51,,0.26,0.7,26.12,18.33,56.66,22.9,16.83,4.78,4.85,3.83,0.54,8.56,1.97,0.72,29.2,12.23,16.67,4.88,226.36,25.41,7.33,,11.92,,17.79,4.46,36.86,36.92,3.24,4.39,,2.45,1.64,,51.39,4.67,1.11,,,22.69,37.01,3.52,2.39,13.28,1.81,6.4,18.48,10.55,12.5,,7.57,,1.91,53.5,,,10,27980285235.0,Construction Materials,Non-Energy Minerals
VMI,,57.12,1.6,6.4,10.1,7.8,28.5,0.5,13.4,60.87,1.48,13.48,56.55,4.59,0.25,0.13,276.57,2.64,88.84,44.89,58.76,3.11,0.9,,0.15,0.88,21.17,16.1,29.88,,12.22,1.64,1.6,4.72,0.41,5.37,3.93,0.88,19.2,15.26,8.42,3.05,294.74,30.16,8.02,,3.83,,11.75,3.97,36.54,17.35,1.61,1.4,,,,,26.36,2.61,1.18,,,18.72,98.34,1.38,1.91,8.82,1.65,4.44,23.26,11.07,10.57,,10.96,,3.51,34.27,,,10,5020582733.0,Metal Fabrication,Producer Manufacturing
VNO,24.07,72.14,0.2,,,60.6,,180.5,5.7,87.64,0.36,,78.78,0.25,0.9,0.1,28.87,1.98,,,158.31,10.75,1.62,,1.15,1.03,39.09,17.64,25.11,52.14,21.82,8.58,8.19,2.56,0.34,32.62,10.69,,,,,1.75,27.08,62.46,0.89,,5.07,,16.38,1.26,192.47,110.61,,3.1,,,,10.47,9.46,2.53,0.52,,,9.46,56.13,,0.58,1.3,1.98,0.56,30.25,2.47,1.61,,0.65,,2.78,8.23,,,8,4797894296.0,Real Estate Investment Trusts,Finance
VNOM,46.84,64.68,,7.9,37,101.7,,,44.6,75.54,5.57,21.38,69.59,2.67,0.36,0.02,39.6,3.46,,0.23,50.12,1.4,1.01,,0.65,5.25,7.62,6.04,,5.27,5.23,5.26,5.48,13.12,0.27,,,5.25,13,22.31,,3.19,34.55,75.22,10.83,,24.26,,73.75,3.36,14.57,14.12,0.48,3.55,,,,,,1.45,,,,4.69,84.39,0.56,4.66,3.36,3.46,6.12,18.96,18.33,25.28,,17.36,,0.84,50.16,,,8,4609231318.0,Investment Trusts/Mutual Funds,Miscellaneous
VNT,17.26,58.23,2.9,73,,11.6,,,7.5,79.94,0.25,8.41,66.28,2.85,0.47,0.18,39.6,1.57,71.26,82.3,59.42,3.06,2.33,,0.03,0.25,12.82,10.68,20.11,13.03,10.86,2.59,2.61,7.8,0.23,12.97,6.52,0.25,12.72,,17.69,3.11,29.99,47.17,6.23,,14.02,,17.94,6.22,14.35,13.82,2.38,1.99,,,,,15.47,,,,,13.2,13.53,3.03,,,1.23,10.11,184.42,18.53,54.3,,13.66,,5.79,,,,7,4673098055.0,Other Transportation,Transportation
VOD,,56.38,1.4,3.7,,,,7.3,,66.68,7.32,3.02,60.95,,0.35,0.19,9.15,1.31,12.73,141.3,61.99,3.66,0.91,,1.93,10.58,15.7,4.65,6.73,21.23,5.65,1.63,1.87,6.37,0.42,26.64,43.19,10.58,14.09,49.87,34.56,1.73,13.08,33.37,1.34,,3.08,,10.06,0.38,19.91,18.46,1.63,0.61,,,,,2.34,0.93,0.55,,,1.36,5.07,1.61,0.17,1.06,1.29,0.75,12.3,3.66,1.83,,2.58,,57.31,70.31,,,6,26809629986.0334,Wireless Telecommunications,Communications
VRE,,64.69,,,,,3.1,,,84.39,1.38,,72.6,,1.44,0.06,15.51,2.67,436.69,161.97,4.51,21.35,1.64,,,1.38,,36.75,64.9,,,,11.37,,0.35,17.53,3.42,1.38,,,42.01,,18.05,55.6,0.15,,,,7.35,1.27,,,,5.58,,,,64.9,31.78,,1.19,,,31.78,,,0.88,1.28,1.81,,,,,,0.63,,14.78,,,,5,1625862809.0,Real Estate Investment Trusts,Finance
VRNA,,79.68,,,,30.9,28.5,22.7,,94.78,,,86.27,,17.25,,,18.4,,,,,,,,,,,,,,168.21,,,,,,,,,44.56,,,,,,,,,7.49,,,,,,,,,,,,8.86,8.13,,,,,7.52,18.4,,,,,,,,,,,,,1399526847.0,Pharmaceuticals: Major,Health Technology
VRNS,62.42,63.25,,65.8,,3.7,2.1,,13.8,66.93,,,65.3,5.11,1.84,1.83,49.45,2.38,,6.08,80.77,,0.66,,,,,,68.24,381.13,206.94,9.45,10.12,,0.43,14.83,1.36,,283.18,,,12.16,42.19,85.08,,,,,,12.21,,1236.5,,10.43,,,,,70.56,26.59,1.57,,52.06,66.66,,,11.06,12.88,2.38,,,,,,,,0.87,,,,,3382658105.0,Information Technology Services,Technology Services
VRNT,2.09,46.45,1.6,,,20.2,,,3.6,54.21,,34.95,46.53,1.89,0.6,0.54,32.02,1.34,19.6,39.4,65.24,2.91,0.35,,,,30.02,17.12,20.62,,8.68,2.67,2.85,3.33,0.57,13.8,6.38,,10.3,14.66,113.94,5.04,39.19,70.23,8.27,,5.53,,9.16,2.43,66.77,28.02,46.7,2.19,,,,,16.09,,1.43,,,13.45,35.75,3.93,0.8,,1.3,2.3,106.68,4.84,4.03,,2.93,,5.3,228.93,,,7,1519369375.0,Information Technology Services,Technology Services
VRRM,27.82,72.78,,9.2,,22.3,,87.9,28,91.14,,18.19,80.58,3.13,0.94,0.14,28.32,2.75,157.83,662.04,81.27,3.49,2.39,,,,28.94,18.58,40.24,15.44,14.01,6.45,6.83,3.46,0.25,16.98,3.01,,22.54,22.61,48.66,7.55,21.5,94.8,2.31,,9.77,,23.12,10.49,57.82,42.28,3.68,5.58,,,,,32.51,,,,,23.68,44.18,1.69,3.41,,2.64,4.57,78.25,12.31,20.63,,9.08,,2.87,,,,5,3184720835.9999995,Other Transportation,Transportation
VRT,252.82,51.79,,52.2,35.7,99.3,,57.4,7.7,57.46,0.08,78.53,54.22,4.56,0.1,0.09,89.67,1.34,74.73,77.06,107.89,3.57,2.25,,0.03,0.08,62.17,42.84,44.02,31.93,,4.92,5.39,1.61,0.18,12.24,2.55,0.11,39.53,,30.77,12.31,30.15,35.4,5.67,,5.79,,13.99,24.04,86.22,45.52,,5.1,,,,,41.96,,,,,35.99,67.28,,13.69,,0.98,5.38,35.51,11.48,24.25,,15.95,,2.31,,,,5,14524743157.000002,Electronic Production Equipment,Electronic Technology
VRTS,8.94,59.27,2.2,9.1,34.3,16.1,20.3,,14.7,73.86,12.69,,64.93,1.14,1.62,0.11,230.93,2.39,,33.57,45.09,4.89,2.5,,0.31,3.19,9.53,8.02,15.09,,,,4.12,10.49,0.25,27.3,14.36,3.29,,21.93,21.47,2.05,212.87,51.33,0.82,,14.08,,17.48,1.89,13.91,9.97,0.66,1.95,,0.53,0.63,,7.18,3.55,0.92,,,6.92,8.94,0.69,0.76,28.47,2.39,3.32,1552.81,11.06,14.21,,3.48,,8.66,17.16,,,10,1500048959.0,Investment Managers,Finance
VRTX,40.91,71.21,0.3,26.8,,12.3,13.8,3.5,17.2,87.32,,11.96,76.5,16.42,2.68,14.1,488.93,3.5,184.38,97.04,57.33,0.14,0.04,,,,24.45,23.5,33.81,25.28,22.52,10.94,11.55,4.09,0.78,34.16,2.76,,30.41,22.25,10.31,9.24,367.64,86.86,102.08,,39.46,,43.2,6.81,31.72,28.87,0.7,12.52,,,,,36.6,3.12,0.85,26.29,15.95,32.34,40.45,1.15,2.38,7.59,3.29,18.66,330.95,26.61,24.35,,45.25,,0.63,74.96,,,7,90049280464.99998,Pharmaceuticals: Major,Health Technology
VSAT,,59.11,,5.2,,,,,8.1,77.61,,,67.22,0.39,1.47,0.25,15.97,2.68,40.78,41.24,41.79,20.99,1.52,,,,,21.12,,,,,1.79,,0.31,,,,,,,4.31,39.22,32.25,,,,,,0.4,,44.39,,0.44,,,,,,2.8,0.22,,,2.77,,,,3.98,2.44,,,,,,,,,33.29,,,5,2967389777.0,Telecommunications Equipment,Electronic Technology
VSCO,,59.17,5.2,,,39.6,66.7,,9.8,81.76,,,67.13,1.86,0.07,0.04,18.99,0.97,98.71,42.96,8.44,5.09,6.27,,,,16.76,7.88,29.12,16.1,7.63,0.69,0.67,5.97,0.1,2.3,9.48,,12.23,,,,34.57,36.53,2.46,,1.71,,3.98,3.5,14.61,9.13,,0.24,,,,,12.45,,,,,3.94,,,,,0.28,2.32,10.42,7.95,32.73,,4.89,,,,,,4,1428787252.0000002,Apparel/Footwear Retail,Retail Trade
VSH,,57.61,1.6,13.5,1.7,25.3,38.4,,12.1,73.41,2.06,0.62,63.83,2.73,1.18,0.88,23.21,3.02,99.11,31.78,48.51,1.66,0.44,,0.21,1.71,8.58,5.72,,,,0.85,1,11.66,0.51,,,1.71,21.27,18.38,,,21.4,26.43,13.97,,7.41,,11.3,1.46,13.34,12.45,1.25,0.99,,0.61,,,,0.97,1.04,,52.75,10.26,158.96,0.9,1,1.71,2.08,5.79,19.43,10.98,11.18,,10.3,,,17.58,,,8,3476098937.0000005,Electronic Production Equipment,Electronic Technology
VST,243.97,53.85,10.4,,15,20.9,20,33.5,19.1,56.78,0.95,134.68,55.43,1.04,0.12,0.07,91.33,1.07,30.46,44.81,46.64,4.3,2.9,,0.67,0.95,27.76,12.99,18.58,16.68,10.66,3.2,3.7,3.6,0.15,19.94,8.42,0.97,18.92,,30.13,8.78,34.56,33.75,2.42,,5.66,,12.03,10.01,56.03,72.95,24.32,2.51,,,,,12.77,,,,,7.82,14.15,,1.65,,0.96,2.3,12.24,7.36,14.04,,3.84,,1.68,,,,3,12096736920.0,Electric Utilities,Utilities
VTMX,,56.57,,5,,18,24.3,,,81.22,3.19,,66.33,3.55,2.6,0.49,32.5,3.09,,417.9,24.11,2.16,0.36,,0.44,2.22,14.31,14.27,388.42,28.92,28.73,23.47,34.37,6.99,0.65,9.19,0.29,2.22,20.92,13.5,16.42,17.53,22.51,91.19,3.92,,181.79,,76.69,1.18,8.95,27.02,2.2,16.77,,1.34,14.71,,179.5,0.97,2.01,,,179.5,10.72,3.26,0.97,1.18,3.09,8.69,14767,11.91,13.94,,3.4,,5.25,12.08,,,9,3044564248.035656,Real Estate Development,Finance
VTR,1.64,71.2,,,,,,,3.2,76.88,1.77,3.48,73.3,1.11,0.55,0.05,52.46,0.85,,144.54,15.27,7.02,1.46,,,3.45,65.91,17.63,72.17,57.96,18.04,7.08,7.48,1.52,0.38,10.37,2.26,3.45,2475.45,,,6.64,54.6,42.85,0.72,,,,9.27,2.26,,,,4.6,,,,16.66,44.44,,0.81,,,18.65,27.46,,1.47,2.54,0.85,,,2.24,,,1.54,,,35.93,,,8,53705430737.0,Real Estate Investment Trusts,Finance
VTRS,3.8,68.39,0.2,,,,,28.1,,87.62,4.27,,77.14,0.93,0.15,0.07,11.24,1.67,148.84,56.28,71.24,5.44,0.91,,0.7,4.27,46.75,9.06,15.18,6.78,5.06,2.06,1.98,2.14,0.42,13.02,14.95,4.27,4.09,11.07,122.82,,9.85,41.67,1.54,,,,5.66,0.67,,16.51,,0.88,,,,,6.83,,0.85,,,5.55,14.03,,0.41,,1.17,,9.22,1.57,,,,,17.45,14.05,,,8,11719432788.0,Pharmaceuticals: Major,Health Technology
VTYX,,38.49,,,,,,,,66.69,,38.53,45.05,,20.82,,,22,,,,,,,,,0.56,0.56,0.63,,,,,178.57,,,,,,,20.48,,,,,,,,,0.59,,,,,,,,,,,,0.65,0.61,,,,,0.59,22,,,,,,,,,,,,,2143539276.0000005,Biotechnology,Health Technology
VVV,8.38,67.43,10,,,18.5,67.1,,31.8,82.88,,14.92,73.55,2.11,0.51,0.27,45.78,0.73,13.08,38.25,16.27,4.7,30.68,,,,24.31,18.12,,,21.5,3.84,4.65,4.11,0.02,,,,23,,25.16,12.99,58.59,37.95,7.32,,12.03,,19.15,97.4,36.33,31.55,,4.06,,,,,,,,,,,53.26,,4.01,,0.69,5.88,27.22,11.29,46.28,,10.51,,27.9,18.76,,,10,4446913869.000001,Other Consumer Services,Consumer Services
VVX,,59.15,,6.6,,15.8,,1.1,2.4,69.08,,17.53,62.65,1.99,0.04,0.03,49.75,1.12,4.53,42.18,13,5.17,1.21,,,,22.85,11.7,18.71,,,0.65,0.68,4.38,0.32,3.61,9.3,,11.63,14.66,,,40.75,8.1,1.04,,,,3.08,1.57,,,,0.39,,,,,10.67,,1.28,,,9.19,12.02,,1.17,,1.12,,92.68,5.13,,,112.7,,,16.81,,,8,1508126978.0000002,Miscellaneous Commercial Services,Commercial Services
VZ,15.52,56.48,,10.3,2,,2.9,,0.9,55.55,7.03,6.65,56.81,1.18,0.04,0.01,41.43,0.71,14.33,63.14,65.38,4.36,1.86,,0.57,6.37,15.42,8.62,25.83,11.12,7.11,2.56,2.59,6.49,0.25,10.03,7.71,6.37,8.99,4.99,1.54,1.07,40.64,59.52,4.81,,8.44,,21.38,1.85,15.46,8.89,88.9,1.3,,,,,12.96,,0.82,,,4.83,,,1.15,,0.67,2.97,16.87,6.86,11.96,,5.47,,6.98,7.97,,,10,142054516769.0,Wireless Telecommunications,Communications
VZIO,50.35,63.53,,41.7,,,,,,80,,44.1,69.11,5.67,0.85,,10.9,1.78,3.96,35.51,69.59,,,,,,224.09,110.03,,,15.4,1.07,1.1,0.45,0.52,,,,1106.01,,77.31,9.21,7.97,21.58,,,1,,0.49,4.8,121.11,121.11,,1.29,,,,,,5.34,,,7.57,,,,,5.32,1.71,1.91,40.28,1.87,4,,3.59,,,,,,3,1169891948.0,Internet Software/Services,Technology Services
W,,54.52,,,,,,,,82.28,,5.24,64.59,1.74,0.57,0.29,56.89,0.78,3.48,49.51,4.24,,,,,,,,245.63,,38.85,0.79,0.8,,,0.33,0.56,,53.03,,,4.96,55.44,30.65,,,,,,,,,,0.54,,,,,126.8,,0.38,,,17.07,,,,,0.74,,,,,,,,,,,,1,8232666186.0,Specialty Stores,Retail Trade
WAB,46.51,56.59,2,3.2,12.3,18.4,28,18.4,10.8,78.92,0.65,28.22,63.91,3.39,0.2,0.16,162.87,1.52,121.18,68.28,38.27,2.09,0.38,,0.11,0.46,22.27,16.72,23.3,,11.79,3.1,3.21,4.49,0.56,13.78,4.79,0.49,23.8,17.4,24.71,6.29,125.59,31,6.46,,9.2,,14.05,2.75,31.81,26.28,2.33,2.91,,2.28,1.64,,21.2,,1.33,,,18.7,20.11,1.82,1.71,,0.77,4.87,77.07,9.63,8.9,,6.58,,1.83,42.19,,,10,19290545171.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
WAT,14.03,56.5,1.7,73.4,,10.3,11.5,,9.6,80.48,,,66.88,4.92,,0.17,302.4,,164.07,26.98,83.74,2.11,1.64,,,,24.76,20.11,38.13,22.43,19.01,6.58,6.74,4.04,0.28,17.67,2.87,,25.43,13.64,6.95,4.09,338.63,59.68,7.45,,20.75,,27.08,14.27,29.68,28.39,2.76,6.15,,1.49,2.8,,34.95,,0.97,,,26.8,35.5,2.63,2.19,,,14.04,56.08,21.58,64.43,,18.52,,,33.6,,,10,16300584761.0,Medical Specialties,Health Technology
WB,,57.73,,4.3,,12,,,,76.51,,,65.31,1.18,1.61,1.23,8.5,2.24,,151.51,93.49,4.27,0.83,,,,2.28,2.28,2.23,3.4,3.33,0.82,0.81,43.86,0.44,36.52,31.91,,4.2,,12.01,2.83,14.9,78.45,12.5,,16.74,,27.34,0.64,7.14,5.27,,1.21,,,,,3.22,0.41,0.17,,4.59,3.05,8.53,,0.73,0.71,2.24,4.15,241.05,11.32,8.92,,9.34,,,6.69,,,9,2847955951.86789,Internet Software/Services,Technology Services
WBA,,28.01,0.1,,1.4,,,,5.2,42.01,14.73,,29.77,1.64,0.03,0.02,11.5,0.65,26.43,39.41,14.72,,2.4,,0.46,12.71,,,,30.54,11.75,0.29,0.29,,0.16,,,8.73,5.41,36.7,,2.65,39.32,18.38,,,,,,0.73,,3.65,,0.07,,,,,,,0.17,,,13.76,,,0.27,,0.31,,,,,,,,42.44,4.46,,,9,19354320958.0,Pharmaceuticals: Major,Health Technology
WBD,,48.54,,,,,,,2.2,64.23,,,53.77,0.4,0.18,0.07,7.41,0.82,,20.3,58.04,1.97,0.96,,,,,2.66,7.7,35.28,5.96,1.4,1.42,,0.37,18.44,41.26,,,37.2,,1.08,12.56,41.11,,,,,,0.41,,,,0.45,,,,,2.42,,0.23,,,2.07,2.5,,0.27,,0.82,,,,,,,,30.44,7.63,,,7,28858633106.000004,Cable/Satellite TV,Consumer Services
WCC,,52.72,,14,,43.8,49.5,,17.4,72.03,0.94,1.42,59.55,2.96,0.24,0.17,170.27,2.21,75.15,55.95,61.19,3.98,1.17,,0.12,0.94,10.31,9.03,9.5,9.11,8.13,0.59,0.6,9.7,0.32,6.28,16.13,0.98,11.46,23.97,7.5,2.53,153.38,21.49,3.31,,3.08,,5.79,1.74,14.18,12.95,0.38,0.4,,,,,6.3,,1.11,,,5.87,6.44,0.52,1.02,,1.33,4.51,25.21,11.15,14.07,,8.35,,0.02,23.36,,,10,7870509413.0,Wholesale Distributors,Distribution Services
WCN,20.29,67.59,0.7,4.6,11.4,25.5,16.6,17.9,14.6,67.55,1.12,12.64,68.98,3.4,0.07,0.01,180.53,0.75,4.43,43.96,38.24,3.48,1.04,,0.26,0.62,41.51,23.27,43.44,30.88,18.76,4.5,6.61,2.41,0.41,15.21,2.68,0.64,27.75,15.35,13.89,8.07,171.47,41.19,5.36,,9.7,,18.62,5.98,58.61,43.09,4.07,5.68,,1.91,2.07,,37.4,,1.27,,,21.43,38.56,3.26,2.66,,0.75,4.45,17.45,8,10.53,,6.91,,,88.5,,,9,36529454750.58041,Trucking,Transportation
WD,8.39,63.78,,10.4,20.5,,,77.6,,84.14,7,,71.03,2.18,,0.17,99.71,,,,85.07,3.78,0.75,,0.79,2.57,38.15,13.01,7.85,,,,4.27,2.62,0.45,54.39,16.88,2.6,,7.59,,,83.94,44.62,,,8.87,,11.19,1.92,36.39,30.87,19.29,3.17,,1.27,0.19,,5.83,,1.43,,,5.67,10.79,,0.85,,,2.16,25.36,2.74,5.43,,2.13,,15.99,16.56,,,10,2746268244.0,Finance/Rental/Leasing,Finance
WDAY,,55.3,,31.4,,97.5,,19,14.5,62.58,,,60.33,5.36,1.62,2.15,230.02,2,,17.25,61.35,3.83,0.41,,,,96.13,64.58,27.78,43.41,33.15,6.74,7.45,1.04,0.51,26.35,3.26,,33.24,,16.19,15.78,260.86,75.64,2.33,,19.67,,3.53,7.48,41.45,44.5,,8.02,,,,,30.53,5.16,0.67,,55.7,27.12,41.52,,2.87,13.48,2,10.15,39.03,5.69,21.2,,8.46,,1.36,,,,2,63105320160.0,Information Technology Services,Technology Services
WDC,99.48,52.58,,2.1,,,,,,47.37,,51.23,51.02,2.11,0.47,0.24,78.77,1.86,125.66,58.48,48.8,,0.71,,,,,,,10.82,8.48,1.89,2.7,,0.46,,,,12.51,,,16.84,37.94,14.14,,,,,,2.54,,,,2.15,,,,,,,2.04,,,,,,2.36,2625.17,1.07,,,,,,,,,69.08,,,7,14034663608.0,Computer Peripherals,Electronic Technology
WDFC,,60.78,0.2,9.7,7.7,5.2,3.2,20,9.9,80.71,2.2,,68.95,12.37,0.43,0.39,240.04,2.36,112.19,40.48,65.37,1.1,0.52,,0.67,1.43,33.19,30.22,31.1,,24.78,6.47,5.52,3.01,0.5,17.75,3.14,1.48,,4.83,11.58,7.26,227.75,52.7,20.4,,12.08,,16.61,14.62,47.13,47.13,15.71,5.64,,3.63,1.02,,31.93,7.57,1.1,,118.75,30.27,36.67,,4.05,27.38,1.64,15.84,47.76,28.23,32.43,,22.23,,2.93,47.03,,,10,2789470354.0,Industrial Specialties,Process Industries
WDS,,64.51,,17.5,46.4,,119.7,3.5,29.6,69.38,14.96,,67.49,1.56,0.39,0.3,20.0,1.03,32.19,90.68,28.22,0.85,0.19,,1.43,7.03,11.76,5.42,48.28,3.88,3.09,3.1,2.97,8.5,0.62,6.1,2.29,7.03,7.6,9.1,,,23.66,46.27,20.24,,11.85,,37.33,1.08,23.01,12.76,,2.66,,,,,43.69,0.82,0.69,,,6.07,9.71,,0.71,1.22,0.9,2.91,8.32,6.85,4.67,,5.22,,7.48,18.52,,,9,46884375870.67845,Oil & Gas Production,Energy Minerals
WEC,,59.55,,3.8,7.2,6.8,6.8,,7.2,86.43,5.65,,69.91,1.06,0.01,,80.79,0.55,48.52,57.05,62.19,5.02,1.53,,0.64,3.99,18.23,11.87,67.84,18.7,14.52,4.77,5.06,5.49,0.28,7.46,2.54,4.14,16.5,7.76,6.52,3.86,91.24,43.51,2.99,,16.67,,25.69,2.11,17.64,16.19,2.25,2.93,,1.22,3.41,,39.41,1.42,1.02,,,8.26,23.6,2.19,2.29,2.82,0.42,3.33,7.51,6.17,12.26,,4.37,,,18.83,,,10,27209384077.0,Electric Utilities,Utilities
WELL,27.89,55.28,,5.6,,8,,,4.4,49.35,1.54,14.98,53.11,2.44,1.68,0.16,104.2,3.83,,17.41,81.68,5.75,0.53,,2.57,2.35,70.26,29.46,47.37,68.28,24.39,9.64,11.06,1.42,0.62,23.36,2.53,2.35,77.83,0.87,38.4,11.77,90.81,39.51,1.71,,6.54,,15.45,2.24,128.64,109.57,,8.35,,,,31.64,35.45,3.33,1.33,,,34.27,34.55,,1.69,2.28,3.83,1.06,214.97,2.64,1.88,,2.66,,,49.15,,,10,43765172634.0,Real Estate Investment Trusts,Finance
WERN,,51.03,2.3,11,15.2,2.1,,,14.7,63.21,2.59,,54.99,3.09,0.19,0.1,36.06,1.9,2.16,16.82,50.12,1.35,0.39,,0.29,1.53,19.55,6.34,,27.56,7.35,0.92,0.87,5.12,0.49,,,1.53,34.82,4.68,,3.52,44.77,12.41,4.13,,2.59,,4.31,1.51,27.54,24.54,3.9,0.72,,1.59,,,,1.38,0.73,,,5.8,93.49,4.11,3.19,1.75,1.85,2.67,6.62,5.11,5.55,,3.76,,,13.03,,,10,2546389185.0,Trucking,Transportation
