Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
RUSHB,16.06,54.66,12.95,1.9,16.1,31.8,29.9,47.8,,18.79,19,50.36,6.89,38.1,52.39,3.8,,0.11,0.1,55.1,1.4,108.9,10.01,12.64,2.73,0.93,,0.18,1.25,13.49,9.09,,13.17,11.39,0.72,0.82,7.41,0.45,,,1.28,13.54,24.09,,,41.62,19.78,6.65,,,3.93,,6.07,2.28,15.97,16.01,0.9,0.63,,0.47,,,,1.32,1.4,1.69,,,15.67,74.25,0.75,1.35,2.88,0.28,6.87,14.25,17.34,15.7,,9.08,,,23.97,,,10,3317397170.0000005,Specialty Stores,Retail Trade
RVMD,107.02,28.8,25.95,,15.9,,,,,,,13.43,,48.6,20.85,23.92,,13.98,17.87,45.16,14.24,,,667.85,,0.06,,,,,,,,,443.12,9163.65,,0.89,,,,,,,,0.15,,,,,,,,4.79,,,,8942,,,,,,282.25,,,5.6,5.48,,,,,5.02,14.24,,,,,,,,,,,,,3467236017.0,Pharmaceuticals: Other,Health Technology
RVNC,,33.02,,,,,8.4,15.3,5.7,,118.8,27.64,,48.93,30.9,,,2.3,0.38,3.07,4.12,277.96,38.73,47.54,,,,,,,,,,,1.88,2.42,,,,,,,,41.82,21.67,28.71,69.79,,,,,,,,,,,1.15,,,,,,0.11,,,,,,,,,,3.05,,,,,,,,,,,,,1477649988.0,Pharmaceuticals: Major,Health Technology
RVTY,8.26,45.82,,,24.2,,,,,,,38.6,0.24,1.98,44.79,2.84,,1.79,0.37,114.75,3.56,125.44,55.82,82.24,4.25,0.42,,0.06,0.24,45.87,20.66,28.53,23.15,17.44,5.52,5.92,2.18,0.62,20.74,4.03,0.24,22.46,5.18,7.03,4.16,107.79,55.44,3.1,,,9.34,,11.18,1.78,55.72,24.35,2.19,5.22,,,,,25.17,1.06,,1.37,,,21.83,22.84,,1.19,,2.97,1.91,26.99,2.91,3.24,,2.79,,5.59,26.42,,,10,14081847250.000002,Medical Specialties,Health Technology
RXO,16.6,40.52,5.25,,,,,,,363.04,4.1,23.7,,35.5,34.56,2.42,,0.06,0.08,26.5,1.33,,49.48,77.69,,0.43,,,,,,,31.68,20,0.76,1.3,,0.49,,,,52.47,,60.75,26.04,0.0,16.4,1.3,,,,,1.01,2.65,,247.09,,0.86,,,,,,,27.6,,,,219.19,,,,72.87,1.33,,,,,,2.63,,0.26,,,,5,2137268344.0,Packaged Software,Technology Services
RXST,13.45,34.07,,,,,,9.8,12,,49.7,40.45,,,34.6,26.36,,10.47,20.98,38.04,12.67,173.4,40.93,61.55,,0.04,,,,,,,575.06,85.57,6.93,9.96,,0.89,,,,108.35,,72.09,37.91,45.52,68.44,,,,,,,5.59,,,,11.35,,,,,,0.84,,,7.5,6.04,,,,,5.59,11.71,,,,,,,,,,,,2,1063250647.0000002,Electronic Components,Electronic Technology
RYI,,34.86,27.88,3.7,94.1,,97.8,,1.1,18.51,16.4,13.23,3.42,19.98,25.2,2.98,,0.06,0.04,21.66,2.22,71.75,46.04,40.19,6.01,1.07,,1.09,3.42,21.22,10.49,15.36,,,,0.33,4.68,0.33,2.15,14.5,3.42,16.94,38.88,,,27.0,18.93,1.74,,,0.46,,1.57,0.84,34.83,31.8,1.82,0.16,,,,,7.18,0.8,1.26,1.25,,,3.62,7.21,2.11,0.3,1.16,1.06,0.84,4.33,3.78,2.45,,2.83,,,7.25,,,7,1012069177.0,Steel,Non-Energy Minerals
RYN,,28.9,,,5.4,1.8,13.7,,17.6,,3.7,11.97,4.27,,21.88,2.22,,0.53,0.05,27.79,1.99,15.27,14.4,11.92,3.82,0.78,,2.6,3.99,26.02,15.28,31.31,40.56,17.72,7.27,5.55,3.84,0.51,17.73,4.18,3.99,51.94,6.74,23.61,,29.69,28.45,4.48,,,15.83,,20.6,2.38,26.93,65.18,19.75,4.29,,5.5,0.88,18.4,24.17,0.94,2.56,0.83,,,16.35,45.97,10.77,2.21,2.38,1.85,4.43,160.37,6.18,8.73,,5.97,,7.97,29.64,,,10,4486606961.0,Real Estate Investment Trusts,Finance
RYTM,19.13,41.5,5.76,,,,1.1,,5.2,,,20,,36.61,32.92,0.44,,3.06,74.04,56.8,3.49,289.28,146.42,52.55,,0.36,,,,,,,,,17.38,27.56,,0.03,,,,,,34.95,60.34,79.83,88.61,,,,,,,301.91,,,,29.69,,,,,,0.71,,,,,,,,,699.37,3.34,,,,,,,,,,,,,1420262167.0000002,Biotechnology,Health Technology
S,,40.17,4.73,,,,,20,4.5,,69.6,37.95,,41.67,37.47,5.62,,1.09,32.86,23.92,1.63,,16.67,75.99,,0.01,,,,,,1483.69,,,6.94,9.27,,0.69,0.62,0.06,,124.15,,,26.77,29.37,73.72,,,,,,,4.72,,,,9.78,,,,,1610.64,0.81,,,,29.17,244,,,,8.63,1.63,,,,,,,,0.05,,,,,4967555873.999999,Packaged Software,Technology Services
SAGE,,41.77,,,,,,,,,,33.96,,,40.74,,,9.42,55.4,5.27,10.02,,363.66,,,0.02,,,,0.62,0.62,0.72,,,2.01,,161.29,0.89,,,,,,31.72,,119.84,91.75,,,,,,,0.59,,,,3.02,,,,,,0.04,,,0.65,0.6,,,,,0.59,10.02,,,,,,,,1.39,,,,1,1258760481.0,Pharmaceuticals: Major,Health Technology
SAH,17.1,56.77,13.13,6.7,10.5,42.6,75.5,25.5,,,20.3,47.01,8.78,11.12,52.84,3.34,,0.01,,65.41,1.11,53.31,5,11.85,7.16,4.03,,0.21,1.86,15.06,11.16,,16.04,11.81,0.44,0.46,6.64,0.18,,,2.08,10.68,20.36,,2.14,56.75,15.53,2.31,,,1.41,,3.22,2.26,11.95,11.74,0.56,0.17,,0.43,,,,1.15,2.13,1.27,,,,,0.46,2.33,9.16,0.35,3.58,10.29,13.56,21.25,,7.85,,,20.35,,,9,1862830733.0000005,Specialty Stores,Retail Trade
SAM,,45.82,15.12,0.2,4.3,,,,21.1,249.27,5,29.79,,9.37,39.51,8.08,,0.97,6.69,307.8,2.03,47.02,33.66,16.3,0.16,0.04,,,,21.54,13.45,19.31,19.27,12.01,1.61,1.65,4.64,0.73,8.56,4.86,,25.96,,25.06,2,352.61,43.95,,,,4.01,,7.68,3.5,45.02,31.89,,1.83,,,,,21.11,0.87,2.39,0.68,,21.15,15.17,44.79,,1.76,4.01,1.42,5.62,22.22,13.01,7.58,,10.95,,6.1,33.14,,,10,4546302617.000001,Beverages: Alcoholic,Consumer Non-Durables
SAND,10.29,44.45,,,15.4,,23,2.3,13.4,2.74,9.9,39.07,1.06,,42.97,2.83,,0.74,0.03,5.61,2.29,,67.02,36.18,2.46,0.26,,0.84,1.04,23.14,13.19,17.48,,15.81,9.08,11.72,4.32,0.76,70.46,7.34,1.03,27.18,13.32,45.66,7.04,5.45,51.05,1.77,,,20.39,,37.76,1.22,46.67,81.16,3.47,10.15,,,,,14.46,1.03,2.15,0.97,,,12.77,,4.88,2.6,1.22,2.29,1.86,5.67,4.65,2.48,,2.54,,5.41,80,,,9,1542949300.958865,Precious Metals,Non-Energy Minerals
SAP,48.74,64.85,2.81,0.4,13.6,9.1,,,,,4.6,64.78,1.41,20.15,66.34,7.55,,0.65,1.11,250.97,1.1,,73.49,66.51,1.75,0.27,,0.51,0.94,56.51,44.94,39.82,33.65,29.66,7.44,8.4,1.77,0.59,21.08,2.5,0.94,38.11,,31.79,10.69,152.21,72.73,12.68,,,8.25,,22.11,6.81,105.09,56.41,188.03,8.5,,3.98,2.45,,40.31,1.65,8.77,1.77,,,36.57,37.21,,3.49,31.13,1.1,3.93,115.39,9.34,6.47,,7.32,,2.4,61.68,,,10,158017611751.13184,Packaged Software,Technology Services
SATS,71.22,47.48,,,25.9,,,,,0.39,48.3,51.57,,29.71,47.38,0.46,,0.09,0.03,23.04,0.67,15.28,17.32,20.42,,1.4,,,,,,,2.38,2.18,2.12,2.07,,0.34,,,,72.05,,,,4.99,26.51,,,,,,,0.33,,,,0.4,,,,,,4.62,,0.3,,,3.98,,,,,0.61,,,,,,,,,3.57,,,6,1574690288.0,Specialty Telecommunications,Communications
SAVE,,40.67,,,,,26.3,22.8,19.3,12.81,32,37.68,,,40.85,0.02,,0.21,0.07,0.59,0.48,,5,14.93,,15.46,,,,,,,,12.33,1.53,1.45,,0.05,,,,,,,,16.19,4.01,,,,,,,0.15,,,,0.01,,,,,,0.04,,0.01,,,,,,,0.15,0.48,,,,,,,,,4.58,,,6,1796789383.0,Airlines,Transportation
SBAC,,32.2,,0.5,,22.3,17.3,106.9,11,109.18,10.7,17.24,1.85,15.64,26.82,0.49,,0.3,0.01,208.99,0.67,,30.5,18.31,9.38,,,0.48,1.85,31.68,23.99,30.4,23.36,19.79,13.57,13.96,3.16,,45.92,5.35,1.85,23.46,15.34,15.81,2.05,248.07,78.43,3.48,,,25.76,,54.59,,33.48,27.14,2.49,8.63,,0.85,0.81,19,18.79,0.84,,0.78,,,15.76,24.88,2.49,3.36,,0.67,6.79,18.33,13.65,,,11.91,,5.15,108.86,,,8,23643691577.0,Real Estate Investment Trusts,Finance
SBLK,,18.52,,4.7,7.4,215.5,23.6,,46.4,,10,10.11,16.66,,14.1,1.14,,1.1,0.31,14.94,1.69,33.1,24.44,22.87,2.65,0.59,,0.68,16.67,7.08,5,6.49,6.03,4.38,2.2,2.29,14.12,0.6,35.27,24.34,16,4.66,41.15,29.83,10.76,18.42,35.65,3.96,,,24.75,,30.22,0.7,5.07,4.8,0.21,1.26,,,,,3.53,0.81,0.39,0.71,,,3.13,4.15,0.19,0.36,0.7,1.5,8.57,13.06,12.56,14.89,,11.42,,27.95,,,,5,1861430612.0000005,Marine Shipping,Transportation
SBRA,27.13,34.39,,,,,,,,10.65,,23.45,4.25,27.04,28.78,0.82,,0.51,0.03,17.65,4.66,,204.86,74.89,6.51,0.91,,2.26,6.91,30.67,17.06,21.16,23.95,12.76,8.66,9.61,3.25,0.51,45.2,7.53,6.91,25.36,,23.53,6.84,14.76,68.27,2.12,,,14.2,,35.67,1.5,42.37,32.65,,5.97,,,,13.73,13.24,1.2,1.51,1.1,,,13.24,,,0.78,1.51,4.66,1.81,907.9,4.11,3.48,,4.64,,4.64,24.02,,,8,3093705676.0,Real Estate Investment Trusts,Finance
SBS,18.1,35.68,,,9.4,,29.6,6.4,,12.89,12.8,26.37,1.62,22.91,32.08,1.94,,0.51,0.15,14.72,1.14,6.1,25.11,60.02,1.65,0.63,,0.13,1.83,6.59,5.61,12.8,9.26,6.95,3.73,3.73,15.17,0.5,30,10.4,1.83,13.41,14.73,18.54,7.46,10.85,70.15,9.85,,,33.67,,55.45,1.6,8.31,8.2,0.95,2.8,,0.6,0.72,,9.62,1.36,,1.73,,,9.44,6.51,1.17,0.83,,1.13,11.22,2449.79,21.36,22.9,,12.88,,,17.13,,,10,8409974073.259998,Water Utilities,Utilities
SBSW,,41.54,,1.1,,51.8,,,,1520.18,,32.62,,,38.56,0.4,,0.63,0.41,3.8,2.09,92.02,41.39,26.54,,0.87,,,,,,,4.11,1.81,0.47,0.68,,0.32,,,,12.04,33.03,,2.27,6.55,4.87,0.31,,,,,0.78,1.18,,,,0.47,,,,,,0.58,,,,,8.52,,,0.57,1.23,1.04,,,,,,0.69,,,8.56,,,7,4716358911.3204,Precious Metals,Non-Energy Minerals
SBUX,1.73,31.25,2.05,1.3,,8.2,0.3,0.7,,6.15,9.1,9.84,3.9,21.01,22.08,2.96,,0.39,0.14,92.09,0.75,24.35,21.17,11.74,3.62,,,0.69,2.49,23.11,17.95,38.53,24.13,18.83,3.42,3.53,4.33,,9.17,3.14,2.62,29.43,16.29,10.86,6.44,101.47,26.84,9.09,,,10.4,,14.12,,28.13,28.13,2.58,2.93,,1.87,1.01,,31.96,0.91,,0.75,,,17.39,40.36,2.03,2.83,,0.56,12.58,33.16,25.98,,,14.18,,2.77,30.63,,,10,110221848193.99998,Restaurants,Consumer Services
SCCO,23.31,38.98,0.68,,0.9,38.7,9.6,15.6,5.4,127.21,7.4,28.44,10.37,,36.03,7.22,,1.39,0.43,96.74,2.77,64.91,42.41,47.54,1.15,0.78,,0.61,3.14,15.49,13.35,31.7,13.8,12.07,6.82,7.4,6.46,0.48,23.34,3.32,2.88,20.63,14.43,15.56,7.61,81.41,48.47,15.61,,,27.67,,46.75,8.63,25.33,25.33,2.28,7.09,,1.39,1.07,,30.21,1.19,3.12,1.49,,,21.47,27.4,2.25,2.04,8.75,2.31,17.47,43.16,33.25,37.74,,22.78,,3.19,36.75,,,10,61670825135.0,Other Metals/Minerals,Non-Energy Minerals
SCHL,,45.14,,6.4,1.7,10.1,22,,65.8,,11.3,28.95,4.34,,41.36,2.03,,0.13,0.24,25.26,1.14,156.97,80.51,54.93,3.49,0.36,,0.85,3.12,34.26,9.89,11.34,,,0.59,0.62,2.92,0.49,5.42,12.03,3.12,17.91,,,,44.33,55.99,11.7,,,1.49,,2.2,0.75,48.32,27.07,,0.49,,,,,10.19,0.57,1.13,0.58,,,5.5,32.58,,0.59,1.09,0.64,1.33,4.36,2.41,2.33,,2.88,,9.7,14.63,,,7,1255825617.0,Publishing: Books/Magazines,Consumer Services
SCI,23.33,50.43,4.34,5,0.9,12.8,11,5.8,0.8,3.48,11.1,26.23,2.36,15.09,40.91,0.9,,0.25,0.04,85.12,0.52,4.05,58.2,7.74,3.9,2.97,,0.35,1.4,18.56,13.75,28.97,16.74,12.64,3.93,4.1,5.39,0.09,14.16,4.75,1.4,21.63,15.53,8.39,3.08,75.96,25.85,3.49,,,12.19,,21.77,7.63,24.87,25.16,1.8,3.04,,0.8,1.03,,21.48,1.12,,1.23,,,13.17,19.06,2.13,1.49,,0.48,3.05,20.16,5.78,31.89,,4.26,,2.28,27.34,,,10,9167773468.999998,Other Consumer Services,Consumer Services
SCL,,38.04,,0.1,7.4,9.2,,,,,8,19.98,3.33,,31.29,2.66,,0.2,0.2,71.5,1.27,52.5,47.55,72.05,4.28,0.61,,0.62,2.08,35.25,12.83,75.83,,7.84,0.93,1.02,2.84,0.51,1.35,1.8,2.12,18.1,,36.84,3.05,82.63,12.89,6.11,,,2.1,,3.29,1.34,36.16,30.16,,0.76,,,,,56.6,0.87,1.4,0.76,,,10.24,,,1.81,1.52,0.86,1.94,3.86,3.67,3.79,,3.25,,1.61,14.39,,,10,1827431516.9999995,Chemicals: Specialty,Process Industries
SCS,6.01,51.86,,0.2,,2.6,16.4,19.2,123.7,38.42,7,55.23,2.38,5.84,51.96,3.14,,0.54,0.55,13.05,1.62,43.25,38.97,40.61,2.22,0.66,,0.43,3.01,9.31,6.53,10.01,9.57,5.31,0.54,0.57,10.74,0.41,5.71,11.81,3.01,11.57,1.3,16.08,2.79,12.05,32.66,7.15,,,4.02,,5.77,1.63,12.56,14.42,,0.49,,,,,8.65,1.08,1.28,0.88,,,6.84,7.27,,0.9,2.66,1.23,5.69,29.54,11.88,14.26,,8.41,,9.03,13.44,,,10,1007787057.9999998,Office Equipment/Supplies,Producer Manufacturing
SDGR,,54.71,,,,,,43.4,,,17.1,53.71,,,53.84,3.32,,3.5,3.24,21.36,4.11,,60.72,49.4,,0.27,,,,,,,,,,6.77,,0.67,,,,,,,13.65,29.73,64.91,,,,,,,3.51,,,,8.23,,,,,,0.72,,,9.21,6.57,,,,,3.55,4.11,,,,,,,,,,,,1,2374207588.0000005,Packaged Software,Technology Services
SDRL,,40.79,,,,,,,,,3.8,28.98,,,36.12,2.41,,1.38,0.93,37.31,2.53,,22.97,48.97,0.94,0.21,,,,5.24,3.9,46.61,7.55,4.99,1.66,1.67,19.08,0.7,3.59,2.22,,11.65,,,4.81,0.0,23.94,4.49,,,27.79,,18.22,0.84,6.54,12.06,,1.88,,,,,60.13,,0.66,,,,12.94,,,,0.84,2.53,9.9,16.46,12.5,13.94,,7.93,,11.42,,,,1,3808833425.7177777,Contract Drilling,Industrial Services
SE,188.02,57.33,28.15,,20.4,,,,94.4,31.19,33.8,44.94,,37.4,53.03,3.46,,0.83,1.8,115.79,1.62,6.05,11.88,5.75,11.01,0.56,,,,155.81,155.81,24.58,38.4,30.85,3.15,4.09,0.63,0.37,16.37,3.85,,47.09,,95.71,21.09,76.64,42.13,7.65,,,0.66,,1.94,9.25,764.07,293.12,,4.48,,,,,27.87,1.51,11.19,,,41.65,27.87,,,4.8,9.42,1.6,0.52,18.11,3.61,1.47,,0.95,,0.35,,,,1,22183726624.0,Internet Retail,Retail Trade
SEAS,8.92,52.21,11.25,6.6,,,,,,277.45,69.2,51.98,,11.34,50.25,2.17,,0.19,0.03,57.66,0.64,142.7,451.17,17.8,3.73,,,,,11.48,8.57,30.04,4.48,3.69,1.58,3.15,8.71,,10.48,5.75,,10.09,16.39,,,69.25,92.36,3.1,,,13.85,,27.61,,14.36,14.22,,2.04,,,,,19.21,0.83,,1.19,,,7.47,13.72,,1.64,,0.52,9.07,23.69,21.6,,,14.37,,,60.29,,,7,3120523756.9999995,Movies/Entertainment,Consumer Services
SEAT,,48.05,,,,,,,,46.8,98.8,55.61,,,50.67,,,0.49,,,0.79,45.3,463.65,30.83,,,,,,12,6.89,34,7.17,6.46,0.83,0.86,8.37,,2.53,4.24,,22.36,,,6.61,,74.07,,,,4.56,,6.38,1.4,16.64,16.64,,0.83,,,,,140.4,0.47,,,,,26.39,,,,,0.74,2.26,285.8,5.09,28.94,,5.38,,,,,,2,1300701225.0,Movies/Entertainment,Consumer Services
SEB,,38.27,,5.8,13.1,,,,87.8,,11.7,39.19,0.47,,39.35,3,,0.84,0.66,2542.46,2.44,60.42,15.72,21.93,4.13,0.4,,,0.35,19.87,7.04,,,,,0.35,5.03,0.6,,,0.35,,15,,,3785.33,4.2,,,,,,,0.55,,,,0.28,,,,,,0.67,,0.46,,4.68,7.18,30.07,,0.75,0.57,1.5,,3.88,2.49,,,0.01,,,9.16,,,10,4468999147.000001,Agricultural Commodities/Milling,Process Industries
SEDG,,41.65,,,26.1,,,24.6,,,23.5,30.41,,,39.24,,,0.75,0.9,14.37,2.34,256.47,47,174.44,,0.79,,,,,,,,,0.76,0.76,,0.34,,,,127.39,4.37,,,81.38,,,,,,,,0.74,,,,0.67,,,,,,0.18,,0.26,,3.19,,,,,0.79,1.46,,,,,,,,6.66,,,,9,7934495563.999999,Electrical Products,Producer Manufacturing
SEE,0.45,46.61,3.67,2.3,50.6,7.7,1.3,,,2.33,6.4,34.81,2.96,,42.97,1.76,,0.24,0.08,35.54,1.29,77.6,76.6,31.57,4.63,6.01,,0.24,2.23,12.47,9.46,16.13,10.89,8.38,1.7,1.75,8.02,0.11,10.88,11.25,2.23,11.25,15.22,3.23,,41.89,30.07,3.02,,,7.34,,15.11,6.77,13.17,10.92,1.23,0.97,,,,,8.88,0.85,,0.67,,,6.46,10.07,1.5,1,,0.79,5.45,44.44,13.35,66.5,,11,,1.32,11.71,,,10,5070240674.0,Containers/Packaging,Process Industries
SEIC,29.4,72.59,18.3,2.9,10.2,7.3,4.5,4.7,1.8,,8.3,68.65,1.51,23.96,72.46,22.81,,3.26,28.6,85.12,5.8,,3.63,35.4,0.04,0.01,,0.22,1.07,14.37,12.99,21.45,13.61,13.44,4.5,4.95,6.96,0.88,23.06,4.28,1.14,17.44,7.64,14.87,7.81,70.25,52.39,838.09,,,26.61,,24.74,4.69,20.71,20.85,5.64,5.51,,1.32,1.7,,23.84,1.21,2.3,1.03,18.23,8.26,21.37,25.07,,1.49,5.79,5.8,21.5,342.41,31.35,24.65,,26.32,,3.11,24.08,,,10,8069871247.0,Investment Managers,Finance
SEM,58.15,45.59,7.28,1.6,8.5,,0.7,2.6,,8.14,8.3,36.38,2.59,9.44,41.11,1.62,,0.15,0.04,19.12,1.13,,10.43,54.03,5.26,2.39,,0.23,2.55,10.53,7.96,19.6,9.42,7.42,0.94,0.99,9.5,0.24,5.06,13.92,2.55,12.13,18.39,,,15.3,14.42,3.13,,,3.97,,8.71,1.33,9.17,8.88,2.07,0.35,,0.67,0.22,,6.91,1.25,,1.23,,,4.26,8.47,,0.43,,1.13,3.53,25.55,9.94,19.05,,6.83,,10.18,10.91,,,10,3289200314.0,Hospital/Nursing Management,Health Services
SEMR,13.11,44.93,,,,,,,,5.57,33.1,35.35,,,41.54,10.85,,2.06,19.27,13.18,2.41,,62.89,8.01,0.66,0.05,,,,188.83,95.3,50.35,,,,4.84,0.53,0.65,9.7,1.76,,36.94,,342.73,20.63,15.05,83.12,,,,3.29,,2.59,7.91,167.63,223.5,,5.65,,,,,58.56,0.88,10.72,,19.67,14.02,43.4,291.52,,,11.92,2.41,3.4,49.7,3.78,5.19,,2.74,,,,,,1,1238533270.9999998,Packaged Software,Technology Services
SFL,,32.03,,0.6,9.9,,161.9,,,8.61,16.6,15.64,6.4,,26.3,0.64,,0.28,0.07,9.86,0.5,8.69,15.09,29.42,5.54,2.48,,0.91,10.84,11.92,7.73,,14.32,7.65,4.61,4.51,8.39,0.28,,,10.94,18.45,14.93,,,14.42,37,1.73,,,16.23,,35.74,1.16,8.89,8.58,0.59,1.44,,,,,,0.68,0.66,0.44,,,3.6,23.44,0.41,,1.16,0.5,3.7,9.77,11.38,13.36,,6.69,,4.42,9.4,,,9,1488014506.0000002,Marine Shipping,Transportation
SFM,194.12,47.77,32.92,5,14.9,,4.8,4.7,,,6.5,28.2,,82.64,39.51,6.57,,0.5,0.19,138.6,1.13,25.57,14.67,1.37,2.22,1.23,,,,32.94,21,44.11,27.85,22.13,1.84,2.17,3.04,0.38,4.78,2.48,,34.04,14.46,18.58,10.9,45.98,37.75,67.31,,,4.73,,6.49,10.64,41.31,40.09,2.34,1.96,,1.35,1.27,,40.94,3.02,5.64,2.98,,,25.18,35.46,3.08,2.75,18.97,0.59,10.27,21.79,16.66,28.83,,12.44,,0.71,69.98,,,10,4161851436.0,Food Retail,Retail Trade
SFWL,,33.83,,,9.3,,9.8,20.7,,158.49,12.3,21,,14.35,29.08,2.24,,0.09,0.16,1.05,1.3,,48.37,76.54,2.68,0.64,,,,12.36,5.54,,,,,0.33,8.09,0.43,,,,,,,,0.0,10.04,7.18,,,1.99,,2.69,0.77,9.55,9.55,,0.19,,,,,,,0.6,,,11.67,,,,,0.86,1.3,3.51,11.25,9.23,8.27,,6.08,,5.27,,,,4,1191050016.0,Air Freight/Couriers,Transportation
SG,210.57,42.1,,,,,28.4,16.8,28.3,6.5,27.5,33.46,,11.7,38.38,5.45,,2.38,0.75,35.88,2.59,1.55,12.25,3.56,,0.68,,,,,,,,109.57,5.26,6.08,,0.54,,,,,,32.1,17.51,25.01,19.4,,,,,,,8.76,,,,5.96,,,,,,1.43,,,,,86.72,,,,10.08,2.57,,,,,,,,,,,,,1406277497.0,Restaurants,Consumer Services
SGHC,77.33,64.16,47.78,,85.7,,,,,,11.2,47.66,1.5,56.93,58.17,6.69,,0.87,4.22,6.61,1.41,,80.8,28.23,0.53,0.13,,0.92,1.49,54.44,21.47,36.27,,7.5,1.7,1.85,1.84,0.56,5.09,2.58,1.49,14.92,,86.51,8.11,4.06,44.11,16.44,,,0.27,,5.93,5.48,955.71,59.73,,1.97,,,,,38.44,1.62,6.36,,,60.09,22.94,7.33,,,15.56,1.41,0.43,108.02,8.77,0.76,,1.27,,1.95,,,,3,1744790802.0,Casinos/Gaming,Consumer Services
SGML,,35.73,15.12,,90.9,,,,,,,20.13,,5.29,29.28,2.36,,0.48,0.36,11.56,0.84,45.46,132.47,95.55,,1.68,,,,,,24.4,,,4.72,10.41,,0.3,42.98,4.45,,18.91,,,61.64,0.0,14.75,,,,,,,12.38,,,,9.73,,,,,23.93,,,,,,25.96,,,,12.38,0.72,,,,,,,,,,,,,4124380094.5825167,Other Metals/Minerals,Non-Energy Minerals
SGRY,,38.33,,,89.9,,,,,29.51,,51.56,,,41.92,0.91,,0.39,0.06,21.03,1.8,12.31,26.88,61.62,7.44,1.86,,,,18.7,12.45,36.98,16.17,9.01,1.78,2.02,5.35,0.25,5.47,5.95,,21.54,,19.79,10.41,31.76,23.64,2.2,,,,,14.55,1.45,,22.98,229.8,0.91,,,,,16.67,0.66,,,,,10.83,,,1,,1.66,,20.7,4.9,,,5.56,,,,,,2,3948031309.999999,Hospital/Nursing Management,Health Services
SHAK,68.02,53.77,18.58,,2.2,,157,,27.9,17.45,20.7,40.09,,29.92,49.12,3.52,,1.77,0.39,129.19,2.01,2.8,10.23,4.52,7.45,1.76,,,,1196.74,53.31,171.03,91.41,32.2,3.99,4.76,0.08,0.27,2.78,0.64,,115.94,,20.95,14.55,90.18,45.14,19.24,,,0.72,,3.19,11.55,774.06,147.36,34.27,4.52,,,,,163.26,1.43,8.54,1.41,,,32.69,,,79.26,11.55,1.98,0.54,0.51,0.33,1.96,,8.91,,,,,,5,2626418592.0,Restaurants,Consumer Services
SHC,,38.88,,,,,2.2,,,,2.5,37.2,,25.97,39.34,1.36,,1.57,0.13,13.08,2.88,36.19,47.21,41.11,5.07,5.01,,,,19.04,12.32,55.34,11.98,10.5,4.9,5.11,5.21,0.15,9.24,2.81,,16.44,,,5.51,17.23,55.16,1.89,,,6.32,,28.07,7.83,51.96,17.32,,3.3,,,,,35.79,0.76,,,,,13.13,32.39,,,,2.61,2.29,29.1,10.39,16.5,,6.14,,,,,,2,4394674541.0,Medical Specialties,Health Technology
SHCO,,50.24,,1.1,27.6,,,23.2,40.6,73.54,45,63.67,,,54.17,,,0.32,0.06,5.05,0.87,37.04,92.17,18.44,72.28,,,,,,97.7,,,,2.35,2.74,,,,,,,,47.93,7.88,7.91,47.63,,,,,,,,,,,0.85,,,,,,0.64,,,,,11.43,,,,,0.73,,,,,,,,,,,,,1395616263.0,Miscellaneous Commercial Services,Commercial Services
